target	acc	tlen	query	qlen	evalue
DREV	PF05219.12	265	DPPL.contig2_5	252	0.065
RrnaAD	PF00398.20	265	DPPL.contig2_5	252	0.16
AAA_26	PF13500.6	198	DPPL.contig2_6	226	1.5e-38
CbiA	PF01656.23	128	DPPL.contig2_6	226	2.9e-14
DUF1611	PF07755.11	200	DPPL.contig2_6	226	1.1e-06
DUF1611	PF07755.11	200	DPPL.contig2_6	226	1.1e-06
UvrB_inter	PF17757.1	91	DPPL.contig2_7	674	4.6e-32
UvrB	PF12344.8	43	DPPL.contig2_7	674	2.8e-22
UvrB	PF12344.8	43	DPPL.contig2_7	674	2.8e-22
Helicase_C	PF00271.31	111	DPPL.contig2_7	674	6e-18
Helicase_C	PF00271.31	111	DPPL.contig2_7	674	6e-18
ResIII	PF04851.15	171	DPPL.contig2_7	674	3.6e-10
ResIII	PF04851.15	171	DPPL.contig2_7	674	3.6e-10
UVR	PF02151.19	36	DPPL.contig2_7	674	5.9e-07
DEAD	PF00270.29	176	DPPL.contig2_7	674	0.00041
DEAD	PF00270.29	176	DPPL.contig2_7	674	0.00041
DEAD	PF00270.29	176	DPPL.contig2_7	674	0.00041
AAA_30	PF13604.6	192	DPPL.contig2_7	674	0.00047
AAA_30	PF13604.6	192	DPPL.contig2_7	674	0.00047
AAA_19	PF13245.6	146	DPPL.contig2_7	674	0.0019
AAA_19	PF13245.6	146	DPPL.contig2_7	674	0.0019
UvrD-helicase	PF00580.21	315	DPPL.contig2_7	674	0.032
UvrD-helicase	PF00580.21	315	DPPL.contig2_7	674	0.032
UB2H	PF14814.6	85	DPPL.contig2_7	674	0.033
IF2_N	PF04760.15	54	DPPL.contig2_7	674	0.043
UPF0052	PF01933.18	293	DPPL.contig2_8	303	3.1e-79
Mob_synth_C	PF06463.13	128	DPPL.contig2_9	330	6.3e-40
Radical_SAM	PF04055.21	167	DPPL.contig2_9	330	5.5e-29
Fer4_12	PF13353.6	139	DPPL.contig2_9	330	2.3e-07
Fer4_14	PF13394.6	118	DPPL.contig2_9	330	0.00032
DUF1272	PF06906.11	57	DPPL.contig2_9	330	0.064
DUF1272	PF06906.11	57	DPPL.contig2_9	330	0.064
MoCF_biosynth	PF00994.24	144	DPPL.contig2_10	171	1.3e-32
MoaC	PF01967.21	136	DPPL.contig2_11	162	9.1e-58
ThiS	PF02597.20	77	DPPL.contig2_12	82	7e-22
TGS	PF02824.21	60	DPPL.contig2_12	82	0.052
DUF1150	PF06620.11	76	DPPL.contig2_12	82	0.11
DUF1586	PF07625.11	22	DPPL.contig2_12	82	1.3
DUF1586	PF07625.11	22	DPPL.contig2_12	82	1.3
MoaE	PF02391.17	113	DPPL.contig2_13	151	1.8e-36
DAHP_synth_2	PF01474.16	437	DPPL.contig2_13	151	0.18
Bax1-I	PF01027.20	207	DPPL.contig2_14	235	6.4e-60
BaxI_1	PF12811.7	232	DPPL.contig2_14	235	0.00055
NDUF_B4	PF07225.12	124	DPPL.contig2_14	235	0.13
Bax1-I	PF01027.20	207	DPPL.contig2_15	238	3.3e-14
SID-1_RNA_chan	PF13965.6	605	DPPL.contig2_15	238	1.2
LPG_synthase_TM	PF03706.13	301	DPPL.contig2_16	319	1.5e-16
PLDc_2	PF13091.6	133	DPPL.contig2_17	414	1.6e-42
PLDc_2	PF13091.6	133	DPPL.contig2_17	414	1.6e-42
PLDc	PF00614.22	28	DPPL.contig2_17	414	4.7e-12
PLDc	PF00614.22	28	DPPL.contig2_17	414	4.7e-12
Regulator_TrmB	PF11495.8	233	DPPL.contig2_17	414	0.00046
Regulator_TrmB	PF11495.8	233	DPPL.contig2_17	414	0.00046
PP_kinase_C	PF13090.6	172	DPPL.contig2_17	414	0.16
PP_kinase_C	PF13090.6	172	DPPL.contig2_17	414	0.16
PP_kinase_C	PF13090.6	172	DPPL.contig2_17	414	0.16
Exo_endo_phos	PF03372.23	233	DPPL.contig2_18	254	9e-15
AMPK1_CBM	PF16561.5	85	DPPL.contig2_18	254	0.13
AMPK1_CBM	PF16561.5	85	DPPL.contig2_18	254	0.13
YbhQ	PF11076.8	132	DPPL.contig2_19	137	8.5e-71
DUF4010	PF13194.6	210	DPPL.contig2_19	137	0.062
EI24	PF07264.11	178	DPPL.contig2_19	137	0.1
Phtf-FEM1B_bdg	PF12129.8	154	DPPL.contig2_19	137	0.12
SLATT_3	PF18184.1	155	DPPL.contig2_19	137	0.22
Gram_pos_anchor	PF00746.21	43	DPPL.contig2_19	137	0.44
Gram_pos_anchor	PF00746.21	43	DPPL.contig2_19	137	0.44
PSII_Ycf12	PF05969.11	33	DPPL.contig2_19	137	9
PSII_Ycf12	PF05969.11	33	DPPL.contig2_19	137	9
ABC2_membrane_3	PF12698.7	345	DPPL.contig2_20	369	9.9e-49
ABC2_membrane	PF01061.24	210	DPPL.contig2_20	369	2.4e-35
ABC2_membrane	PF01061.24	210	DPPL.contig2_20	369	2.4e-35
ABC2_membrane_2	PF12679.7	288	DPPL.contig2_20	369	1.3e-27
ABC2_membrane_4	PF12730.7	179	DPPL.contig2_20	369	1.4e-05
ABC2_membrane_4	PF12730.7	179	DPPL.contig2_20	369	1.4e-05
DUF2374	PF09574.10	42	DPPL.contig2_20	369	1.5
DUF2374	PF09574.10	42	DPPL.contig2_20	369	1.5
DUF2374	PF09574.10	42	DPPL.contig2_20	369	1.5
Arv1	PF04161.13	210	DPPL.contig2_20	369	6.9
Arv1	PF04161.13	210	DPPL.contig2_20	369	6.9
Arv1	PF04161.13	210	DPPL.contig2_20	369	6.9
ABC2_membrane_3	PF12698.7	345	DPPL.contig2_21	378	3.3e-38
ABC2_membrane_2	PF12679.7	288	DPPL.contig2_21	378	6.3e-37
ABC2_membrane	PF01061.24	210	DPPL.contig2_21	378	3.2e-24
ABC2_membrane	PF01061.24	210	DPPL.contig2_21	378	3.2e-24
ABC2_membrane	PF01061.24	210	DPPL.contig2_21	378	3.2e-24
ABC2_membrane_4	PF12730.7	179	DPPL.contig2_21	378	0.39
ABC2_membrane_4	PF12730.7	179	DPPL.contig2_21	378	0.39
DUF5423	PF17461.2	348	DPPL.contig2_21	378	1.8
ABC_tran	PF00005.27	137	DPPL.contig2_22	579	1.6e-56
ABC_tran	PF00005.27	137	DPPL.contig2_22	579	1.6e-56
AAA_21	PF13304.6	303	DPPL.contig2_22	579	5.2e-19
AAA_21	PF13304.6	303	DPPL.contig2_22	579	5.2e-19
AAA_21	PF13304.6	303	DPPL.contig2_22	579	5.2e-19
AAA_21	PF13304.6	303	DPPL.contig2_22	579	5.2e-19
AAA_29	PF13555.6	61	DPPL.contig2_22	579	7.3e-07
AAA_29	PF13555.6	61	DPPL.contig2_22	579	7.3e-07
AAA_23	PF13476.6	200	DPPL.contig2_22	579	7.8e-07
AAA_23	PF13476.6	200	DPPL.contig2_22	579	7.8e-07
AAA_22	PF13401.6	137	DPPL.contig2_22	579	0.00017
AAA_22	PF13401.6	137	DPPL.contig2_22	579	0.00017
AAA_30	PF13604.6	192	DPPL.contig2_22	579	0.00028
AAA_30	PF13604.6	192	DPPL.contig2_22	579	0.00028
Rad17	PF03215.15	186	DPPL.contig2_22	579	0.00029
Rad17	PF03215.15	186	DPPL.contig2_22	579	0.00029
MukB	PF04310.12	226	DPPL.contig2_22	579	0.00053
MukB	PF04310.12	226	DPPL.contig2_22	579	0.00053
Mg_chelatase	PF01078.21	207	DPPL.contig2_22	579	0.00079
Mg_chelatase	PF01078.21	207	DPPL.contig2_22	579	0.00079
Mg_chelatase	PF01078.21	207	DPPL.contig2_22	579	0.00079
AAA	PF00004.29	132	DPPL.contig2_22	579	0.00086
AAA	PF00004.29	132	DPPL.contig2_22	579	0.00086
AAA_27	PF13514.6	207	DPPL.contig2_22	579	0.00092
AAA_27	PF13514.6	207	DPPL.contig2_22	579	0.00092
CLP1_P	PF16575.5	188	DPPL.contig2_22	579	0.00096
CLP1_P	PF16575.5	188	DPPL.contig2_22	579	0.00096
SRP54	PF00448.22	196	DPPL.contig2_22	579	0.0014
SRP54	PF00448.22	196	DPPL.contig2_22	579	0.0014
RsgA_GTPase	PF03193.16	167	DPPL.contig2_22	579	0.0037
RsgA_GTPase	PF03193.16	167	DPPL.contig2_22	579	0.0037
AAA_24	PF13479.6	197	DPPL.contig2_22	579	0.0041
AAA_24	PF13479.6	197	DPPL.contig2_22	579	0.0041
Cdc6_C	PF09079.11	84	DPPL.contig2_22	579	0.0074
Cdc6_C	PF09079.11	84	DPPL.contig2_22	579	0.0074
AAA_16	PF13191.6	170	DPPL.contig2_22	579	0.0075
AAA_16	PF13191.6	170	DPPL.contig2_22	579	0.0075
AAA_33	PF13671.6	143	DPPL.contig2_22	579	0.0084
AAA_33	PF13671.6	143	DPPL.contig2_22	579	0.0084
MMR_HSR1	PF01926.23	114	DPPL.contig2_22	579	0.0085
MMR_HSR1	PF01926.23	114	DPPL.contig2_22	579	0.0085
MMR_HSR1	PF01926.23	114	DPPL.contig2_22	579	0.0085
AAA_15	PF13175.6	369	DPPL.contig2_22	579	0.0096
AAA_15	PF13175.6	369	DPPL.contig2_22	579	0.0096
AAA_15	PF13175.6	369	DPPL.contig2_22	579	0.0096
RNA_helicase	PF00910.22	107	DPPL.contig2_22	579	0.012
RNA_helicase	PF00910.22	107	DPPL.contig2_22	579	0.012
AAA_5	PF07728.14	138	DPPL.contig2_22	579	0.013
AAA_5	PF07728.14	138	DPPL.contig2_22	579	0.013
TsaE	PF02367.17	125	DPPL.contig2_22	579	0.021
TsaE	PF02367.17	125	DPPL.contig2_22	579	0.021
AAA_7	PF12775.7	181	DPPL.contig2_22	579	0.024
AAA_7	PF12775.7	181	DPPL.contig2_22	579	0.024
cobW	PF02492.19	177	DPPL.contig2_22	579	0.03
cobW	PF02492.19	177	DPPL.contig2_22	579	0.03
Thymidylate_kin	PF02223.17	185	DPPL.contig2_22	579	0.031
Thymidylate_kin	PF02223.17	185	DPPL.contig2_22	579	0.031
AAA_14	PF13173.6	131	DPPL.contig2_22	579	0.045
AAA_14	PF13173.6	131	DPPL.contig2_22	579	0.045
AAA_14	PF13173.6	131	DPPL.contig2_22	579	0.045
SMC_N	PF02463.19	220	DPPL.contig2_22	579	0.053
SMC_N	PF02463.19	220	DPPL.contig2_22	579	0.053
SMC_N	PF02463.19	220	DPPL.contig2_22	579	0.053
ATP_bind_1	PF03029.17	241	DPPL.contig2_22	579	0.096
ATP_bind_1	PF03029.17	241	DPPL.contig2_22	579	0.096
NTPase_1	PF03266.15	168	DPPL.contig2_22	579	0.11
NTPase_1	PF03266.15	168	DPPL.contig2_22	579	0.11
NTPase_1	PF03266.15	168	DPPL.contig2_22	579	0.11
SbcCD_C	PF13558.6	90	DPPL.contig2_22	579	0.12
SbcCD_C	PF13558.6	90	DPPL.contig2_22	579	0.12
MeaB	PF03308.16	267	DPPL.contig2_22	579	0.13
MeaB	PF03308.16	267	DPPL.contig2_22	579	0.13
KAP_NTPase	PF07693.14	326	DPPL.contig2_22	579	0.15
Zeta_toxin	PF06414.12	199	DPPL.contig2_22	579	0.17
Zeta_toxin	PF06414.12	199	DPPL.contig2_22	579	0.17
DUF87	PF01935.17	227	DPPL.contig2_22	579	0.22
DUF87	PF01935.17	227	DPPL.contig2_22	579	0.22
AAA_28	PF13521.6	163	DPPL.contig2_22	579	0.33
AAA_28	PF13521.6	163	DPPL.contig2_22	579	0.33
AAA_18	PF13238.6	130	DPPL.contig2_22	579	0.44
AAA_18	PF13238.6	130	DPPL.contig2_22	579	0.44
NACHT	PF05729.12	166	DPPL.contig2_22	579	1.3
NACHT	PF05729.12	166	DPPL.contig2_22	579	1.3
AAA_25	PF13481.6	194	DPPL.contig2_22	579	1.5
AAA_25	PF13481.6	194	DPPL.contig2_22	579	1.5
AAA_25	PF13481.6	194	DPPL.contig2_22	579	1.5
HlyD_D23	PF16576.5	214	DPPL.contig2_23	332	7.4e-20
HlyD_3	PF13437.6	106	DPPL.contig2_23	332	9.8e-16
HlyD_3	PF13437.6	106	DPPL.contig2_23	332	9.8e-16
HlyD_3	PF13437.6	106	DPPL.contig2_23	332	9.8e-16
Biotin_lipoyl_2	PF13533.6	50	DPPL.contig2_23	332	2.1e-13
Biotin_lipoyl_2	PF13533.6	50	DPPL.contig2_23	332	2.1e-13
Biotin_lipoyl_2	PF13533.6	50	DPPL.contig2_23	332	2.1e-13
Biotin_lipoyl_2	PF13533.6	50	DPPL.contig2_23	332	2.1e-13
OEP	PF02321.18	188	DPPL.contig2_23	332	0.00041
OEP	PF02321.18	188	DPPL.contig2_23	332	0.00041
DUF4407	PF14362.6	298	DPPL.contig2_23	332	0.0048
HlyD	PF00529.20	80	DPPL.contig2_23	332	0.0095
HlyD	PF00529.20	80	DPPL.contig2_23	332	0.0095
Biotin_lipoyl	PF00364.22	73	DPPL.contig2_23	332	0.02
Biotin_lipoyl	PF00364.22	73	DPPL.contig2_23	332	0.02
Terminase_1	PF03354.15	468	DPPL.contig2_23	332	0.086
Terminase_1	PF03354.15	468	DPPL.contig2_23	332	0.086
RRP36	PF06102.12	166	DPPL.contig2_23	332	0.45
V-SNARE	PF05008.15	79	DPPL.contig2_23	332	5
V-SNARE	PF05008.15	79	DPPL.contig2_23	332	5
TetR_C_32	PF09209.11	125	DPPL.contig2_24	224	2e-37
TetR_C_32	PF09209.11	125	DPPL.contig2_24	224	2e-37
TetR_N	PF00440.23	47	DPPL.contig2_24	224	2.2e-14
TetR_N	PF00440.23	47	DPPL.contig2_24	224	2.2e-14
Metal_resist	PF13801.6	126	DPPL.contig2_24	224	0.001
PAS_11	PF14598.6	113	DPPL.contig2_24	224	0.12
DEAD	PF00270.29	176	DPPL.contig2_25	420	1.5e-51
DEAD	PF00270.29	176	DPPL.contig2_25	420	1.5e-51
Helicase_C	PF00271.31	111	DPPL.contig2_25	420	6.2e-27
Helicase_C	PF00271.31	111	DPPL.contig2_25	420	6.2e-27
Helicase_C	PF00271.31	111	DPPL.contig2_25	420	6.2e-27
ResIII	PF04851.15	171	DPPL.contig2_25	420	4.3e-07
AAA_19	PF13245.6	146	DPPL.contig2_25	420	3.9e-06
AAA_19	PF13245.6	146	DPPL.contig2_25	420	3.9e-06
UvrD-helicase	PF00580.21	315	DPPL.contig2_25	420	0.0028
UvrD-helicase	PF00580.21	315	DPPL.contig2_25	420	0.0028
UTP25	PF06862.12	473	DPPL.contig2_25	420	0.016
UTP25	PF06862.12	473	DPPL.contig2_25	420	0.016
UTP25	PF06862.12	473	DPPL.contig2_25	420	0.016
UTP25	PF06862.12	473	DPPL.contig2_25	420	0.016
Terminase_6	PF03237.15	215	DPPL.contig2_25	420	0.14
Terminase_6	PF03237.15	215	DPPL.contig2_25	420	0.14
AAA_22	PF13401.6	137	DPPL.contig2_25	420	0.65
AAA_22	PF13401.6	137	DPPL.contig2_25	420	0.65
phage_tail_N	PF08400.10	134	DPPL.contig3_1	339	1.4e-75
phage_tail_N	PF08400.10	134	DPPL.contig3_1	339	1.4e-75
phage_tail_N	PF08400.10	134	DPPL.contig3_1	339	1.4e-75
phage_tail_N	PF08400.10	134	DPPL.contig3_1	339	1.4e-75
CarboxypepD_reg	PF13620.6	82	DPPL.contig3_1	339	5.1e-08
CarboxypepD_reg	PF13620.6	82	DPPL.contig3_1	339	5.1e-08
