target	acc	tlen	query	qlen	evalue
DUF968	PF06147.11	200	DT2.contig1_30	354	4.5e-72
HNHc_6	PF16784.5	200	DT2.contig1_30	354	2.4e-05
DNA_methylase	PF00145.17	335	DT2.contig1_31	657	5.8e-20
DNA_methylase	PF00145.17	335	DT2.contig1_31	657	5.8e-20
DNA_methylase	PF00145.17	335	DT2.contig1_31	657	5.8e-20
Dam	PF05869.11	171	DT2.contig1_32	300	1.1e-54
GARP	PF16731.5	193	DT2.contig1_33	86	0.0091
Phg_2220_C	PF09524.10	74	DT2.contig1_34	293	5.3e-25
HTH_36	PF13730.6	55	DT2.contig1_34	293	6.7e-11
HTH_Crp_2	PF13545.6	68	DT2.contig1_34	293	0.0012
HTH_IclR	PF09339.10	52	DT2.contig1_34	293	0.0022
RP-C	PF03428.13	175	DT2.contig1_34	293	0.0037
DUF4222	PF13973.6	53	DT2.contig1_35	60	1.3e-20
ANT	PF03374.14	108	DT2.contig1_36	240	2.2e-23
Phage_pRha	PF09669.10	88	DT2.contig1_36	240	6.4e-18
MurJ	PF03023.14	452	DT2.contig2_1	451	2.6e-37
Polysacc_synt_3	PF13440.6	293	DT2.contig2_1	451	3.2e-11
Polysacc_synt_C	PF14667.6	143	DT2.contig2_1	451	2.7e-07
MatE	PF01554.18	161	DT2.contig2_1	451	0.00012
MatE	PF01554.18	161	DT2.contig2_1	451	0.00012
Acyl_transf_3	PF01757.22	340	DT2.contig2_2	355	2.2e-20
DUF4174	PF13778.6	120	DT2.contig2_3	194	1.5e-16
GST_N	PF02798.20	76	DT2.contig2_4	207	7e-07
GST_N_3	PF13417.6	75	DT2.contig2_4	207	9.1e-07
GST_N_2	PF13409.6	70	DT2.contig2_4	207	2.3e-06
MazE_antitoxin	PF04014.18	46	DT2.contig2_5	72	0.00049
Acetyltransf_3	PF13302.7	138	DT2.contig2_6	193	1.6e-16
DNA_pol_B	PF00136.21	459	DT2.contig2_7	786	9.9e-42
DNA_pol_B_exo1	PF03104.19	337	DT2.contig2_7	786	7.8e-12
TonB_dep_Rec	PF00593.24	470	DT2.contig2_8	745	4.8e-36
Plug	PF07715.15	108	DT2.contig2_8	745	1.1e-12
LysR_substrate	PF03466.20	209	DT2.contig2_9	294	4.9e-36
HTH_1	PF00126.27	60	DT2.contig2_9	294	1.5e-15
Iso_dh	PF00180.20	348	DT2.contig2_10	369	2.3e-86
Aldedh	PF00171.22	462	DT2.contig2_11	483	1.5e-156
DUF1487	PF07368.11	215	DT2.contig2_11	483	0.015
adh_short_C2	PF13561.6	234	DT2.contig2_12	253	4.2e-66
adh_short	PF00106.25	195	DT2.contig2_12	253	8.5e-51
KR	PF08659.10	180	DT2.contig2_12	253	5.7e-10
3HCDH_N	PF02737.18	180	DT2.contig2_12	253	0.014
Cyclase	PF04199.13	136	DT2.contig2_13	324	1.3e-17
P_proprotein	PF01483.20	86	DT2.contig2_14	201	0.0026
AHSA1	PF08327.11	125	DT2.contig2_15	156	1.9e-17
Polyketide_cyc2	PF10604.9	143	DT2.contig2_15	156	0.00014
TonB_dep_Rec	PF00593.24	470	DT2.contig2_16	830	4.2e-46
Plug	PF07715.15	108	DT2.contig2_16	830	5.4e-15
STN	PF07660.14	52	DT2.contig2_16	830	9e-06
FecR	PF04773.13	96	DT2.contig2_17	317	1.3e-15
DUF4880	PF16220.5	43	DT2.contig2_17	317	2.7e-10
Sigma70_r4_2	PF08281.12	54	DT2.contig2_18	175	1.1e-14
Sigma70_r2	PF04542.14	71	DT2.contig2_18	175	1.4e-12
Sigma70_ECF	PF07638.11	185	DT2.contig2_18	175	7.5e-06
HTH_23	PF13384.6	50	DT2.contig2_18	175	1.2e-05
Sigma70_r4	PF04545.16	50	DT2.contig2_18	175	0.00021
HTH_11	PF08279.12	55	DT2.contig2_18	175	0.0014
HTH_24	PF13412.6	48	DT2.contig2_18	175	0.0044
Transpeptidase	PF00905.22	306	DT2.contig2_19	631	3.6e-77
PBP_dimer	PF03717.15	180	DT2.contig2_19	631	5.3e-44
Aldedh	PF00171.22	462	DT2.contig2_20	472	3.6e-151
LysR_substrate	PF03466.20	209	DT2.contig2_21	297	3.7e-41
HTH_1	PF00126.27	60	DT2.contig2_21	297	9.9e-18
TauE	PF01925.19	236	DT2.contig3_1	258	8.7e-16
Exo_endo_phos	PF03372.23	233	DT2.contig3_2	576	5.9e-10
ResIII	PF04851.15	171	DT2.contig3_5	941	2.3e-13
HATPase_c_4	PF13749.6	88	DT2.contig3_6	655	7.4e-10
AlbA_2	PF04326.14	122	DT2.contig3_6	655	3e-09
N6_N4_Mtase	PF01555.18	231	DT2.contig3_7	1093	3.8e-33
HNH_2	PF13391.6	72	DT2.contig3_8	402	7.4e-11
polyprenyl_synt	PF00348.17	256	DT2.contig3_10	335	8.2e-74
Ribosomal_L21p	PF00829.21	101	DT2.contig3_11	104	1.5e-41
Ribosomal_L27	PF01016.19	79	DT2.contig3_12	86	8.2e-38
GTP1_OBG	PF01018.22	155	DT2.contig3_13	397	5.5e-59
MMR_HSR1	PF01926.23	114	DT2.contig3_13	397	1.4e-22
FeoB_N	PF02421.18	156	DT2.contig3_13	397	2e-10
AA_kinase	PF00696.28	241	DT2.contig3_14	390	6e-46
PUA	PF01472.20	74	DT2.contig3_14	390	7.2e-20
DUF1853	PF08907.11	286	DT2.contig3_15	341	3.8e-63
NAD_binding_1	PF00175.21	109	DT2.contig3_16	438	1e-23
Ferric_reduct	PF01794.19	125	DT2.contig3_16	438	8.7e-13
FAD_binding_8	PF08022.12	109	DT2.contig3_16	438	5.4e-08
FAD_binding_6	PF00970.24	99	DT2.contig3_16	438	3e-05
NAD_binding_6	PF08030.12	156	DT2.contig3_16	438	0.00036
ELFV_dehydrog	PF00208.21	243	DT2.contig3_17	450	4.8e-58
ELFV_dehydrog_N	PF02812.18	130	DT2.contig3_17	450	1e-49
PepSY_2	PF13670.6	84	DT2.contig3_18	159	3.9e-12
PepSY_2	PF13670.6	84	DT2.contig3_18	159	3.9e-12
PepSY_2	PF13670.6	84	DT2.contig3_19	121	5.8e-05
PepSY	PF03413.19	63	DT2.contig3_19	121	0.0064
Trans_reg_C	PF00486.28	77	DT2.contig3_20	225	2.7e-23
Response_reg	PF00072.24	112	DT2.contig3_20	225	4.4e-22
HAMP	PF00672.25	53	DT2.contig3_21	266	1.7e-05
2CSK_N	PF08521.10	139	DT2.contig3_21	266	0.12
HisKA	PF00512.25	67	DT2.contig3_22	173	0.004
HATPase_c_5	PF14501.6	101	DT2.contig3_22	173	0.029
DctM	PF06808.12	416	DT2.contig4_2	427	1.2e-123
Beta-lactamase	PF00144.24	330	DT2.contig4_3	385	1.2e-78
CgtA	PF06306.11	347	DT2.contig4_3	385	0.034
LysR_substrate	PF03466.20	209	DT2.contig4_4	292	8.4e-38
HTH_1	PF00126.27	60	DT2.contig4_4	292	1.5e-19
LysR_substrate	PF03466.20	209	DT2.contig4_5	298	8.5e-32
HTH_1	PF00126.27	60	DT2.contig4_5	298	1.3e-21
DUF1349	PF07081.11	178	DT2.contig4_6	192	8.5e-64
GH43_C2	PF17851.1	202	DT2.contig4_6	192	6.1e-05
AA_permease_2	PF13520.6	425	DT2.contig4_7	501	1.3e-37
AA_permease	PF00324.21	479	DT2.contig4_7	501	1.6e-28
Aminotran_3	PF00202.21	406	DT2.contig4_8	421	1.1e-90
DUF2252	PF10009.9	392	DT2.contig4_9	395	4.1e-82
APH	PF01636.23	240	DT2.contig4_9	395	0.0061
DLH	PF01738.18	217	DT2.contig4_10	296	7e-55
Peptidase_S9	PF00326.21	212	DT2.contig4_10	296	1.1e-10
Peptidase_S9	PF00326.21	212	DT2.contig4_10	296	1.1e-10
Peptidase_S15	PF02129.18	269	DT2.contig4_10	296	4.3e-08
BAAT_C	PF08840.11	213	DT2.contig4_10	296	3.7e-06
4HBT	PF03061.22	79	DT2.contig4_11	165	0.0013
YceI	PF04264.13	146	DT2.contig4_12	185	7.1e-28
EamA	PF00892.20	137	DT2.contig4_13	297	4.1e-26
EamA	PF00892.20	137	DT2.contig4_13	297	4.1e-26
LAB_N	PF07578.11	71	DT2.contig4_13	297	0.0052
Aminotran_1_2	PF00155.21	363	DT2.contig4_14	443	1.7e-37
GntR	PF00392.21	64	DT2.contig4_14	443	1.6e-10
Aminotran_MocR	PF12897.7	421	DT2.contig4_14	443	2e-10
HTH_Crp_2	PF13545.6	68	DT2.contig4_14	443	0.00053
DegT_DnrJ_EryC1	PF01041.17	361	DT2.contig4_14	443	0.0048
DUF4440	PF14534.6	107	DT2.contig4_15	144	1.6e-15
SnoaL_3	PF13474.6	121	DT2.contig4_15	144	5e-05
SnoaL_2	PF12680.7	102	DT2.contig4_15	144	0.00043
CaMKII_AD	PF08332.10	128	DT2.contig4_15	144	0.0029
YjgF_endoribonc	PF14588.6	148	DT2.contig4_16	157	9.1e-23
Ribonuc_L-PSP	PF01042.21	121	DT2.contig4_16	157	1.4e-17
CPBP	PF02517.16	92	DT2.contig4_17	241	6.4e-08
Stonin2_N	PF12016.8	341	DT2.contig4_18	141	0.0024
MLTR_LBD	PF17765.1	168	DT2.contig4_20	287	5.4e-18
HTH_31	PF13560.6	64	DT2.contig4_20	287	2.2e-11
HTH_3	PF01381.22	55	DT2.contig4_20	287	1.3e-08
HTH_19	PF12844.7	65	DT2.contig4_20	287	6.3e-07
DUF2834	PF11196.8	96	DT2.contig4_21	106	9.9e-05
DUF4281	PF14108.6	127	DT2.contig4_21	106	0.023
MAPEG	PF01124.18	130	DT2.contig4_22	141	1.2e-23
Peripla_BP_4	PF13407.6	258	DT2.contig4_23	308	2.2e-51
Peripla_BP_1	PF00532.21	279	DT2.contig4_23	308	7.1e-19
Peripla_BP_6	PF13458.6	342	DT2.contig4_23	308	8.6e-05
Peripla_BP_3	PF13377.6	166	DT2.contig4_23	308	0.00048
HATPase_c	PF02518.26	112	DT2.contig5_2	467	2.1e-16
HisKA	PF00512.25	67	DT2.contig5_2	467	8.5e-10
HAMP	PF00672.25	53	DT2.contig5_2	467	1.2e-06
HATPase_c_5	PF14501.6	101	DT2.contig5_2	467	3.6e-06
Response_reg	PF00072.24	112	DT2.contig5_3	227	3.5e-26
Trans_reg_C	PF00486.28	77	DT2.contig5_3	227	6.8e-25
CopD	PF05425.13	105	DT2.contig5_4	310	2.1e-21
DUF4149	PF13664.6	102	DT2.contig5_4	310	0.0023
CopC	PF04234.12	92	DT2.contig5_5	127	3.1e-23
Big_5	PF13205.6	108	DT2.contig5_5	127	1.9e-05
CopB	PF05275.11	208	DT2.contig5_6	299	3.6e-87
OMP_b-brl	PF13505.6	178	DT2.contig5_6	299	0.0027
Cu-oxidase_3	PF07732.15	119	DT2.contig5_7	606	1.6e-49
Cu-oxidase_3	PF07732.15	119	DT2.contig5_7	606	1.6e-49
Cu-oxidase	PF00394.22	159	DT2.contig5_7	606	3.7e-40
Cu-oxidase_2	PF07731.14	137	DT2.contig5_7	606	2.6e-31
Cu-oxidase_2	PF07731.14	137	DT2.contig5_7	606	2.6e-31
TAT_signal	PF10518.9	26	DT2.contig5_7	606	0.0047
NUT	PF12881.7	729	DT2.contig5_8	150	0.015
Peptidase_M23	PF01551.22	96	DT2.contig5_9	246	5e-26
DUF2933	PF11666.8	52	DT2.contig5_10	66	5.5e-24
E1-E2_ATPase	PF00122.20	181	DT2.contig5_11	816	3.7e-58
Hydrolase	PF00702.26	210	DT2.contig5_11	816	9.2e-45
YHS	PF04945.13	48	DT2.contig5_11	816	3.3e-20
Hydrolase_3	PF08282.12	255	DT2.contig5_11	816	5.6e-07
HAD	PF12710.7	188	DT2.contig5_11	816	9.1e-06
RibD_C	PF01872.17	200	DT2.contig5_11	816	0.0075
DUF411	PF04214.13	69	DT2.contig5_12	147	7.2e-24
ACR_tran	PF00873.19	1021	DT2.contig5_13	1049	5.4e-238
MMPL	PF03176.15	333	DT2.contig5_13	1049	0.00017
HlyD_D23	PF16576.5	214	DT2.contig5_14	431	9.9e-63
HlyD_D4	PF16572.5	56	DT2.contig5_14	431	7.1e-23
HlyD_3	PF13437.6	106	DT2.contig5_14	431	7e-14
CusF_Ec	PF11604.8	68	DT2.contig5_15	118	1.5e-20
OEP	PF02321.18	188	DT2.contig5_16	462	6.4e-50
OEP	PF02321.18	188	DT2.contig5_16	462	6.4e-50
TPR_MLP1_2	PF07926.12	129	DT2.contig5_16	462	0.47
Response_reg	PF00072.24	112	DT2.contig5_17	227	1.4e-26
Trans_reg_C	PF00486.28	77	DT2.contig5_17	227	3e-25
PspB	PF06667.12	73	DT2.contig5_18	181	0.024
TraA	PF05513.11	120	DT2.contig6_1	102	3.2e-10
TraL	PF07178.11	90	DT2.contig6_2	99	1.3e-18
TraE	PF05309.11	182	DT2.contig6_3	192	5.4e-28
DUF5504	PF17608.2	124	DT2.contig6_3	192	0.0017
TraK	PF06586.11	231	DT2.contig6_4	253	5.2e-37
TrbI	PF03743.14	187	DT2.contig6_5	444	2.3e-26
TraV	PF09676.10	132	DT2.contig6_7	177	6.5e-11
TraC_F_IV	PF11130.8	238	DT2.contig6_8	874	4.6e-38
AAA_10	PF12846.7	362	DT2.contig6_8	874	2.7e-05
DUF87	PF01935.17	227	DT2.contig6_8	874	3.1e-05
TrbI_Ftype	PF09677.10	106	DT2.contig6_9	126	1.7e-19
OmpH	PF03938.14	138	DT2.contig6_9	126	0.0097
TraW_N	PF12477.8	30	DT2.contig6_10	211	0.063
TraU	PF06834.11	307	DT2.contig6_11	333	3.8e-112
TrbC_Ftype	PF09673.10	112	DT2.contig6_12	143	3.3e-18
TraN	PF06986.11	240	DT2.contig6_13	646	1.5e-73
TraF	PF13728.6	224	DT2.contig6_14	257	1.3e-60
Pom	PF17251.2	279	DT2.contig6_14	257	0.0096
TraF	PF13728.6	224	DT2.contig6_15	185	7.3e-14
Thioredoxin_2	PF13098.6	109	DT2.contig6_15	185	2.8e-05
DSBA	PF01323.20	193	DT2.contig6_15	185	0.00055
Thioredoxin	PF00085.20	103	DT2.contig6_15	185	0.0044
TraH	PF06122.11	361	DT2.contig6_16	455	3.2e-105
TraG_N	PF07916.11	467	DT2.contig6_17	957	6e-75
CCB1	PF12046.8	168	DT2.contig6_18	188	0.024
TrwB_AAD_bind	PF10412.9	386	DT2.contig6_19	683	4.5e-117
TraG-D_C	PF12696.7	126	DT2.contig6_19	683	7.2e-18
T4SS-DNA_transf	PF02534.14	469	DT2.contig6_19	683	6.4e-11
AAA_16	PF13191.6	170	DT2.contig6_19	683	0.0016
ADH_N_assoc	PF13823.6	23	DT2.contig7_1	49	1.2e-10
ADH_N	PF08240.12	109	DT2.contig7_1	49	1.7e-05
GGDEF	PF00990.21	161	DT2.contig7_2	522	3.6e-43
dCache_1	PF02743.18	249	DT2.contig7_2	522	2.4e-17
GGDEF_2	PF17853.1	116	DT2.contig7_2	522	0.00013
DDE_Tnp_1_5	PF13737.6	112	DT2.contig7_3	308	1.6e-45
DDE_Tnp_1	PF01609.21	214	DT2.contig7_3	308	3.5e-24
PhdYeFM_antitox	PF02604.19	75	DT2.contig7_4	83	4.6e-05
ParE_toxin	PF05016.15	90	DT2.contig7_5	95	9.3e-13
ParE-like_toxin	PF15781.5	87	DT2.contig7_5	95	8.5e-05
HTH_Tnp_IS1	PF12759.7	46	DT2.contig7_6	92	4.9e-30
Zn_Tnp_IS1	PF03811.13	35	DT2.contig7_6	92	5.1e-19
HTH_23	PF13384.6	50	DT2.contig7_6	92	0.012
DDE_Tnp_IS1	PF03400.13	131	DT2.contig7_7	86	2.4e-43
DDE_3	PF13358.6	146	DT2.contig7_8	237	2.7e-22
HTH_33	PF13592.6	60	DT2.contig7_8	237	8.1e-06
HTH_23	PF13384.6	50	DT2.contig7_9	110	2.1e-10
HTH_29	PF13551.6	63	DT2.contig7_9	110	4.4e-07
HTH_28	PF13518.6	52	DT2.contig7_9	110	0.00013
HTH_32	PF13565.6	73	DT2.contig7_9	110	0.0019
DDE_Tnp_IS66	PF03050.14	282	DT2.contig7_10	137	1.8e-31
UvrA_DNA-bind	PF17755.1	110	DT2.contig7_11	884	9.5e-17
ABC_tran	PF00005.27	137	DT2.contig7_11	884	1.8e-16
DnaJ_CXXCXGXG	PF00684.19	67	DT2.contig7_11	884	1.9e-06
ADH_zinc_N_2	PF13602.6	133	DT2.contig7_12	40	0.044
ADH_N	PF08240.12	109	DT2.contig7_13	306	5.8e-26
ADH_zinc_N	PF00107.26	130	DT2.contig7_13	306	3.7e-22
ABM	PF03992.16	78	DT2.contig7_14	102	7e-05
HTH_18	PF12833.7	81	DT2.contig7_15	329	1.4e-23
HTH_AraC	PF00165.23	42	DT2.contig7_15	329	1.2e-15
HTH_AraC	PF00165.23	42	DT2.contig7_15	329	1.2e-15
DJ-1_PfpI	PF01965.24	165	DT2.contig7_15	329	4.1e-14
HTH_11	PF08279.12	55	DT2.contig7_15	329	0.002
DUF305	PF03713.13	152	DT2.contig8_1	132	3.9e-19
DUF4142	PF13628.6	139	DT2.contig8_1	132	0.00011
HAUS6_N	PF14661.6	229	DT2.contig8_1	132	0.042
ArsP_1	PF03773.13	294	DT2.contig8_2	403	1.3e-67
Lactonase	PF10282.9	344	DT2.contig8_3	321	9.4e-13
Cytochrom_D1	PF02239.16	368	DT2.contig8_3	321	3e-10
PQQ_2	PF13360.6	237	DT2.contig8_3	321	5.3e-06
HMA	PF00403.26	62	DT2.contig8_4	66	2.3e-11
HATPase_c	PF02518.26	112	DT2.contig8_5	466	1.7e-18
HisKA	PF00512.25	67	DT2.contig8_5	466	2.3e-12
HAMP	PF00672.25	53	DT2.contig8_5	466	3.9e-08
HATPase_c_2	PF13581.6	125	DT2.contig8_5	466	0.016
Response_reg	PF00072.24	112	DT2.contig8_6	224	1.7e-28
Trans_reg_C	PF00486.28	77	DT2.contig8_6	224	2.7e-24
OEP	PF02321.18	188	DT2.contig8_8	482	6.7e-29
OEP	PF02321.18	188	DT2.contig8_8	482	6.7e-29
Cu-oxidase_3	PF07732.15	119	DT2.contig8_9	398	4.4e-42
Cu-oxidase_3	PF07732.15	119	DT2.contig8_9	398	4.4e-42
Cu-oxidase_2	PF07731.14	137	DT2.contig8_9	398	2.8e-30
Cu-oxidase_2	PF07731.14	137	DT2.contig8_9	398	2.8e-30
Cu-oxidase	PF00394.22	159	DT2.contig8_9	398	5.7e-05
CusF_Ec	PF11604.8	68	DT2.contig8_10	117	3e-27
CopC	PF04234.12	92	DT2.contig8_11	125	6.8e-23
FlgD_ig	PF13860.6	79	DT2.contig8_11	125	2.6e-06
Big_5	PF13205.6	108	DT2.contig8_11	125	0.00026
DBB	PF14545.6	139	DT2.contig8_11	125	0.014
CopD	PF05425.13	105	DT2.contig8_12	314	9.6e-21
DUF4148	PF13663.6	54	DT2.contig8_13	112	3.3e-14
OEP	PF02321.18	188	DT2.contig8_14	109	0.088
TetR_N	PF00440.23	47	DT2.contig9_1	176	8.8e-07
p450	PF00067.22	463	DT2.contig9_2	1063	2.5e-81
FAD_binding_1	PF00667.20	222	DT2.contig9_2	1063	1.3e-33
Flavodoxin_1	PF00258.25	143	DT2.contig9_2	1063	4.5e-19
NAD_binding_1	PF00175.21	109	DT2.contig9_2	1063	2.5e-14
Flavodoxin_5	PF12724.7	144	DT2.contig9_2	1063	0.0089
PhyH	PF05721.13	211	DT2.contig9_3	310	2.7e-30
adh_short	PF00106.25	195	DT2.contig9_4	311	1.4e-47
adh_short_C2	PF13561.6	234	DT2.contig9_4	311	2.7e-38
KR	PF08659.10	180	DT2.contig9_4	311	2.2e-21
Acyl-CoA_dh_C	PF12806.7	124	DT2.contig9_5	608	7e-27
Acyl-CoA_dh_1	PF00441.24	150	DT2.contig9_5	608	2.2e-18
Acyl-CoA_dh_M	PF02770.19	97	DT2.contig9_5	608	7.3e-15
AcylCoA_DH_N	PF12418.8	32	DT2.contig9_5	608	7.6e-06
Acyl-CoA_dh_N	PF02771.16	113	DT2.contig9_5	608	0.0013
Thiolase_N	PF00108.23	260	DT2.contig9_6	395	1.2e-63
Thiolase_C	PF02803.18	123	DT2.contig9_6	395	9e-42
ketoacyl-synt	PF00109.26	253	DT2.contig9_6	395	0.00029
MFS_1	PF07690.16	353	DT2.contig9_9	78	9.2e-05
Peptidase_S24	PF00717.23	70	DT2.contig10_1	135	4.2e-19
DUF2303	PF10065.9	267	DT2.contig10_3	276	7.1e-71
HD_2	PF12917.7	182	DT2.contig10_4	176	5.9e-05
TetR_C_35	PF18556.1	105	DT2.contig10_5	66	0.043
DUF5503	PF17607.2	116	DT2.contig10_9	145	0.00032
Arm-DNA-bind_2	PF12167.8	65	DT2.contig10_13	389	1.5e-22
Phage_integrase	PF00589.22	172	DT2.contig10_13	389	2.6e-18
Phage_int_SAM_5	PF13102.6	99	DT2.contig10_13	389	0.00087
AAA_15	PF13175.6	369	DT2.contig10_14	596	4.1e-19
AAA_15	PF13175.6	369	DT2.contig10_14	596	4.1e-19
AAA_21	PF13304.6	303	DT2.contig10_14	596	3.7e-13
AAA_23	PF13476.6	200	DT2.contig10_14	596	5.4e-07
SMC_N	PF02463.19	220	DT2.contig10_14	596	6.9e-06
MethyltransfD12	PF02086.15	260	DT2.contig10_15	273	1.8e-16
Dioxygenase_N	PF04444.14	75	DT2.contig10_15	273	0.013
YcaO_C	PF18381.1	172	DT2.contig11_1	732	2.2e-74
YcaO	PF02624.16	323	DT2.contig11_1	732	3.5e-70
OsmC	PF02566.19	100	DT2.contig11_1	732	1.3e-10
Abhydrolase_6	PF12697.7	220	DT2.contig11_2	265	1.3e-20
Abhydrolase_1	PF00561.20	257	DT2.contig11_2	265	7.2e-17
Hydrolase_4	PF12146.8	239	DT2.contig11_2	265	1.1e-09
DUF915	PF06028.11	255	DT2.contig11_2	265	2.2e-06
Chlorophyllase	PF07224.11	307	DT2.contig11_2	265	4.2e-06
Esterase	PF00756.20	251	DT2.contig11_2	265	0.00049
Thioesterase	PF00975.20	231	DT2.contig11_2	265	0.0014
Chlorophyllase2	PF12740.7	254	DT2.contig11_2	265	0.002
UPF0227	PF05728.12	187	DT2.contig11_2	265	0.004
Palm_thioest	PF02089.15	242	DT2.contig11_2	265	0.0042
LysR_substrate	PF03466.20	209	DT2.contig11_3	295	9.6e-35
HTH_1	PF00126.27	60	DT2.contig11_3	295	8.4e-18
Semialdhyde_dh	PF01118.24	121	DT2.contig11_4	311	1.6e-12
EHN	PF06441.12	108	DT2.contig11_5	377	1.8e-27
Abhydrolase_1	PF00561.20	257	DT2.contig11_5	377	3.8e-12
Abhydrolase_6	PF12697.7	220	DT2.contig11_5	377	4.7e-05
LysR_substrate	PF03466.20	209	DT2.contig11_6	294	1.8e-42
HTH_1	PF00126.27	60	DT2.contig11_6	294	7.1e-17
HTH_38	PF13936.6	44	DT2.contig11_6	294	0.00022
HTH_Tnp_ISL3	PF13542.6	52	DT2.contig11_6	294	0.00055
MarR_2	PF12802.7	62	DT2.contig11_6	294	0.0027
HTH_28	PF13518.6	52	DT2.contig11_6	294	0.0065
AAA_18	PF13238.6	130	DT2.contig11_8	179	6.2e-06
AAA_33	PF13671.6	143	DT2.contig11_8	179	1.3e-05
SKI	PF01202.22	158	DT2.contig11_8	179	6.5e-05
AAA_28	PF13521.6	163	DT2.contig11_8	179	0.00031
AAA_16	PF13191.6	170	DT2.contig11_8	179	0.002
Resolvase	PF00239.21	146	DT2.contig11_9	188	4.7e-15
HTH_7	PF02796.15	45	DT2.contig11_9	188	7.3e-12
HTH_28	PF13518.6	52	DT2.contig11_9	188	0.00071
CENP-B_N	PF04218.13	53	DT2.contig11_9	188	0.00072
HTH_22	PF13309.6	63	DT2.contig11_9	188	0.00087
HTH_23	PF13384.6	50	DT2.contig11_9	188	0.0013
HTH_psq	PF05225.16	45	DT2.contig11_9	188	0.0046
EIIC-GAT	PF03611.14	396	DT2.contig12_1	60	1.7e-08
Ribul_P_3_epim	PF00834.19	198	DT2.contig12_2	227	1.1e-62
QRPTase_C	PF01729.19	169	DT2.contig12_2	227	0.0059
PTS_EIIA_2	PF00359.22	144	DT2.contig12_3	152	1.1e-33
PTS_IIB	PF02302.17	90	DT2.contig12_4	104	2.6e-19
PTS_EIIC	PF02378.18	324	DT2.contig12_5	369	9.8e-07
Gag_spuma	PF03276.14	614	DT2.contig12_5	369	0.0031
LysE	PF01810.18	193	DT2.contig12_6	207	1.6e-31
TerC	PF03741.16	181	DT2.contig12_6	207	0.065
MFS_1	PF07690.16	353	DT2.contig12_7	403	2.9e-29
MFS_1	PF07690.16	353	DT2.contig12_7	403	2.9e-29
MFS_4	PF06779.14	363	DT2.contig12_7	403	0.03
LysR_substrate	PF03466.20	209	DT2.contig12_8	301	2.1e-34
HTH_1	PF00126.27	60	DT2.contig12_8	301	7.4e-16
LysR_substrate	PF03466.20	209	DT2.contig12_9	296	4.9e-34
HTH_1	PF00126.27	60	DT2.contig12_9	296	1.5e-19
HTH_30	PF13556.6	59	DT2.contig12_9	296	0.0025
Lactamase_B	PF00753.27	197	DT2.contig12_10	265	8.1e-23
Lactamase_B_2	PF12706.7	201	DT2.contig12_10	265	0.011
TolA	PF06519.11	96	DT2.contig12_11	143	2.6e-15
