target	acc	tlen	query	qlen	evalue
OEP	PF02321.18	188	DB3.contig3_16	462	6.4e-50
TPR_MLP1_2	PF07926.12	129	DB3.contig3_16	462	0.47
Response_reg	PF00072.24	112	DB3.contig3_17	227	1.4e-26
Trans_reg_C	PF00486.28	77	DB3.contig3_17	227	3e-25
HATPase_c	PF02518.26	112	DB3.contig3_18	492	2.9e-22
HisKA	PF00512.25	67	DB3.contig3_18	492	9.9e-11
HATPase_c_5	PF14501.6	101	DB3.contig3_18	492	2.2e-08
HAMP	PF00672.25	53	DB3.contig3_18	492	3.9e-07
DUF305	PF03713.13	152	DB3.contig3_20	117	7.9e-22
DUF4142	PF13628.6	139	DB3.contig3_20	117	2.8e-06
HNH	PF01844.23	47	DB3.contig3_21	303	2.6e-06
HNH_2	PF13391.6	72	DB3.contig3_21	303	0.0052
Caps_assemb_Wzi	PF14052.6	394	DB3.contig4_1	470	5.2e-106
Poly_export	PF02563.16	82	DB3.contig4_2	379	8.6e-29
Wza_C	PF18412.1	30	DB3.contig4_2	379	4.7e-18
SLBB	PF10531.9	58	DB3.contig4_2	379	1.5e-14
SLBB	PF10531.9	58	DB3.contig4_2	379	1.5e-14
LMWPc	PF01451.21	142	DB3.contig4_3	145	3e-41
GNVR	PF13807.6	82	DB3.contig4_4	718	1.4e-30
Wzz	PF02706.15	92	DB3.contig4_4	718	9.2e-21
AAA_31	PF13614.6	177	DB3.contig4_4	718	4.2e-08
AAA_26	PF13500.6	198	DB3.contig4_4	718	4.5e-08
CbiA	PF01656.23	128	DB3.contig4_4	718	0.00014
ParA	PF10609.9	246	DB3.contig4_4	718	0.00035
Glyco_transf_4	PF13439.6	170	DB3.contig4_5	379	4.2e-15
Glycos_transf_1	PF00534.20	172	DB3.contig4_5	379	2.5e-14
Glyco_trans_1_4	PF13692.6	134	DB3.contig4_5	379	5.6e-12
Glyco_trans_4_4	PF13579.6	160	DB3.contig4_5	379	3.2e-09
Glyco_trans_4_2	PF13477.6	139	DB3.contig4_5	379	7.4e-07
Glyco_hydro_1	PF00232.18	453	DB3.contig4_6	335	0.00014
Glycos_transf_1	PF00534.20	172	DB3.contig4_8	392	2.8e-27
Glyco_trans_1_4	PF13692.6	134	DB3.contig4_8	392	2e-18
Glyco_transf_4	PF13439.6	170	DB3.contig4_8	392	7.3e-10
Bac_transf	PF02397.16	184	DB3.contig4_9	436	1.1e-65
CoA_binding_3	PF13727.6	175	DB3.contig4_9	436	7.6e-32
Glycos_transf_1	PF00534.20	172	DB3.contig4_10	331	1.7e-28
Glyco_trans_1_4	PF13692.6	134	DB3.contig4_10	331	1.8e-21
Glyco_transf_4	PF13439.6	170	DB3.contig4_10	331	3e-09
Glyco_trans_4_4	PF13579.6	160	DB3.contig4_10	331	6.7e-08
Glyco_trans_1_2	PF13524.6	92	DB3.contig4_10	331	9.9e-06
Epimerase_2	PF02350.19	347	DB3.contig4_10	331	0.00087
Acyl_transf_3	PF01757.22	340	DB3.contig4_11	337	3e-28
Glycos_transf_1	PF00534.20	172	DB3.contig4_12	338	0.0016
Polysacc_synt_3	PF13440.6	293	DB3.contig4_13	478	7.4e-80
Polysacc_synt	PF01943.17	274	DB3.contig4_13	478	5.4e-32
6PGD	PF00393.19	289	DB3.contig4_14	469	5.1e-133
NAD_binding_2	PF03446.15	158	DB3.contig4_14	469	6.9e-52
ApbA	PF02558.16	152	DB3.contig4_14	469	0.00055
Shikimate_DH	PF01488.20	138	DB3.contig4_14	469	0.0012
F420_oxidored	PF03807.17	97	DB3.contig4_14	469	0.0014
3HCDH_N	PF02737.18	180	DB3.contig4_14	469	0.011
THF_DHG_CYH_C	PF02882.19	160	DB3.contig5_2	289	1.6e-68
THF_DHG_CYH	PF00763.23	116	DB3.contig5_2	289	1.2e-40
Phage_integrase	PF00589.22	172	DB3.contig5_4	388	5.6e-41
Phage_antiter_Q	PF06323.11	222	DB3.contig5_5	209	1.6e-71
NinG	PF05766.12	186	DB3.contig5_7	213	1.2e-56
NinE	PF05322.11	58	DB3.contig5_8	59	3.5e-05
TnpB_IS66	PF05717.13	101	DB3.contig5_8	59	0.069
DUF1367	PF07105.11	196	DB3.contig5_9	199	7.3e-70
TonB_C	PF03544.14	79	DB3.contig5_10	111	0.00064
DUF551	PF04448.12	69	DB3.contig5_12	217	8.5e-12
Clathrin	PF00637.20	143	DB3.contig5_12	217	0.013
Phage_holin_5_2	PF16079.5	75	DB3.contig5_13	59	0.02
Ead_Ea22	PF13935.6	139	DB3.contig5_14	231	1.5e-05
PTPA	PF03095.15	301	DB3.contig5_14	231	0.014
DnaB_C	PF03796.15	255	DB3.contig5_17	818	1e-51
DnaB_C	PF03796.15	255	DB3.contig5_17	818	1e-51
DnaB	PF00772.21	103	DB3.contig5_17	818	7.8e-33
AAA_25	PF13481.6	194	DB3.contig5_17	818	1.5e-05
Hom_end_hint	PF05203.16	228	DB3.contig5_17	818	2.3e-05
LAGLIDADG_3	PF14528.6	83	DB3.contig5_17	818	9.5e-05
DUF2740	PF10872.8	48	DB3.contig5_19	49	0.00014
Phage_CII	PF05269.11	91	DB3.contig5_20	95	8.8e-34
HTH_23	PF13384.6	50	DB3.contig5_21	76	0.00025
YdaS_antitoxin	PF15943.5	65	DB3.contig5_21	76	0.00037
HTH_28	PF13518.6	52	DB3.contig5_21	76	0.0015
HTH_17	PF12728.7	51	DB3.contig5_21	76	0.0057
MerR	PF00376.23	38	DB3.contig5_21	76	0.0061
Peptidase_S24	PF00717.23	70	DB3.contig5_22	241	1.2e-11
HTH_3	PF01381.22	55	DB3.contig5_22	241	3.5e-09
HTH_31	PF13560.6	64	DB3.contig5_22	241	7.5e-05
P22_Cro	PF14549.6	60	DB3.contig5_22	241	0.0004
HTH_19	PF12844.7	65	DB3.contig5_22	241	0.00044
BetR	PF08667.10	148	DB3.contig5_22	241	0.0012
DUF1828	PF08861.10	91	DB3.contig5_24	253	4.7e-07
YqaJ	PF09588.10	148	DB3.contig5_29	208	1.3e-13
HTH_11	PF08279.12	55	DB3.contig5_30	143	0.0041
MT-A70	PF05063.14	172	DB3.contig5_31	219	7.6e-22
MT-A70	PF05063.14	172	DB3.contig5_31	219	7.6e-22
zf-dskA_traR	PF01258.17	36	DB3.contig5_33	73	9.2e-11
HypA	PF01155.19	112	DB3.contig5_33	73	0.0046
DZR	PF12773.7	49	DB3.contig5_33	73	0.016
AP2	PF00847.20	54	DB3.contig5_34	220	1e-06
Bac_transf	PF02397.16	184	DB3.contig6_2	197	1.3e-57
Phage-tail_3	PF13550.6	164	DB3.contig6_4	1028	1.8e-06
DUF1833	PF08875.11	150	DB3.contig6_6	162	1.4e-43
Phage_HK97_TLTM	PF06120.11	288	DB3.contig6_8	1129	2.1e-100
Tape_meas_lam_C	PF09718.10	76	DB3.contig6_8	1129	2.2e-13
YebO	PF13974.6	80	DB3.contig6_9	78	1.3e-16
DUF4035	PF13227.6	55	DB3.contig6_10	102	1.7e-13
Phage_TAC_1	PF06222.11	127	DB3.contig6_11	135	9.6e-46
Ig_3	PF13927.6	79	DB3.contig6_12	235	1.6e-06
Ig_2	PF13895.6	79	DB3.contig6_12	235	1e-05
SprB	PF13573.6	37	DB3.contig6_12	235	3.3e-05
Phage_TTP_12	PF16461.5	134	DB3.contig6_12	235	0.00033
DUF3168	PF11367.8	117	DB3.contig6_13	116	2.3e-07
HK97-gp10_like	PF04883.12	81	DB3.contig6_14	150	4.6e-09
Phage_H_T_join	PF05521.11	96	DB3.contig6_15	113	1e-20
Phage_connect_1	PF05135.13	99	DB3.contig6_16	106	1.6e-20
Phage_capsid	PF05065.13	280	DB3.contig6_17	413	6.2e-70
Peptidase_S78	PF04586.17	163	DB3.contig6_18	200	1.9e-46
Phage_portal	PF04860.12	314	DB3.contig6_19	217	3e-57
CAT	PF00302.18	203	DB3.contig7_1	32	0.0033
Glyoxalase	PF00903.25	128	DB3.contig7_2	128	2.9e-08
Glyoxalase_6	PF18029.1	107	DB3.contig7_2	128	5e-05
Glyoxalase_4	PF13669.6	109	DB3.contig7_2	128	0.00014
DeoRC	PF00455.22	160	DB3.contig7_3	257	4.2e-40
HTH_DeoR	PF08220.12	57	DB3.contig7_3	257	1.1e-14
HTH_11	PF08279.12	55	DB3.contig7_3	257	2.6e-07
HTH_Mga	PF08280.11	60	DB3.contig7_3	257	4.4e-05
HTH_AsnC-type	PF13404.6	42	DB3.contig7_3	257	0.00025
HTH_20	PF12840.7	61	DB3.contig7_3	257	0.0031
Rrf2	PF02082.20	83	DB3.contig7_3	257	0.004
GntR	PF00392.21	64	DB3.contig7_3	257	0.004
Put_DNA-bind_N	PF06971.13	49	DB3.contig7_3	257	0.0051
LysE	PF01810.18	193	DB3.contig7_4	210	2e-35
Pro_CA	PF00484.19	156	DB3.contig7_5	212	1.7e-47
DUF1471	PF07338.13	56	DB3.contig7_6	70	4.8e-08
PepSY_2	PF13670.6	84	DB3.contig7_6	70	0.024
DUF2285	PF10074.9	107	DB3.contig7_7	233	0.022
Fucokinase	PF07959.12	406	DB3.contig7_7	233	0.038
Trans_reg_C	PF00486.28	77	DB3.contig7_8	145	4.6e-09
Lactamase_B	PF00753.27	197	DB3.contig7_10	279	3.8e-26
Lactamase_B_2	PF12706.7	201	DB3.contig7_10	279	7.9e-10
Lactamase_B_3	PF13483.6	163	DB3.contig7_10	279	4.5e-05
Lactamase_B_6	PF16661.5	193	DB3.contig7_10	279	0.0013
LysR_substrate	PF03466.20	209	DB3.contig7_12	295	8.1e-27
HTH_1	PF00126.27	60	DB3.contig7_12	295	1.2e-17
Cupin_6	PF12852.7	184	DB3.contig7_13	309	2.3e-26
HTH_18	PF12833.7	81	DB3.contig7_13	309	1.2e-20
HTH_AraC	PF00165.23	42	DB3.contig7_13	309	1.1e-15
HTH_AraC	PF00165.23	42	DB3.contig7_13	309	1.1e-15
TetR_N	PF00440.23	47	DB3.contig7_13	309	4.1e-05
Cupin_2	PF07883.11	71	DB3.contig7_13	309	0.0013
adh_short	PF00106.25	195	DB3.contig7_14	147	1.1e-29
adh_short_C2	PF13561.6	234	DB3.contig7_14	147	1.9e-18
Epimerase	PF01370.21	241	DB3.contig7_14	147	3e-07
NAD_binding_10	PF13460.6	184	DB3.contig7_14	147	2.2e-05
KR	PF08659.10	180	DB3.contig7_14	147	3.7e-05
RmlD_sub_bind	PF04321.17	287	DB3.contig7_14	147	0.0015
DUF1668	PF07893.13	342	DB3.contig7_15	105	0.022
adh_short	PF00106.25	195	DB3.contig7_15	105	0.025
NiFe-hyd_HybE	PF11939.8	153	DB3.contig7_15	105	0.043
Lysine_decarbox	PF03641.14	132	DB3.contig7_18	193	4.4e-43
LDcluster4	PF18306.1	157	DB3.contig7_18	193	4.5e-17
MatE	PF01554.18	161	DB3.contig7_20	458	2.6e-74
MatE	PF01554.18	161	DB3.contig7_20	458	2.6e-74
Polysacc_synt_C	PF14667.6	143	DB3.contig7_20	458	3.6e-09
Lum_binding	PF00677.17	87	DB3.contig7_21	212	4.1e-47
Lum_binding	PF00677.17	87	DB3.contig7_21	212	4.1e-47
CMAS	PF02353.20	273	DB3.contig7_22	383	7.6e-102
Methyltransf_25	PF13649.6	97	DB3.contig7_22	383	3.1e-16
Methyltransf_23	PF13489.6	165	DB3.contig7_22	383	1.4e-15
Methyltransf_11	PF08241.12	96	DB3.contig7_22	383	1.7e-15
Methyltransf_31	PF13847.6	152	DB3.contig7_22	383	5.4e-10
Methyltransf_12	PF08242.12	99	DB3.contig7_22	383	4.7e-09
MTS	PF05175.14	169	DB3.contig7_22	383	3.4e-06
PCMT	PF01135.19	210	DB3.contig7_22	383	4.8e-05
MetW	PF07021.12	193	DB3.contig7_22	383	9.3e-05
FtsJ	PF01728.19	177	DB3.contig7_22	383	0.00044
Methyltransf_32	PF13679.6	158	DB3.contig7_22	383	0.00091
Wzy_C	PF04932.15	155	DB3.contig8_1	155	0.052
Peptidase_M23	PF01551.22	96	DB3.contig8_5	676	4.3e-14
LysM	PF01476.20	44	DB3.contig8_5	676	1e-13
SLT	PF01464.20	117	DB3.contig8_5	676	7.6e-08
Phage_GPD	PF05954.11	304	DB3.contig8_6	876	1e-68
DUF2345	PF10106.9	151	DB3.contig8_6	876	4.9e-43
T6SS_Vgr	PF13296.6	108	DB3.contig8_6	876	1.9e-35
OmpA	PF00691.20	95	DB3.contig8_8	566	1.7e-19
DotU	PF09850.9	205	DB3.contig8_9	218	2.5e-40
SfLAP	PF11139.8	214	DB3.contig8_9	218	0.028
T6SS_VasE	PF05936.12	428	DB3.contig8_10	447	1.3e-133
GGACT	PF06094.12	121	DB3.contig8_11	110	2.4e-16
AIG2_2	PF13772.6	83	DB3.contig8_11	110	0.022
DUF2058	PF09831.9	174	DB3.contig8_12	211	4.1e-59
PseudoU_synth_2	PF00849.22	160	DB3.contig8_13	256	3e-26
CSD	PF00313.22	66	DB3.contig8_14	161	5.3e-09
LysR_substrate	PF03466.20	209	DB3.contig8_15	300	7.6e-43
HTH_1	PF00126.27	60	DB3.contig8_15	300	1.1e-19
PBP_like	PF12727.7	193	DB3.contig8_15	300	3.7e-05
HTH_50	PF18024.1	50	DB3.contig8_15	300	0.00075
SBP_bac_11	PF13531.6	230	DB3.contig8_16	66	3.3e-08
PGM_PMM_III	PF02880.16	114	DB3.contig9_1	402	1.2e-23
PGM_PMM_II	PF02879.16	103	DB3.contig9_1	402	3e-23
PGM_PMM_I	PF02878.16	138	DB3.contig9_1	402	4.4e-18
PGM_PMM_IV	PF00408.20	74	DB3.contig9_1	402	6.3e-11
UDPG_MGDP_dh_N	PF03721.14	187	DB3.contig9_2	389	3.6e-34
UDPG_MGDP_dh	PF00984.19	94	DB3.contig9_2	389	1.5e-26
UDPG_MGDP_dh_C	PF03720.15	105	DB3.contig9_2	389	2e-09
3HCDH_N	PF02737.18	180	DB3.contig9_2	389	0.00022
Ldh_1_N	PF00056.23	141	DB3.contig9_2	389	0.0033
GDP_Man_Dehyd	PF16363.5	332	DB3.contig9_3	335	3.5e-59
Epimerase	PF01370.21	241	DB3.contig9_3	335	5.4e-58
3Beta_HSD	PF01073.19	280	DB3.contig9_3	335	1.8e-21
RmlD_sub_bind	PF04321.17	287	DB3.contig9_3	335	4.7e-17
Polysacc_synt_2	PF02719.15	294	DB3.contig9_3	335	2.2e-13
NAD_binding_4	PF07993.12	257	DB3.contig9_3	335	2.8e-09
adh_short	PF00106.25	195	DB3.contig9_3	335	7.8e-09
NAD_binding_10	PF13460.6	184	DB3.contig9_3	335	1.3e-06
KR	PF08659.10	180	DB3.contig9_3	335	0.00018
adh_short_C2	PF13561.6	234	DB3.contig9_3	335	0.00066
ABC2_membrane	PF01061.24	210	DB3.contig9_4	260	4.8e-16
ABC_tran	PF00005.27	137	DB3.contig9_5	247	5.3e-17
AAA_29	PF13555.6	61	DB3.contig9_5	247	0.0089
DUF4422	PF14393.6	229	DB3.contig9_6	632	5.3e-74
Glyco_transf_8	PF01501.20	256	DB3.contig9_6	632	4.3e-43
Glyco_transf_24	PF18404.1	268	DB3.contig9_6	632	9.1e-06
HlyE	PF06109.13	309	DB3.contig9_6	632	0.00078
GLF	PF03275.13	204	DB3.contig9_7	385	2e-76
NAD_binding_8	PF13450.6	68	DB3.contig9_7	385	2e-17
Amino_oxidase	PF01593.24	452	DB3.contig9_7	385	2.1e-06
NAD_binding_9	PF13454.6	156	DB3.contig9_7	385	5.7e-06
DAO	PF01266.24	352	DB3.contig9_7	385	1.5e-05
Pyr_redox	PF00070.27	81	DB3.contig9_7	385	1.7e-05
Pyr_redox_2	PF07992.14	294	DB3.contig9_7	385	6.8e-05
FAD_binding_3	PF01494.19	349	DB3.contig9_7	385	0.00071
ApbA	PF02558.16	152	DB3.contig9_7	385	0.00096
UDPG_MGDP_dh_N	PF03721.14	187	DB3.contig9_7	385	0.0019
FAD_oxidored	PF12831.7	433	DB3.contig9_7	385	0.0021
FAD_binding_2	PF00890.24	417	DB3.contig9_7	385	0.0041
DUF1188	PF06690.11	248	DB3.contig9_7	385	0.0042
Glycos_transf_2	PF00535.26	170	DB3.contig9_8	298	4.6e-17
Glyco_tranf_2_3	PF13641.6	230	DB3.contig9_8	298	1.5e-12
Glyco_tranf_2_4	PF13704.6	96	DB3.contig9_8	298	7.7e-07
Glyco_tranf_2_2	PF10111.9	276	DB3.contig9_8	298	0.00084
Glycos_transf_1	PF00534.20	172	DB3.contig9_9	378	1.3e-26
Glyco_trans_1_4	PF13692.6	134	DB3.contig9_9	378	8.1e-19
Glyco_trans_4_2	PF13477.6	139	DB3.contig9_9	378	1.2e-18
Glyco_trans_1_2	PF13524.6	92	DB3.contig9_9	378	9.5e-09
Glyco_transf_4	PF13439.6	170	DB3.contig9_9	378	0.00027
Glycos_transf_2	PF00535.26	170	DB3.contig9_10	439	1.3e-32
Glyco_tranf_2_2	PF10111.9	276	DB3.contig9_10	439	2.5e-16
Glyco_tranf_2_3	PF13641.6	230	DB3.contig9_10	439	6.3e-13
MPS2	PF17060.5	372	DB3.contig9_10	439	0.00027
UPF0242	PF06785.11	193	DB3.contig9_10	439	0.00064
HAP1_N	PF04849.13	308	DB3.contig9_10	439	0.0015
PRA-CH	PF01502.18	74	DB3.contig9_11	200	4.3e-32
