target	acc	tlen	query	qlen	evalue
TrbC_Ftype	PF09673.10	112	DB4.contig1_22	143	3.3e-18
TraN	PF06986.11	240	DB4.contig1_23	646	1.5e-73
TraF	PF13728.6	224	DB4.contig1_24	257	1.3e-60
Pom	PF17251.2	279	DB4.contig1_24	257	0.0096
TraF	PF13728.6	224	DB4.contig1_25	185	7.3e-14
Thioredoxin_2	PF13098.6	109	DB4.contig1_25	185	2.8e-05
DSBA	PF01323.20	193	DB4.contig1_25	185	0.00055
Thioredoxin	PF00085.20	103	DB4.contig1_25	185	0.0044
TraH	PF06122.11	361	DB4.contig1_26	455	3.2e-105
TraG_N	PF07916.11	467	DB4.contig1_27	957	6e-75
CCB1	PF12046.8	168	DB4.contig1_28	188	0.024
TrwB_AAD_bind	PF10412.9	386	DB4.contig1_29	711	5e-117
TraG-D_C	PF12696.7	126	DB4.contig1_29	711	8e-18
T4SS-DNA_transf	PF02534.14	469	DB4.contig1_29	711	7.2e-11
AAA_16	PF13191.6	170	DB4.contig1_29	711	0.0016
TrwC	PF08751.11	296	DB4.contig1_30	497	6.9e-67
AAA_30	PF13604.6	192	DB4.contig1_31	1237	4.2e-37
TraI_2B	PF18340.1	72	DB4.contig1_31	1237	2.8e-26
AAA_19	PF13245.6	146	DB4.contig1_31	1237	9e-12
TraI	PF07057.11	123	DB4.contig1_31	1237	2.4e-09
PLDc_2	PF13091.6	133	DB4.contig1_33	183	1.3e-26
FAM83	PF07894.12	274	DB4.contig1_33	183	4e-06
RepB-RCR_reg	PF10723.9	81	DB4.contig1_34	89	8.1e-30
RHH_5	PF07878.11	43	DB4.contig1_34	89	1.2e-06
RHH_1	PF01402.21	39	DB4.contig1_34	89	8.8e-05
Complex1_LYR	PF05347.15	59	DB4.contig1_34	89	0.00015
PIN_5	PF08745.11	206	DB4.contig1_34	89	0.014
GerE	PF00196.19	57	DB4.contig2_1	196	2.9e-06
HTH_7	PF02796.15	45	DB4.contig2_1	196	0.00086
DUF560	PF04575.13	286	DB4.contig2_2	830	2.8e-05
TPR_14	PF13428.6	44	DB4.contig2_2	830	0.016
GHL13	PF14883.6	325	DB4.contig2_3	672	9.7e-148
Polysacc_deac_1	PF01522.21	124	DB4.contig2_3	672	7e-26
GHL10	PF02638.15	311	DB4.contig2_3	672	1.9e-06
Glyco_tranf_2_3	PF13641.6	230	DB4.contig2_4	443	4.4e-38
Glycos_transf_2	PF00535.26	170	DB4.contig2_4	443	1.9e-35
Glyco_trans_2_3	PF13632.6	197	DB4.contig2_4	443	1.1e-23
Glyco_transf_21	PF13506.6	173	DB4.contig2_4	443	5.6e-16
Glyco_tranf_2_2	PF10111.9	276	DB4.contig2_4	443	5.8e-08
Chitin_synth_2	PF03142.15	527	DB4.contig2_4	443	9.5e-07
Glyco_tranf_2_4	PF13704.6	96	DB4.contig2_4	443	0.0057
PgaD	PF13994.6	148	DB4.contig2_5	150	2.1e-21
Thioredoxin_4	PF13462.6	166	DB4.contig2_6	262	1.6e-12
ScsC_N	PF18312.1	34	DB4.contig2_6	262	4e-12
DSBA	PF01323.20	193	DB4.contig2_6	262	5.5e-09
Thioredoxin_2	PF13098.6	109	DB4.contig2_6	262	1.4e-06
TerC	PF03741.16	181	DB4.contig2_7	253	2e-43
DnaJ_C	PF01556.18	148	DB4.contig2_8	306	9.8e-32
DnaJ	PF00226.31	63	DB4.contig2_8	306	1.6e-22
MerR_2	PF13591.6	84	DB4.contig2_9	102	5.5e-27
Plasmid_stab_B	PF10784.9	72	DB4.contig2_10	124	1.1e-15
DEC-1_N	PF04625.13	403	DB4.contig2_10	124	0.0037
Ribosomal_60s	PF00428.19	88	DB4.contig2_10	124	0.0067
Stm1_N	PF09598.10	65	DB4.contig2_10	124	0.012
StbA	PF06406.11	317	DB4.contig2_11	319	3.2e-126
Hydantoinase_A	PF01968.18	291	DB4.contig2_11	319	0.00034
ALP_N	PF17989.1	147	DB4.contig2_11	319	0.016
MFS_2	PF13347.6	427	DB4.contig2_12	468	8.8e-84
Glyco_hydro_4	PF02056.16	183	DB4.contig2_13	451	1.6e-76
Glyco_hydro_4C	PF11975.8	208	DB4.contig2_13	451	2.8e-60
HTH_AraC	PF00165.23	42	DB4.contig2_14	313	1.1e-19
HTH_AraC	PF00165.23	42	DB4.contig2_14	313	1.1e-19
HTH_18	PF12833.7	81	DB4.contig2_14	313	2.7e-19
Cupin_2	PF07883.11	71	DB4.contig2_14	313	5.4e-05
Sugar_tr	PF00083.24	452	DB4.contig2_15	501	4.4e-67
MFS_1	PF07690.16	353	DB4.contig2_15	501	8.3e-34
MFS_1	PF07690.16	353	DB4.contig2_15	501	8.3e-34
Osmo_CC	PF08946.10	46	DB4.contig2_15	501	5e-23
MFS_2	PF13347.6	427	DB4.contig2_15	501	2.4e-05
PhnA	PF03831.14	69	DB4.contig2_16	112	8.8e-35
PhnA_Zn_Ribbon	PF08274.12	30	DB4.contig2_16	112	1.3e-13
TF_Zn_Ribbon	PF08271.12	43	DB4.contig2_16	112	5.5e-05
zf-RRN7	PF11781.8	32	DB4.contig2_16	112	0.00015
PADR1	PF08063.12	53	DB4.contig2_16	112	0.0036
3-dmu-9_3-mt	PF06983.13	116	DB4.contig2_17	145	8.9e-05
Glyoxalase	PF00903.25	128	DB4.contig2_17	145	0.00021
UTRA	PF07702.13	141	DB4.contig2_18	242	1.4e-29
GntR	PF00392.21	64	DB4.contig2_18	242	7.3e-21
MarR	PF01047.22	59	DB4.contig2_18	242	1.1e-05
Rrf2	PF02082.20	83	DB4.contig2_18	242	2.2e-05
MarR_2	PF12802.7	62	DB4.contig2_18	242	7.5e-05
HTH_Crp_2	PF13545.6	68	DB4.contig2_18	242	0.0015
PhnG	PF06754.12	142	DB4.contig2_19	151	2.4e-51
PhnH	PF05845.12	189	DB4.contig2_20	195	3.9e-62
PhnI	PF05861.12	353	DB4.contig2_21	355	1.8e-153
PhnG	PF06754.12	142	DB4.contig2_21	355	9e-05
PhnJ	PF06007.11	275	DB4.contig2_22	283	1.7e-149
ABC_tran	PF00005.27	137	DB4.contig2_23	253	2.8e-32
AAA_21	PF13304.6	303	DB4.contig2_23	253	6.7e-09
AAA_29	PF13555.6	61	DB4.contig2_23	253	1.7e-06
oligo_HPY	PF08352.12	65	DB4.contig2_23	253	6.4e-06
AAA_23	PF13476.6	200	DB4.contig2_23	253	6.2e-05
AAA_16	PF13191.6	170	DB4.contig2_23	253	7.2e-05
AAA_30	PF13604.6	192	DB4.contig2_23	253	0.0016
ABC_tran	PF00005.27	137	DB4.contig2_24	227	9.2e-30
AAA_16	PF13191.6	170	DB4.contig2_24	227	1.8e-07
SMC_N	PF02463.19	220	DB4.contig2_24	227	1.1e-06
AAA_33	PF13671.6	143	DB4.contig2_24	227	2.8e-06
AAA_22	PF13401.6	137	DB4.contig2_24	227	0.00035
AAA_29	PF13555.6	61	DB4.contig2_24	227	0.00066
RsgA_GTPase	PF03193.16	167	DB4.contig2_24	227	0.0012
Amidohydro_3	PF07969.11	473	DB4.contig2_25	379	5.4e-14
Amidohydro_1	PF01979.20	344	DB4.contig2_25	379	2.5e-10
AAA_18	PF13238.6	130	DB4.contig2_26	188	2.3e-07
AAA_33	PF13671.6	143	DB4.contig2_26	188	1.7e-05
Guanylate_kin	PF00625.21	182	DB4.contig2_26	188	0.00014
ABC_tran	PF00005.27	137	DB4.contig2_26	188	0.0014
HlyD_D23	PF16576.5	214	DB4.contig3_1	212	1e-08
HlyD_3	PF13437.6	106	DB4.contig3_1	212	1.9e-06
DUF4889	PF16230.5	71	DB4.contig3_1	212	0.016
ACR_tran	PF00873.19	1021	DB4.contig3_2	1201	2.1e-172
MMPL	PF03176.15	333	DB4.contig3_2	1201	9.4e-06
MMPL	PF03176.15	333	DB4.contig3_2	1201	9.4e-06
PDDEXK_3	PF13366.6	118	DB4.contig3_3	108	1.7e-32
Cas_Cas4	PF01930.17	162	DB4.contig3_3	108	0.036
AIM24	PF01987.17	201	DB4.contig3_4	265	1.1e-65
DUF2400	PF09674.10	227	DB4.contig3_5	258	2.6e-91
OMP_b-brl_3	PF14905.6	408	DB4.contig3_6	937	6.4e-32
CarboxypepD_reg	PF13620.6	82	DB4.contig3_6	937	1e-06
CarbopepD_reg_2	PF13715.6	88	DB4.contig3_6	937	0.00014
GATA	PF00320.27	36	DB4.contig3_7	58	0.035
HTH_3	PF01381.22	55	DB4.contig3_8	67	1.4e-12
HTH_19	PF12844.7	65	DB4.contig3_8	67	6.9e-10
HTH_31	PF13560.6	64	DB4.contig3_8	67	3.1e-08
HTH_26	PF13443.6	63	DB4.contig3_8	67	6e-07
HTH_11	PF08279.12	55	DB4.contig3_8	67	0.0031
Microcin	PF03526.13	55	DB4.contig3_9	150	0.0037
DUF4250	PF14056.6	55	DB4.contig3_10	88	0.025
Glyco_hydro_9	PF00759.19	411	DB4.contig3_11	843	3.6e-73
CelD_N	PF02927.14	86	DB4.contig3_11	843	3.1e-17
Polysacc_deac_1	PF01522.21	124	DB4.contig3_11	843	2.3e-09
FAA_hydrolase	PF01557.18	218	DB4.contig3_12	336	3.7e-56
CD20	PF04103.15	156	DB4.contig3_13	71	0.043
HAD_2	PF13419.6	178	DB4.contig3_14	232	9.4e-25
Hydrolase	PF00702.26	210	DB4.contig3_14	232	2.6e-16
Hydrolase_like	PF13242.6	75	DB4.contig3_14	232	2.3e-14
HAD	PF12710.7	188	DB4.contig3_14	232	2.2e-06
adh_short	PF00106.25	195	DB4.contig3_15	233	1e-45
adh_short_C2	PF13561.6	234	DB4.contig3_15	233	4.4e-32
KR	PF08659.10	180	DB4.contig3_15	233	8.2e-07
DUF1776	PF08643.10	296	DB4.contig3_15	233	1e-05
Polysacc_synt_2	PF02719.15	294	DB4.contig3_15	233	0.0074
Metallophos_2	PF12850.7	165	DB4.contig3_16	286	7.5e-13
Metallophos	PF00149.28	204	DB4.contig3_16	286	4.3e-12
Glyco_trans_1_3	PF13528.6	321	DB4.contig3_17	352	9e-34
Glyco_tran_28_C	PF04101.16	167	DB4.contig3_17	352	0.00073
Flavin_Reduct	PF01613.18	155	DB4.contig3_18	294	1.4e-13
Putative_PNPOx	PF01243.20	88	DB4.contig3_18	294	0.0045
PS_Dcarbxylase	PF02666.15	200	DB4.contig3_19	227	3.8e-26
DUF5461	PF17545.2	93	DB4.contig3_19	227	0.029
CTP_transf_1	PF01148.20	266	DB4.contig3_20	287	3.3e-49
DUF92	PF01940.16	236	DB4.contig3_20	287	0.0077
DUF2007	PF09413.10	67	DB4.contig3_21	69	8.4e-07
CPBP	PF02517.16	92	DB4.contig3_22	311	4.2e-16
Dus	PF01207.17	310	DB4.contig3_23	346	3.1e-88
PEP_mutase	PF13714.6	239	DB4.contig3_23	346	0.00092
GSHPx	PF00255.19	108	DB4.contig3_24	218	1.1e-32
Redoxin	PF08534.10	147	DB4.contig3_24	218	0.00038
AhpC-TSA	PF00578.21	124	DB4.contig3_24	218	0.0036
Phosphonate-bd	PF12974.7	243	DB4.contig3_24	218	0.02
Aldedh	PF00171.22	462	DB4.contig3_25	74	6.5e-05
HNH	PF01844.23	47	DB4.contig4_1	303	2.6e-06
HNH_2	PF13391.6	72	DB4.contig4_1	303	0.0052
DUF305	PF03713.13	152	DB4.contig4_2	117	7.9e-22
DUF4142	PF13628.6	139	DB4.contig4_2	117	2.8e-06
HATPase_c	PF02518.26	112	DB4.contig4_4	492	2.9e-22
HisKA	PF00512.25	67	DB4.contig4_4	492	9.9e-11
HATPase_c_5	PF14501.6	101	DB4.contig4_4	492	2.2e-08
HAMP	PF00672.25	53	DB4.contig4_4	492	3.9e-07
Response_reg	PF00072.24	112	DB4.contig4_5	227	1.4e-26
Trans_reg_C	PF00486.28	77	DB4.contig4_5	227	3e-25
OEP	PF02321.18	188	DB4.contig4_6	462	6.4e-50
OEP	PF02321.18	188	DB4.contig4_6	462	6.4e-50
TPR_MLP1_2	PF07926.12	129	DB4.contig4_6	462	0.47
CusF_Ec	PF11604.8	68	DB4.contig4_7	118	1.5e-20
HlyD_D23	PF16576.5	214	DB4.contig4_8	431	9.9e-63
HlyD_D4	PF16572.5	56	DB4.contig4_8	431	7.1e-23
HlyD_3	PF13437.6	106	DB4.contig4_8	431	7e-14
ACR_tran	PF00873.19	1021	DB4.contig4_9	1049	5.4e-238
MMPL	PF03176.15	333	DB4.contig4_9	1049	0.00017
DUF411	PF04214.13	69	DB4.contig4_10	147	7.2e-24
E1-E2_ATPase	PF00122.20	181	DB4.contig4_11	816	3.7e-58
Hydrolase	PF00702.26	210	DB4.contig4_11	816	9.2e-45
YHS	PF04945.13	48	DB4.contig4_11	816	3.3e-20
Hydrolase_3	PF08282.12	255	DB4.contig4_11	816	5.6e-07
HAD	PF12710.7	188	DB4.contig4_11	816	9.1e-06
RibD_C	PF01872.17	200	DB4.contig4_11	816	0.0075
DUF2933	PF11666.8	52	DB4.contig4_12	66	5.5e-24
Peptidase_M23	PF01551.22	96	DB4.contig4_13	246	5e-26
NUT	PF12881.7	729	DB4.contig4_14	150	0.015
Cu-oxidase_3	PF07732.15	119	DB4.contig4_15	606	1.6e-49
Cu-oxidase_3	PF07732.15	119	DB4.contig4_15	606	1.6e-49
Cu-oxidase	PF00394.22	159	DB4.contig4_15	606	3.7e-40
Cu-oxidase_2	PF07731.14	137	DB4.contig4_15	606	2.6e-31
Cu-oxidase_2	PF07731.14	137	DB4.contig4_15	606	2.6e-31
TAT_signal	PF10518.9	26	DB4.contig4_15	606	0.0047
CopB	PF05275.11	208	DB4.contig4_16	299	3.6e-87
OMP_b-brl	PF13505.6	178	DB4.contig4_16	299	0.0027
CopC	PF04234.12	92	DB4.contig4_17	127	3.1e-23
Big_5	PF13205.6	108	DB4.contig4_17	127	1.9e-05
CopD	PF05425.13	105	DB4.contig4_18	310	2.1e-21
DUF4149	PF13664.6	102	DB4.contig4_18	310	0.0023
Response_reg	PF00072.24	112	DB4.contig4_19	227	3.5e-26
Trans_reg_C	PF00486.28	77	DB4.contig4_19	227	6.8e-25
HATPase_c	PF02518.26	112	DB4.contig4_20	467	2.1e-16
HisKA	PF00512.25	67	DB4.contig4_20	467	8.5e-10
HAMP	PF00672.25	53	DB4.contig4_20	467	1.2e-06
HATPase_c_5	PF14501.6	101	DB4.contig4_20	467	3.6e-06
DDE_Tnp_IS66	PF03050.14	282	DB4.contig4_22	124	1.3e-22
DDE_Tnp_IS66_C	PF13817.6	39	DB4.contig4_22	124	8.2e-18
ANAPC3	PF12895.7	82	DB4.contig5_1	281	0.00018
TPR_16	PF13432.6	68	DB4.contig5_1	281	0.0026
CcmH	PF03918.14	143	DB4.contig5_2	153	3.4e-54
Redoxin	PF08534.10	147	DB4.contig5_3	185	1.6e-24
AhpC-TSA	PF00578.21	124	DB4.contig5_3	185	5.4e-15
Thioredoxin_2	PF13098.6	109	DB4.contig5_3	185	3.2e-05
Thioredoxin_8	PF13905.6	95	DB4.contig5_3	185	0.00047
Thioredoxin	PF00085.20	103	DB4.contig5_3	185	0.0064
CcmF_C	PF16327.5	323	DB4.contig5_4	651	4.1e-128
Cytochrom_C_asm	PF01578.20	214	DB4.contig5_4	651	8.7e-56
CcmE	PF03100.15	128	DB4.contig5_5	153	2.9e-41
CcmD	PF04995.14	44	DB4.contig5_6	77	8.2e-17
DUF5472	PF17566.2	73	DB4.contig5_6	77	0.044
Cytochrom_C_asm	PF01578.20	214	DB4.contig5_7	246	6.3e-30
CcmB	PF03379.13	215	DB4.contig5_8	220	1.2e-82
ABC2_membrane	PF01061.24	210	DB4.contig5_8	220	0.00013
BTP	PF05232.12	64	DB4.contig5_8	220	0.0094
ABC_tran	PF00005.27	137	DB4.contig5_9	208	2.5e-27
AAA_21	PF13304.6	303	DB4.contig5_9	208	5.5e-12
AAA_21	PF13304.6	303	DB4.contig5_9	208	5.5e-12
Cytochrom_C	PF00034.21	92	DB4.contig5_10	446	5.8e-24
Cytochrom_C	PF00034.21	92	DB4.contig5_10	446	5.8e-24
Cytochrom_C	PF00034.21	92	DB4.contig5_10	446	5.8e-24
Cytochrome_CBB3	PF13442.6	67	DB4.contig5_10	446	1.5e-23
Cytochrome_CBB3	PF13442.6	67	DB4.contig5_10	446	1.5e-23
GMC_oxred_C	PF05199.13	144	DB4.contig5_11	595	4.1e-23
GMC_oxred_N	PF00732.19	296	DB4.contig5_11	595	6.9e-08
FAD_binding_3	PF01494.19	349	DB4.contig5_11	595	0.003
Gluconate_2-dh3	PF13618.6	136	DB4.contig5_12	252	2e-38
Peptidase_C69	PF03577.15	402	DB4.contig5_12	252	0.012
Glyoxalase	PF00903.25	128	DB4.contig5_13	120	2.2e-07
ABC_tran	PF00005.27	137	DB4.contig5_14	357	2.5e-35
AAA_21	PF13304.6	303	DB4.contig5_14	357	1.9e-08
AAA_21	PF13304.6	303	DB4.contig5_14	357	1.9e-08
AAA_16	PF13191.6	170	DB4.contig5_14	357	0.00031
AAA_29	PF13555.6	61	DB4.contig5_14	357	0.00058
BPD_transp_1	PF00528.22	185	DB4.contig5_15	590	1.1e-21
BPD_transp_1	PF00528.22	185	DB4.contig5_15	590	1.1e-21
UPF0242	PF06785.11	193	DB4.contig5_15	590	0.023
SBP_bac_8	PF13416.6	282	DB4.contig5_16	363	4.9e-22
SBP_bac_11	PF13531.6	230	DB4.contig5_16	363	2e-16
SBP_bac_6	PF13343.6	245	DB4.contig5_16	363	1e-14
SBP_bac_1	PF01547.25	315	DB4.contig5_16	363	2.7e-13
Ldh_2	PF02615.14	333	DB4.contig5_17	360	3.3e-108
Molybdopterin	PF00384.22	432	DB4.contig5_18	717	3.6e-90
Molydop_binding	PF01568.21	111	DB4.contig5_18	717	5.5e-30
Molybdop_Fe4S4	PF04879.16	55	DB4.contig5_18	717	7.8e-13
Peptidase_M20	PF01546.28	207	DB4.contig5_19	386	1.5e-29
M20_dimer	PF07687.14	109	DB4.contig5_19	386	1.4e-13
RseA_N	PF03872.13	87	DB4.contig6_1	31	1.3e-09
Sigma70_r4_2	PF08281.12	54	DB4.contig6_2	192	1.9e-19
Sigma70_r2	PF04542.14	71	DB4.contig6_2	192	6.1e-18
Sigma70_r4	PF04545.16	50	DB4.contig6_2	192	6.3e-11
Sigma70_ECF	PF07638.11	185	DB4.contig6_2	192	1.3e-08
HTH_23	PF13384.6	50	DB4.contig6_2	192	0.0002
FAD_binding_2	PF00890.24	417	DB4.contig6_3	540	4.7e-102
Succ_DH_flav_C	PF02910.20	128	DB4.contig6_3	540	9.7e-14
Pyr_redox_2	PF07992.14	294	DB4.contig6_3	540	1.4e-10
DAO	PF01266.24	352	DB4.contig6_3	540	7.2e-10
FAD_binding_3	PF01494.19	349	DB4.contig6_3	540	0.00094
Lycopene_cycl	PF05834.12	380	DB4.contig6_3	540	0.0026
NAD_binding_8	PF13450.6	68	DB4.contig6_3	540	0.0027
MTS	PF05175.14	169	DB4.contig6_4	246	1.9e-13
Methyltransf_25	PF13649.6	97	DB4.contig6_4	246	5.4e-11
Methyltransf_31	PF13847.6	152	DB4.contig6_4	246	1.9e-09
PrmA	PF06325.13	296	DB4.contig6_4	246	9.3e-07
Methyltransf_3	PF01596.17	212	DB4.contig6_4	246	2.4e-06
Methyltransf_32	PF13679.6	158	DB4.contig6_4	246	3e-06
Methyltransf_11	PF08241.12	96	DB4.contig6_4	246	8.1e-06
UPF0020	PF01170.18	197	DB4.contig6_4	246	1.7e-05
RrnaAD	PF00398.20	265	DB4.contig6_4	246	2.6e-05
Methyltransf_23	PF13489.6	165	DB4.contig6_4	246	6.7e-05
Cons_hypoth95	PF03602.15	182	DB4.contig6_4	246	8e-05
PCMT	PF01135.19	210	DB4.contig6_4	246	0.00017
PRMT5	PF05185.16	173	DB4.contig6_4	246	0.00076
DEAD	PF00270.29	176	DB4.contig6_5	444	4e-47
Helicase_C	PF00271.31	111	DB4.contig6_5	444	3.2e-32
ResIII	PF04851.15	171	DB4.contig6_5	444	9e-09
AAA_19	PF13245.6	146	DB4.contig6_5	444	8.9e-05
Gly_radical	PF01228.21	106	DB4.contig6_6	128	9.7e-23
UDG	PF03167.19	155	DB4.contig6_7	230	1.9e-27
SpoU_methylase	PF00588.19	142	DB4.contig6_8	362	1.8e-32
SpoU_sub_bind	PF08032.12	76	DB4.contig6_8	362	4.3e-13
Thioredoxin	PF00085.20	103	DB4.contig6_9	142	6.3e-27
Thioredoxin_2	PF13098.6	109	DB4.contig6_9	142	2.3e-10
Thioredoxin_8	PF13905.6	95	DB4.contig6_9	142	4e-06
Thioredoxin_7	PF13899.6	83	DB4.contig6_9	142	1.3e-05
Thioredoxin_9	PF14595.6	129	DB4.contig6_9	142	9.2e-05
OST3_OST6	PF04756.13	293	DB4.contig6_9	142	0.00016
Redoxin	PF08534.10	147	DB4.contig6_9	142	0.00055
zinc_ribbon_4	PF13717.6	36	DB4.contig6_9	142	0.00083
Thioredoxin_3	PF13192.6	76	DB4.contig6_9	142	0.001
TraF	PF13728.6	224	DB4.contig6_9	142	0.0022
HyaE	PF07449.11	108	DB4.contig6_9	142	0.0026
DTW	PF03942.15	198	DB4.contig6_10	233	5.3e-40
ATP-grasp_5	PF13549.6	222	DB4.contig6_11	884	2.2e-76
Succ_CoA_lig	PF13607.6	138	DB4.contig6_11	884	5.4e-46
CoA_binding_2	PF13380.6	116	DB4.contig6_11	884	1.4e-21
Acetyltransf_1	PF00583.25	117	DB4.contig6_11	884	3.5e-08
Acetyltransf_3	PF13302.7	138	DB4.contig6_11	884	4.4e-08
Acetyltransf_10	PF13673.7	127	DB4.contig6_11	884	0.00095
PLDc_2	PF13091.6	133	DB4.contig6_12	452	1.2e-29
PLDc_2	PF13091.6	133	DB4.contig6_12	452	1.2e-29
PLDc	PF00614.22	28	DB4.contig6_12	452	3.2e-13
PLDc	PF00614.22	28	DB4.contig6_12	452	3.2e-13
Phage_tail_APC	PF16778.5	60	DB4.contig6_12	452	0.0016
DUF2279	PF10043.9	91	DB4.contig6_13	108	1.1e-09
Sugar_tr	PF00083.24	452	DB4.contig6_14	433	1.2e-35
Sugar_tr	PF00083.24	452	DB4.contig6_14	433	1.2e-35
MFS_1	PF07690.16	353	DB4.contig6_14	433	7e-24
MFS_1	PF07690.16	353	DB4.contig6_14	433	7e-24
MFS_2	PF13347.6	427	DB4.contig6_14	433	2.3e-07
MFS_1_like	PF12832.7	385	DB4.contig6_14	433	3.1e-06
HMGL-like	PF00682.19	264	DB4.contig7_2	610	4.2e-82
LeuA_dimer	PF08502.10	133	DB4.contig7_2	610	2.7e-34
ALS_ss_C	PF10369.9	74	DB4.contig7_2	610	4.3e-17
ACT_5	PF13710.6	62	DB4.contig7_2	610	7.6e-16
ACT	PF01842.25	67	DB4.contig7_2	610	2.3e-13
ACT_4	PF13291.6	80	DB4.contig7_2	610	0.00069
Iso_dh	PF00180.20	348	DB4.contig7_3	364	2.3e-138
Aconitase	PF00330.20	461	DB4.contig7_4	467	9.3e-163
Aconitase_C	PF00694.19	131	DB4.contig7_5	202	1e-40
Oxidored_FMN	PF00724.20	342	DB4.contig7_6	678	7.7e-72
Pyr_redox_2	PF07992.14	294	DB4.contig7_6	678	3.7e-28
Pyr_redox_2	PF07992.14	294	DB4.contig7_6	678	3.7e-28
Pyr_redox	PF00070.27	81	DB4.contig7_6	678	9e-16
Pyr_redox	PF00070.27	81	DB4.contig7_6	678	9e-16
NAD_binding_8	PF13450.6	68	DB4.contig7_6	678	4.2e-09
AlaDh_PNT_C	PF01262.21	214	DB4.contig7_6	678	4.1e-08
FAD_oxidored	PF12831.7	433	DB4.contig7_6	678	8e-08
GIDA	PF01134.22	392	DB4.contig7_6	678	9e-07
HI0933_like	PF03486.14	409	DB4.contig7_6	678	3.5e-06
NAD_binding_7	PF13241.6	104	DB4.contig7_6	678	1.2e-05
FAD_binding_2	PF00890.24	417	DB4.contig7_6	678	0.00011
Shikimate_dh_N	PF08501.11	83	DB4.contig7_7	288	5.2e-30
SDH_C	PF18317.1	31	DB4.contig7_7	288	1e-12
Shikimate_DH	PF01488.20	138	DB4.contig7_7	288	0.013
MFS_1	PF07690.16	353	DB4.contig7_8	405	6.1e-28
MFS_1	PF07690.16	353	DB4.contig7_8	405	6.1e-28
PUCC	PF03209.15	401	DB4.contig7_8	405	0.0035
DHquinase_I	PF01487.15	229	DB4.contig7_9	252	4.1e-74
Imm75	PF15660.6	84	DB4.contig7_9	252	0.0058
LysR_substrate	PF03466.20	209	DB4.contig7_10	299	9.4e-33
HTH_1	PF00126.27	60	DB4.contig7_10	299	1.2e-17
MFS_1	PF07690.16	353	DB4.contig7_11	437	1.8e-55
MFS_1	PF07690.16	353	DB4.contig7_11	437	1.8e-55
Sugar_tr	PF00083.24	452	DB4.contig7_11	437	7.7e-07
Sugar_tr	PF00083.24	452	DB4.contig7_11	437	7.7e-07
MFS_4	PF06779.14	363	DB4.contig7_11	437	3.5e-05
DUF3464	PF11947.8	150	DB4.contig7_11	437	0.00033
MFS_1	PF07690.16	353	DB4.contig7_12	395	7e-40
MFS_1	PF07690.16	353	DB4.contig7_12	395	7e-40
MFS_1_like	PF12832.7	385	DB4.contig7_12	395	4.5e-07
Nuc_H_symport	PF03825.16	400	DB4.contig7_12	395	5e-05
MFS_2	PF13347.6	427	DB4.contig7_12	395	7.8e-05
SgrT	PF15894.5	53	DB4.contig7_13	51	2.4e-13
SgrR_N	PF12793.7	115	DB4.contig7_14	552	8.7e-42
SBP_bac_5	PF00496.22	377	DB4.contig7_14	552	8.5e-18
SBP_bac_6	PF13343.6	245	DB4.contig7_15	328	1.9e-18
SBP_bac_1	PF01547.25	315	DB4.contig7_15	328	9.5e-15
SBP_bac_11	PF13531.6	230	DB4.contig7_15	328	2.5e-14
BPD_transp_1	PF00528.22	185	DB4.contig7_16	231	1.9e-07
