target	acc	tlen	query	qlen	evalue
MFS_1	PF07690.16	353	DD1.contig2_3	400	1.4e-25
MFS_1	PF07690.16	353	DD1.contig2_3	400	1.4e-25
RF-1	PF00472.20	116	DD1.contig2_4	138	5.7e-25
DUF222	PF02720.17	301	DD1.contig2_4	138	0.044
AA_permease	PF00324.21	479	DD1.contig2_5	469	6e-116
AA_permease_2	PF13520.6	425	DD1.contig2_5	469	1.2e-38
PseudoU_synth_2	PF00849.22	160	DD1.contig2_8	416	9.2e-15
S4	PF01479.25	48	DD1.contig2_8	416	1.1e-09
DUF776	PF05604.11	181	DD1.contig2_8	416	0.024
DUF1289	PF06945.13	48	DD1.contig2_9	64	6.3e-17
DUF1284	PF06935.11	102	DD1.contig2_9	64	0.0066
SMC_ScpB	PF04079.16	160	DD1.contig2_10	320	3.2e-48
SMC_ScpA	PF02616.14	241	DD1.contig2_11	273	6.4e-29
Rad21_Rec8	PF04824.16	55	DD1.contig2_11	273	0.024
Sua5_yciO_yrdC	PF01300.18	179	DD1.contig2_12	210	4.2e-44
PHP	PF02811.19	167	DD1.contig2_13	288	1e-06
IspA	PF04279.15	176	DD1.contig2_14	199	3e-60
YCII	PF03795.14	95	DD1.contig2_15	100	2.4e-29
DUF1330	PF07045.11	94	DD1.contig2_15	100	0.0082
HAP1_N	PF04849.13	308	DD1.contig2_16	136	0.0014
Myosin_tail_1	PF01576.19	1081	DD1.contig2_16	136	0.0018
SIKE	PF05769.11	180	DD1.contig2_16	136	0.0021
Response_reg	PF00072.24	112	DD1.contig2_17	226	7.9e-27
Trans_reg_C	PF00486.28	77	DD1.contig2_17	226	3.3e-15
FleQ	PF06490.11	109	DD1.contig2_17	226	5.2e-05
LTXXQ	PF07813.12	104	DD1.contig2_18	155	0.00032
DUF2680	PF10925.8	57	DD1.contig2_18	155	0.024
HATPase_c	PF02518.26	112	DD1.contig2_19	448	7.4e-17
HisKA	PF00512.25	67	DD1.contig2_19	448	2.4e-11
HATPase_c_2	PF13581.6	125	DD1.contig2_19	448	2.5e-07
HAMP	PF00672.25	53	DD1.contig2_19	448	2.9e-07
HATPase_c_5	PF14501.6	101	DD1.contig2_19	448	0.012
CoA_transf_3	PF02515.17	368	DD1.contig2_20	450	5.5e-48
AlkA_N	PF06029.11	116	DD1.contig2_21	288	2.8e-37
HhH-GPD	PF00730.25	108	DD1.contig2_21	288	1.7e-07
AA_permease_2	PF13520.6	425	DD1.contig2_22	476	5.1e-76
AA_permease	PF00324.21	479	DD1.contig2_22	476	1.3e-19
AA_permease_2	PF13520.6	425	DD1.contig2_23	476	1.3e-77
AA_permease	PF00324.21	479	DD1.contig2_23	476	2.2e-19
Ycf66_N	PF07444.11	76	DD1.contig2_23	476	0.049
Amidinotransf	PF02274.17	340	DD1.contig2_24	419	4.2e-112
OTCace	PF00185.24	157	DD1.contig2_25	337	4.2e-52
OTCace_N	PF02729.21	148	DD1.contig2_25	337	5.1e-44
AA_kinase	PF00696.28	241	DD1.contig2_26	310	1.2e-25
DUF5064	PF16703.5	117	DD1.contig2_27	121	3.8e-42
HTH_38	PF13936.6	44	DD1.contig2_28	321	1.9e-19
rve	PF00665.26	119	DD1.contig2_28	321	2.6e-10
HTH_23	PF13384.6	50	DD1.contig2_28	321	0.0098
Sigma54_activat	PF00158.26	168	DD1.contig2_29	503	5.7e-66
Sigma54_activ_2	PF14532.6	138	DD1.contig2_29	503	2.6e-21
HTH_50	PF18024.1	50	DD1.contig2_29	503	3.1e-19
AAA_5	PF07728.14	138	DD1.contig2_29	503	9.1e-06
PAS_8	PF13188.7	67	DD1.contig2_29	503	2.5e-05
PAS	PF00989.25	113	DD1.contig2_29	503	9.2e-05
AAA_2	PF07724.14	171	DD1.contig2_29	503	0.0042
Rep_3	PF01051.21	222	DD1.contig3_1	150	0.045
KfrA_N	PF11740.8	115	DD1.contig3_2	394	3.1e-20
TPR_MLP1_2	PF07926.12	129	DD1.contig3_2	394	2.5e-05
Phage_integrase	PF00589.22	172	DD1.contig3_3	340	3e-17
DUF2471	PF10616.9	124	DD1.contig3_4	126	1.2e-45
HTH_3	PF01381.22	55	DD1.contig3_5	204	1e-15
HTH_31	PF13560.6	64	DD1.contig3_5	204	8.3e-11
HTH_19	PF12844.7	65	DD1.contig3_5	204	8.4e-11
Cupin_2	PF07883.11	71	DD1.contig3_5	204	5.5e-10
HTH_26	PF13443.6	63	DD1.contig3_5	204	0.00028
HTH_25	PF13413.6	62	DD1.contig3_5	204	0.001
MannoseP_isomer	PF01050.18	151	DD1.contig3_5	204	0.0031
Cupin_6	PF12852.7	184	DD1.contig3_5	204	0.0056
Aminotran_1_2	PF00155.21	363	DD1.contig3_6	400	1e-70
SHMT	PF00464.19	399	DD1.contig3_6	400	9.9e-06
Aminotran_5	PF00266.19	371	DD1.contig3_6	400	0.00049
DegT_DnrJ_EryC1	PF01041.17	361	DD1.contig3_6	400	0.0046
ADH_N	PF08240.12	109	DD1.contig3_7	343	6.9e-32
ADH_zinc_N	PF00107.26	130	DD1.contig3_7	343	8.3e-29
Glu_dehyd_C	PF16912.5	212	DD1.contig3_7	343	1.4e-10
AlaDh_PNT_C	PF01262.21	214	DD1.contig3_7	343	0.0003
ADH_zinc_N_2	PF13602.6	133	DD1.contig3_7	343	0.0055
Acetyltransf_1	PF00583.25	117	DD1.contig3_9	213	2e-10
Acetyltransf_7	PF13508.7	76	DD1.contig3_9	213	1.3e-08
Acetyltransf_10	PF13673.7	127	DD1.contig3_9	213	5.1e-08
Acetyltransf_9	PF13527.7	128	DD1.contig3_9	213	0.0054
TetR_N	PF00440.23	47	DD1.contig3_10	202	1.5e-14
TetR_C_6	PF13977.6	115	DD1.contig3_10	202	0.078
DUF1348	PF07080.11	130	DD1.contig3_11	160	3.6e-67
SnoaL_2	PF12680.7	102	DD1.contig3_11	160	1.3e-06
DUF4440	PF14534.6	107	DD1.contig3_11	160	5e-05
Iso_dh	PF00180.20	348	DD1.contig3_12	362	5.6e-88
LysR_substrate	PF03466.20	209	DD1.contig3_13	308	4.6e-40
HTH_1	PF00126.27	60	DD1.contig3_13	308	1.8e-19
Semialdhyde_dh	PF01118.24	121	DD1.contig3_14	314	1.2e-11
LysR_substrate	PF03466.20	209	DD1.contig3_15	295	2.5e-38
HTH_1	PF00126.27	60	DD1.contig3_15	295	5e-17
LapA_dom	PF06305.11	64	DD1.contig3_16	168	0.019
DUF3734	PF12536.8	106	DD1.contig3_17	406	2e-38
Patatin	PF01734.22	204	DD1.contig3_17	406	3.3e-24
TauE	PF01925.19	236	DD1.contig4_4	269	3.8e-35
HTH_18	PF12833.7	81	DD1.contig4_5	257	2.9e-22
HTH_AraC	PF00165.23	42	DD1.contig4_5	257	3.6e-15
HTH_AraC	PF00165.23	42	DD1.contig4_5	257	3.6e-15
AraC_binding	PF02311.19	136	DD1.contig4_5	257	2.1e-05
Cupin_2	PF07883.11	71	DD1.contig4_5	257	0.011
HTH_25	PF13413.6	62	DD1.contig4_6	107	0.0044
HTH_31	PF13560.6	64	DD1.contig4_6	107	0.0058
HTH_3	PF01381.22	55	DD1.contig4_6	107	0.014
DUF3071	PF11268.8	166	DD1.contig4_6	107	0.015
Gp49	PF05973.14	90	DD1.contig4_7	121	2e-18
HTH_37	PF13744.6	80	DD1.contig4_8	113	1.7e-24
CUT	PF02376.15	79	DD1.contig4_8	113	0.00012
HTH_3	PF01381.22	55	DD1.contig4_8	113	0.0051
HTH_31	PF13560.6	64	DD1.contig4_8	113	0.022
HTH_18	PF12833.7	81	DD1.contig4_9	313	9.1e-22
DJ-1_PfpI	PF01965.24	165	DD1.contig4_9	313	4.9e-14
HTH_AraC	PF00165.23	42	DD1.contig4_9	313	2.2e-13
adh_short	PF00106.25	195	DD1.contig4_10	265	1.1e-42
adh_short_C2	PF13561.6	234	DD1.contig4_10	265	4.7e-26
KR	PF08659.10	180	DD1.contig4_10	265	5.4e-11
Epimerase	PF01370.21	241	DD1.contig4_10	265	3.8e-05
ApbA	PF02558.16	152	DD1.contig4_10	265	0.0005
NAD_binding_10	PF13460.6	184	DD1.contig4_10	265	0.0039
Amidase	PF01425.21	451	DD1.contig4_11	495	1.5e-65
Amidase	PF01425.21	451	DD1.contig4_12	255	0.00015
Lactamase_B_2	PF12706.7	201	DD1.contig4_13	353	2.8e-44
Lactamase_B_3	PF13483.6	163	DD1.contig4_13	353	3.4e-14
Lactamase_B	PF00753.27	197	DD1.contig4_13	353	1e-05
TetR_C_7	PF14246.6	119	DD1.contig4_14	207	4.5e-32
TetR_N	PF00440.23	47	DD1.contig4_14	207	2.4e-18
TetR_C_11	PF16859.5	113	DD1.contig4_14	207	0.00071
TetR_C_24	PF17932.1	114	DD1.contig4_14	207	0.0052
GGDEF	PF00990.21	161	DD1.contig4_15	353	1.9e-43
MASE2	PF05230.11	89	DD1.contig4_15	353	4.6e-27
GGDEF_2	PF17853.1	116	DD1.contig4_15	353	0.0066
MCPsignal	PF00015.21	172	DD1.contig4_16	440	4.7e-39
PAS_3	PF08447.12	89	DD1.contig4_16	440	7.6e-31
PAS_3	PF08447.12	89	DD1.contig4_16	440	7.6e-31
PAS_9	PF13426.7	104	DD1.contig4_16	440	7.3e-30
PAS_9	PF13426.7	104	DD1.contig4_16	440	7.3e-30
PAS_4	PF08448.10	110	DD1.contig4_16	440	8.3e-27
PAS_4	PF08448.10	110	DD1.contig4_16	440	8.3e-27
PAS	PF00989.25	113	DD1.contig4_16	440	3.8e-16
PAS	PF00989.25	113	DD1.contig4_16	440	3.8e-16
DUF1003	PF06210.11	104	DD1.contig4_17	172	5.3e-28
LysR_substrate	PF03466.20	209	DD1.contig4_18	295	1.1e-27
HTH_1	PF00126.27	60	DD1.contig4_18	295	3.6e-10
HTH_29	PF13551.6	63	DD1.contig4_18	295	0.00094
HTH_23	PF13384.6	50	DD1.contig4_18	295	0.0019
HTH_28	PF13518.6	52	DD1.contig4_18	295	0.0058
HTH_Tnp_ISL3	PF13542.6	52	DD1.contig4_18	295	0.0067
GATase	PF00117.28	190	DD1.contig4_19	232	2.8e-14
ACR_tran	PF00873.19	1021	DD1.contig5_1	447	7.2e-109
SecD_SecF	PF02355.16	189	DD1.contig5_1	447	0.0042
HlyD_D23	PF16576.5	214	DD1.contig5_2	467	3.3e-69
HlyD_3	PF13437.6	106	DD1.contig5_2	467	1.5e-18
HlyD	PF00529.20	80	DD1.contig5_2	467	2e-08
HlyD_2	PF12700.7	417	DD1.contig5_2	467	3.7e-05
YtkA	PF13115.6	86	DD1.contig5_3	137	1.9e-22
SNase	PF00565.17	108	DD1.contig5_4	240	1e-09
Phenol_MetA_deg	PF13557.6	241	DD1.contig5_5	337	7.3e-46
HlyD_D23	PF16576.5	214	DD1.contig5_6	314	2.1e-11
Biotin_lipoyl_2	PF13533.6	50	DD1.contig5_6	314	3.4e-10
HlyD_3	PF13437.6	106	DD1.contig5_6	314	4e-09
DUF3302	PF11742.8	77	DD1.contig5_7	82	6.2e-31
DUF1254	PF06863.12	133	DD1.contig5_9	509	4.4e-34
DUF1214	PF06742.11	110	DD1.contig5_9	509	8.9e-33
DUF1214	PF06742.11	110	DD1.contig5_11	467	1e-30
DUF1254	PF06863.12	133	DD1.contig5_11	467	5.8e-24
HAD	PF12710.7	188	DD1.contig5_12	352	9.5e-23
Hydrolase	PF00702.26	210	DD1.contig5_12	352	0.0073
HTH_18	PF12833.7	81	DD1.contig5_14	329	5.6e-26
HTH_AraC	PF00165.23	42	DD1.contig5_14	329	1.2e-07
HTH_AraC	PF00165.23	42	DD1.contig5_14	329	1.2e-07
Phage_integrase	PF00589.22	172	DD1.contig5_15	194	1.3e-18
HisKA_3	PF07730.13	68	DD1.contig6_1	268	2.2e-08
DUF4345	PF14248.6	119	DD1.contig6_1	268	0.0015
Nramp	PF01566.18	358	DD1.contig6_2	396	2.1e-110
Flavin_Reduct	PF01613.18	155	DD1.contig6_3	190	9.1e-23
Glycolytic	PF00274.19	349	DD1.contig6_4	303	5.2e-08
PMM	PF03332.13	221	DD1.contig6_5	261	9.2e-08
Hydrolase_3	PF08282.12	255	DD1.contig6_5	261	6.6e-06
Branch_AA_trans	PF05525.13	429	DD1.contig6_6	436	1.3e-131
AAA_2	PF07724.14	171	DD1.contig6_8	858	1.2e-56
AAA_lid_9	PF17871.1	104	DD1.contig6_8	858	6.7e-36
AAA	PF00004.29	132	DD1.contig6_8	858	1e-25
AAA	PF00004.29	132	DD1.contig6_8	858	1e-25
ClpB_D2-small	PF10431.9	81	DD1.contig6_8	858	3.5e-24
AAA_5	PF07728.14	138	DD1.contig6_8	858	6.9e-20
Clp_N	PF02861.20	53	DD1.contig6_8	858	6.5e-16
Clp_N	PF02861.20	53	DD1.contig6_8	858	6.5e-16
AAA_16	PF13191.6	170	DD1.contig6_8	858	2.8e-14
AAA_16	PF13191.6	170	DD1.contig6_8	858	2.8e-14
AAA_22	PF13401.6	137	DD1.contig6_8	858	6.1e-11
Sigma54_activat	PF00158.26	168	DD1.contig6_8	858	3.4e-09
Sugar_tr	PF00083.24	452	DD1.contig6_9	504	8.3e-45
MFS_1	PF07690.16	353	DD1.contig6_9	504	1.2e-33
MFS_1	PF07690.16	353	DD1.contig6_9	504	1.2e-33
TRI12	PF06609.13	599	DD1.contig6_9	504	0.0033
MFS_3	PF05977.13	522	DD1.contig6_9	504	0.0087
UPF0225	PF17775.1	99	DD1.contig6_10	126	2.9e-24
SEC-C	PF02810.15	19	DD1.contig6_10	126	4.7e-07
OpuAC	PF04069.12	257	DD1.contig6_11	347	7.2e-53
SBP_bac_5	PF00496.22	377	DD1.contig6_11	347	0.00099
SpoU_methylase	PF00588.19	142	DD1.contig6_13	153	5.5e-08
SNARE_assoc	PF09335.11	120	DD1.contig6_14	238	2.8e-22
TraC_F_IV	PF11130.8	238	DD1.contig7_1	686	1.8e-36
AAA_10	PF12846.7	362	DD1.contig7_1	686	5.2e-10
DUF87	PF01935.17	227	DD1.contig7_1	686	0.0059
Thioredoxin_2	PF13098.6	109	DD1.contig7_2	229	7e-13
DsbC_N	PF10411.9	54	DD1.contig7_2	229	8.5e-06
DDE_Tnp_1	PF01609.21	214	DD1.contig7_4	475	3.5e-16
DUF772	PF05598.11	73	DD1.contig7_4	475	3.4e-15
DDE_Tnp_1_6	PF13751.6	125	DD1.contig7_4	475	1.2e-14
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Big_9	PF17963.1	90	DD1.contig7_5	2262	1e-78
Cadherin_5	PF17892.1	98	DD1.contig7_5	2262	1.6e-22
Cadherin_4	PF17803.1	72	DD1.contig7_5	2262	2.5e-09
TrbC	PF04956.13	99	DD1.contig7_6	124	6.5e-07
TraV	PF09676.10	132	DD1.contig7_7	176	7.3e-21
TrbI	PF03743.14	187	DD1.contig7_8	255	3.2e-37
FUR	PF01475.19	120	DD1.contig8_1	88	3.5e-28
SMC_N	PF02463.19	220	DD1.contig8_2	558	5.5e-16
AAA_23	PF13476.6	200	DD1.contig8_2	558	1.2e-12
AAA_29	PF13555.6	61	DD1.contig8_2	558	1.6e-05
COG6	PF06419.11	627	DD1.contig8_2	558	0.004
GrpE	PF01025.19	166	DD1.contig8_3	187	3.5e-51
HSP70	PF00012.20	599	DD1.contig8_4	639	1.3e-258
MreB_Mbl	PF06723.13	327	DD1.contig8_4	639	2.3e-13
Hydantoinase_A	PF01968.18	291	DD1.contig8_4	639	0.00034
FGGY_C	PF02782.16	198	DD1.contig8_4	639	0.00075
DnaJ_C	PF01556.18	148	DD1.contig8_5	375	1.2e-43
DnaJ	PF00226.31	63	DD1.contig8_5	375	8.9e-26
DnaJ_CXXCXGXG	PF00684.19	67	DD1.contig8_5	375	6.5e-15
Anti-TRAP	PF15777.5	59	DD1.contig8_5	375	5.9e-05
DapB_C	PF05173.14	121	DD1.contig8_6	269	3.9e-43
DapB_N	PF01113.20	124	DD1.contig8_6	269	2.1e-40
CPSase_sm_chain	PF00988.22	128	DD1.contig8_7	379	4.9e-53
GATase	PF00117.28	190	DD1.contig8_7	379	2.7e-46
Peptidase_C26	PF07722.13	216	DD1.contig8_7	379	1e-06
DJ-1_PfpI	PF01965.24	165	DD1.contig8_7	379	0.0031
CPSase_L_D2	PF02786.17	211	DD1.contig8_8	1069	5e-109
CPSase_L_D2	PF02786.17	211	DD1.contig8_8	1069	5e-109
CPSase_L_D3	PF02787.19	122	DD1.contig8_8	1069	2.4e-38
MGS	PF02142.22	95	DD1.contig8_8	1069	1.1e-20
ATP-grasp	PF02222.22	171	DD1.contig8_8	1069	1e-17
ATP-grasp	PF02222.22	171	DD1.contig8_8	1069	1e-17
ATP-grasp_3	PF02655.14	161	DD1.contig8_8	1069	1.2e-13
Dala_Dala_lig_C	PF07478.13	204	DD1.contig8_8	1069	7.6e-11
ATPgrasp_Ter	PF15632.6	131	DD1.contig8_8	1069	2.2e-10
ATP-grasp_4	PF13535.6	160	DD1.contig8_8	1069	1.2e-07
AAA_lid_9	PF17871.1	104	DD1.contig9_1	416	1.7e-31
Clp_N	PF02861.20	53	DD1.contig9_1	416	5.1e-26
Clp_N	PF02861.20	53	DD1.contig9_1	416	5.1e-26
AAA	PF00004.29	132	DD1.contig9_1	416	4.6e-15
AAA_16	PF13191.6	170	DD1.contig9_1	416	6e-08
AAA_22	PF13401.6	137	DD1.contig9_1	416	9.3e-05
TniB	PF05621.11	189	DD1.contig9_1	416	9.3e-05
IstB_IS21	PF01695.17	178	DD1.contig9_1	416	0.0023
Cu-oxidase_4	PF02578.15	231	DD1.contig9_2	242	4.6e-76
PseudoU_synth_2	PF00849.22	160	DD1.contig9_3	349	3.6e-34
S4	PF01479.25	48	DD1.contig9_3	349	1.8e-07
AAA_2	PF07724.14	171	DD1.contig9_4	463	1.5e-56
ClpB_D2-small	PF10431.9	81	DD1.contig9_4	463	2e-24
AAA_5	PF07728.14	138	DD1.contig9_4	463	1.9e-14
AAA	PF00004.29	132	DD1.contig9_4	463	9.8e-10
Sigma54_activat	PF00158.26	168	DD1.contig9_4	463	8.1e-06
AAA_lid_9	PF17871.1	104	DD1.contig9_4	463	2.5e-05
AAA_22	PF13401.6	137	DD1.contig9_4	463	0.00037
AAA_24	PF13479.6	197	DD1.contig9_4	463	0.002
Phage_integrase	PF00589.22	172	DD1.contig9_5	440	2.8e-22
Phage_int_SAM_5	PF13102.6	99	DD1.contig9_5	440	0.00014
Phage_int_SAM_1	PF02899.17	84	DD1.contig9_5	440	0.00035
TraI_2	PF07514.11	327	DD1.contig9_6	629	6.3e-122
TraI_2_C	PF07515.11	121	DD1.contig9_6	629	1.5e-42
DUF3742	PF12553.8	121	DD1.contig9_8	108	9.1e-07
TraG_N	PF07916.11	467	DD1.contig9_9	455	5.5e-79
Ndr	PF03096.14	283	DD1.contig9_9	455	0.037
Sel1	PF08238.12	38	DD1.contig10_1	33	0.0067
Sel1	PF08238.12	38	DD1.contig10_4	181	0.00071
Stm1_N	PF09598.10	65	DD1.contig10_6	108	0.043
CsrA	PF02599.16	53	DD1.contig10_7	64	2.1e-26
Spore_III_AB	PF09548.10	170	DD1.contig10_8	70	0.013
Topoisom_bac	PF01131.20	413	DD1.contig10_10	705	1.4e-104
Toprim	PF01751.22	103	DD1.contig10_10	705	2.2e-29
zf-C4_Topoisom	PF01396.19	39	DD1.contig10_10	705	9.7e-18
zf-C4_Topoisom	PF01396.19	39	DD1.contig10_10	705	9.7e-18
PDDEXK_1	PF12705.7	255	DD1.contig10_12	173	0.00032
DUF2800	PF10926.8	363	DD1.contig10_12	173	0.017
DnaB_C	PF03796.15	255	DD1.contig10_13	524	2.2e-102
DnaB	PF00772.21	103	DD1.contig10_13	524	5.8e-30
AAA_25	PF13481.6	194	DD1.contig10_13	524	8.4e-08
ATPase	PF06745.13	231	DD1.contig10_13	524	0.011
DnaB_C	PF03796.15	255	DD1.contig10_14	465	9.3e-113
DnaB	PF00772.21	103	DD1.contig10_14	465	4.1e-37
AAA_25	PF13481.6	194	DD1.contig10_14	465	1.2e-11
ATPase	PF06745.13	231	DD1.contig10_14	465	3.3e-07
AAA_33	PF13671.6	143	DD1.contig10_14	465	0.0006
AAA_22	PF13401.6	137	DD1.contig10_14	465	0.0017
rve	PF00665.26	119	DD1.contig11_1	485	1.1e-20
Sigma70_r4_2	PF08281.12	54	DD1.contig11_1	485	0.001
Sigma70_r4	PF04545.16	50	DD1.contig11_1	485	0.0033
rve_3	PF13683.6	67	DD1.contig11_1	485	0.0063
PDGLE	PF13190.6	89	DD1.contig11_1	485	0.0075
HTH_24	PF13412.6	48	DD1.contig11_1	485	0.0077
OEP	PF02321.18	188	DD1.contig11_2	441	1.9e-30
OEP	PF02321.18	188	DD1.contig11_2	441	1.9e-30
Cu-oxidase_3	PF07732.15	119	DD1.contig11_3	432	2.3e-43
Cu-oxidase_3	PF07732.15	119	DD1.contig11_3	432	2.3e-43
Cu-oxidase_2	PF07731.14	137	DD1.contig11_3	432	3e-30
Cu-oxidase_2	PF07731.14	137	DD1.contig11_3	432	3e-30
Cu-oxidase	PF00394.22	159	DD1.contig11_3	432	0.00039
TAT_signal	PF10518.9	26	DD1.contig11_3	432	0.0013
CusF_Ec	PF11604.8	68	DD1.contig11_4	116	1e-26
CopC	PF04234.12	92	DD1.contig11_5	77	3.1e-15
FlgD_ig	PF13860.6	79	DD1.contig11_5	77	6.1e-06
DUF896	PF05979.12	64	DD1.contig11_5	77	0.023
Transposase_mut	PF00872.18	381	DD1.contig11_7	61	0.026
DUF1656	PF07869.12	56	DD1.contig11_7	61	0.072
HTH_Tnp_1	PF01527.20	75	DD1.contig11_8	101	0.00022
TnpB_IS66	PF05717.13	101	DD1.contig11_9	116	4e-41
DDE_Tnp_IS66	PF03050.14	282	DD1.contig11_10	521	4.1e-102
DDE_Tnp_IS66_C	PF13817.6	39	DD1.contig11_10	521	1.1e-19
zf-IS66	PF13005.7	46	DD1.contig11_10	521	6.6e-18
LZ_Tnp_IS66	PF13007.7	69	DD1.contig11_10	521	4.3e-17
PRiA4_ORF3	PF07929.11	174	DD1.contig11_11	199	2e-54
DUF99	PF01949.16	183	DD1.contig11_11	199	0.028
Transposase_mut	PF00872.18	381	DD1.contig11_12	366	7.1e-109
MULE	PF10551.9	96	DD1.contig11_12	366	3.7e-05
Gate	PF07670.14	112	DD1.contig12_1	212	6.2e-10
DinB_2	PF12867.7	128	DD1.contig12_2	146	1e-09
DUF3052	PF11253.8	125	DD1.contig12_3	139	2.4e-05
OsmC	PF02566.19	100	DD1.contig12_4	143	2.2e-17
MDMPI_N	PF11716.8	141	DD1.contig12_5	122	7.9e-06
DinB	PF05163.12	169	DD1.contig12_5	122	0.0023
DinB_2	PF12867.7	128	DD1.contig12_5	122	0.011
OmpA	PF00691.20	95	DD1.contig12_7	458	7e-21
OMP_b-brl	PF13505.6	178	DD1.contig12_7	458	4.7e-08
TSP_3	PF02412.18	36	DD1.contig12_7	458	0.00039
AHSA1	PF08327.11	125	DD1.contig12_8	128	3.9e-18
Gpr1_Fun34_YaaH	PF01184.19	207	DD1.contig12_9	197	4.1e-41
His_Phos_1	PF00300.22	194	DD1.contig12_10	230	2e-37
His_Phos_1	PF00300.22	194	DD1.contig12_10	230	2e-37
Homoserine_dh	PF00742.19	173	DD1.contig12_11	412	4.6e-48
NAD_binding_3	PF03447.16	117	DD1.contig12_11	412	1.2e-12
Abhydrolase_1	PF00561.20	257	DD1.contig12_12	352	7.3e-30
Esterase	PF00756.20	251	DD1.contig12_12	352	0.00082
Hydrolase_4	PF12146.8	239	DD1.contig12_12	352	0.0012
Cys_Met_Meta_PP	PF01053.20	382	DD1.contig12_13	131	1.1e-42
ACP_syn_III_C	PF08541.10	90	DD1.contig13_2	342	1.2e-06
ACP_syn_III	PF08545.10	80	DD1.contig13_2	342	7.1e-05
PP-binding	PF00550.25	67	DD1.contig13_3	93	3.9e-11
Acyl-CoA_dh_1	PF00441.24	150	DD1.contig13_4	420	5.4e-23
Acyl-CoA_dh_M	PF02770.19	97	DD1.contig13_4	420	1.8e-21
Acyl-CoA_dh_N	PF02771.16	113	DD1.contig13_4	420	4.7e-06
Acyl-CoA_dh_2	PF08028.11	134	DD1.contig13_4	420	0.0018
HpaB_N	PF11794.8	272	DD1.contig13_4	420	0.011
FCD	PF07729.12	125	DD1.contig13_5	278	6.7e-16
GntR	PF00392.21	64	DD1.contig13_5	278	5.3e-13
Rrf2	PF02082.20	83	DD1.contig13_5	278	0.00019
HrcA_DNA-bdg	PF03444.15	79	DD1.contig13_5	278	0.00059
HTH_41	PF14502.6	48	DD1.contig13_5	278	0.0013
HTH_31	PF13560.6	64	DD1.contig13_6	109	3.3e-07
