target	acc	tlen	query	qlen	evalue
MMR_HSR1	PF01926.23	114	DGF2.contig1_12	317	0.029
AAA_27	PF13514.6	207	DGF2.contig1_12	317	0.051
AAA_27	PF13514.6	207	DGF2.contig1_12	317	0.051
AAA_16	PF13191.6	170	DGF2.contig1_12	317	0.087
Bac_luciferase	PF00296.20	314	DGF2.contig1_13	367	3.5e-69
NAD_binding_9	PF13454.6	156	DGF2.contig1_14	484	1.9e-35
NAD_binding_9	PF13454.6	156	DGF2.contig1_14	484	1.9e-35
NAD_binding_8	PF13450.6	68	DGF2.contig1_14	484	1e-10
NAD_binding_8	PF13450.6	68	DGF2.contig1_14	484	1e-10
DAO	PF01266.24	352	DGF2.contig1_14	484	1.4e-07
DAO	PF01266.24	352	DGF2.contig1_14	484	1.4e-07
DAO	PF01266.24	352	DGF2.contig1_14	484	1.4e-07
DAO	PF01266.24	352	DGF2.contig1_14	484	1.4e-07
K_oxygenase	PF13434.6	342	DGF2.contig1_14	484	1.6e-07
K_oxygenase	PF13434.6	342	DGF2.contig1_14	484	1.6e-07
K_oxygenase	PF13434.6	342	DGF2.contig1_14	484	1.6e-07
Pyr_redox_2	PF07992.14	294	DGF2.contig1_14	484	1.6e-05
Pyr_redox	PF00070.27	81	DGF2.contig1_14	484	0.00098
Pyr_redox	PF00070.27	81	DGF2.contig1_14	484	0.00098
FAD_binding_2	PF00890.24	417	DGF2.contig1_14	484	0.006
FAD_binding_2	PF00890.24	417	DGF2.contig1_14	484	0.006
FAD_binding_2	PF00890.24	417	DGF2.contig1_14	484	0.006
Thi4	PF01946.17	235	DGF2.contig1_14	484	0.0061
Sacchrp_dh_NADP	PF03435.18	130	DGF2.contig1_14	484	0.012
Sacchrp_dh_NADP	PF03435.18	130	DGF2.contig1_14	484	0.012
Sacchrp_dh_NADP	PF03435.18	130	DGF2.contig1_14	484	0.012
Trp_halogenase	PF04820.14	454	DGF2.contig1_14	484	0.029
Trp_halogenase	PF04820.14	454	DGF2.contig1_14	484	0.029
CHAD	PF05235.14	227	DGF2.contig1_14	484	0.056
Bac_luciferase	PF00296.20	314	DGF2.contig1_15	396	2.7e-86
Psu	PF07455.11	174	DGF2.contig1_15	396	0.093
Peripla_BP_4	PF13407.6	258	DGF2.contig1_16	318	1.1e-47
Peripla_BP_1	PF00532.21	279	DGF2.contig1_16	318	2.2e-13
Peripla_BP_3	PF13377.6	166	DGF2.contig1_16	318	8.6e-05
Cofac_haem_bdg	PF04187.13	214	DGF2.contig1_16	318	0.14
Cofac_haem_bdg	PF04187.13	214	DGF2.contig1_16	318	0.14
BPD_transp_2	PF02653.16	268	DGF2.contig1_17	332	1.8e-44
BPD_transp_2	PF02653.16	268	DGF2.contig1_18	331	9.7e-37
DUF3464	PF11947.8	150	DGF2.contig1_18	331	6.9
ABC_tran	PF00005.27	137	DGF2.contig1_19	501	4e-56
ABC_tran	PF00005.27	137	DGF2.contig1_19	501	4e-56
AAA_21	PF13304.6	303	DGF2.contig1_19	501	3.5e-10
AAA_21	PF13304.6	303	DGF2.contig1_19	501	3.5e-10
AAA_21	PF13304.6	303	DGF2.contig1_19	501	3.5e-10
SMC_N	PF02463.19	220	DGF2.contig1_19	501	0.00053
SMC_N	PF02463.19	220	DGF2.contig1_19	501	0.00053
SMC_N	PF02463.19	220	DGF2.contig1_19	501	0.00053
AAA_22	PF13401.6	137	DGF2.contig1_19	501	0.00065
AAA_22	PF13401.6	137	DGF2.contig1_19	501	0.00065
AAA_22	PF13401.6	137	DGF2.contig1_19	501	0.00065
AAA_29	PF13555.6	61	DGF2.contig1_19	501	0.0026
AAA_29	PF13555.6	61	DGF2.contig1_19	501	0.0026
SbcCD_C	PF13558.6	90	DGF2.contig1_19	501	0.0067
SbcCD_C	PF13558.6	90	DGF2.contig1_19	501	0.0067
Zeta_toxin	PF06414.12	199	DGF2.contig1_19	501	0.0075
Zeta_toxin	PF06414.12	199	DGF2.contig1_19	501	0.0075
AAA_23	PF13476.6	200	DGF2.contig1_19	501	0.031
RsgA_GTPase	PF03193.16	167	DGF2.contig1_19	501	0.032
RsgA_GTPase	PF03193.16	167	DGF2.contig1_19	501	0.032
RsgA_GTPase	PF03193.16	167	DGF2.contig1_19	501	0.032
TsaE	PF02367.17	125	DGF2.contig1_19	501	0.046
TsaE	PF02367.17	125	DGF2.contig1_19	501	0.046
AAA_16	PF13191.6	170	DGF2.contig1_19	501	0.053
AAA_16	PF13191.6	170	DGF2.contig1_19	501	0.053
ABC_ATPase	PF09818.9	448	DGF2.contig1_19	501	0.067
ABC_ATPase	PF09818.9	448	DGF2.contig1_19	501	0.067
ABC_ATPase	PF09818.9	448	DGF2.contig1_19	501	0.067
ABC_ATPase	PF09818.9	448	DGF2.contig1_19	501	0.067
AAA_30	PF13604.6	192	DGF2.contig1_19	501	0.076
AAA_30	PF13604.6	192	DGF2.contig1_19	501	0.076
AAA_15	PF13175.6	369	DGF2.contig1_19	501	0.078
AAA_13	PF13166.6	713	DGF2.contig1_19	501	0.089
AAA_13	PF13166.6	713	DGF2.contig1_19	501	0.089
MMR_HSR1	PF01926.23	114	DGF2.contig1_19	501	0.1
AAA_27	PF13514.6	207	DGF2.contig1_19	501	0.1
AAA_33	PF13671.6	143	DGF2.contig1_19	501	0.17
FCD	PF07729.12	125	DGF2.contig1_20	225	4.8e-29
FCD	PF07729.12	125	DGF2.contig1_20	225	4.8e-29
GntR	PF00392.21	64	DGF2.contig1_20	225	4.4e-18
HTH_24	PF13412.6	48	DGF2.contig1_20	225	0.00035
HTH_24	PF13412.6	48	DGF2.contig1_20	225	0.00035
HTH_24	PF13412.6	48	DGF2.contig1_20	225	0.00035
HTH_24	PF13412.6	48	DGF2.contig1_20	225	0.00035
HTH_11	PF08279.12	55	DGF2.contig1_20	225	0.0007
HTH_29	PF13551.6	63	DGF2.contig1_20	225	0.00071
HTH_29	PF13551.6	63	DGF2.contig1_20	225	0.00071
HTH_29	PF13551.6	63	DGF2.contig1_20	225	0.00071
Fe_dep_repress	PF01325.19	60	DGF2.contig1_20	225	0.0011
TrmB	PF01978.19	68	DGF2.contig1_20	225	0.0019
TrmB	PF01978.19	68	DGF2.contig1_20	225	0.0019
MarR_2	PF12802.7	62	DGF2.contig1_20	225	0.015
MarR_2	PF12802.7	62	DGF2.contig1_20	225	0.015
MarR_2	PF12802.7	62	DGF2.contig1_20	225	0.015
PaaX	PF07848.12	70	DGF2.contig1_20	225	0.022
HTH_AsnC-type	PF13404.6	42	DGF2.contig1_20	225	0.026
HTH_AsnC-type	PF13404.6	42	DGF2.contig1_20	225	0.026
HTH_AsnC-type	PF13404.6	42	DGF2.contig1_20	225	0.026
HTH_Crp_2	PF13545.6	68	DGF2.contig1_20	225	0.089
HTH_Crp_2	PF13545.6	68	DGF2.contig1_20	225	0.089
rhaM	PF05336.13	108	DGF2.contig1_21	110	1.3e-34
GD_AH_C	PF04295.13	392	DGF2.contig1_22	504	6.5e-156
SAF	PF08666.12	63	DGF2.contig1_22	504	8e-10
PolyA_pol_arg_C	PF12626.7	120	DGF2.contig1_22	504	0.13
PolyA_pol_arg_C	PF12626.7	120	DGF2.contig1_22	504	0.13
Acyl_transf_3	PF01757.22	340	DGF2.contig2_1	145	0.02
Photo_RC	PF00124.19	260	DGF2.contig2_1	145	0.021
LAB_N	PF07578.11	71	DGF2.contig2_4	114	1.1e-29
Peptidase_M23	PF01551.22	96	DGF2.contig2_5	604	7.2e-32
Peptidase_M23	PF01551.22	96	DGF2.contig2_5	604	7.2e-32
Na_Pi_cotrans	PF02690.15	139	DGF2.contig2_6	561	6.5e-47
Na_Pi_cotrans	PF02690.15	139	DGF2.contig2_6	561	6.5e-47
PhoU	PF01895.19	89	DGF2.contig2_6	561	1.4e-14
PhoU	PF01895.19	89	DGF2.contig2_6	561	1.4e-14
PilZ	PF07238.14	103	DGF2.contig2_7	82	6.6e-06
TPR_2	PF07719.17	34	DGF2.contig2_8	275	9e-16
TPR_2	PF07719.17	34	DGF2.contig2_8	275	9e-16
TPR_2	PF07719.17	34	DGF2.contig2_8	275	9e-16
TPR_2	PF07719.17	34	DGF2.contig2_8	275	9e-16
TPR_19	PF14559.6	68	DGF2.contig2_8	275	1.7e-14
TPR_19	PF14559.6	68	DGF2.contig2_8	275	1.7e-14
TPR_19	PF14559.6	68	DGF2.contig2_8	275	1.7e-14
TPR_19	PF14559.6	68	DGF2.contig2_8	275	1.7e-14
TPR_14	PF13428.6	44	DGF2.contig2_8	275	5.5e-14
TPR_14	PF13428.6	44	DGF2.contig2_8	275	5.5e-14
TPR_14	PF13428.6	44	DGF2.contig2_8	275	5.5e-14
TPR_14	PF13428.6	44	DGF2.contig2_8	275	5.5e-14
TPR_12	PF13424.6	77	DGF2.contig2_8	275	1e-12
TPR_12	PF13424.6	77	DGF2.contig2_8	275	1e-12
TPR_12	PF13424.6	77	DGF2.contig2_8	275	1e-12
TPR_12	PF13424.6	77	DGF2.contig2_8	275	1e-12
TPR_16	PF13432.6	68	DGF2.contig2_8	275	2.8e-12
TPR_16	PF13432.6	68	DGF2.contig2_8	275	2.8e-12
TPR_16	PF13432.6	68	DGF2.contig2_8	275	2.8e-12
TPR_16	PF13432.6	68	DGF2.contig2_8	275	2.8e-12
TPR_1	PF00515.28	34	DGF2.contig2_8	275	8.3e-11
TPR_1	PF00515.28	34	DGF2.contig2_8	275	8.3e-11
TPR_1	PF00515.28	34	DGF2.contig2_8	275	8.3e-11
TPR_1	PF00515.28	34	DGF2.contig2_8	275	8.3e-11
TPR_17	PF13431.6	34	DGF2.contig2_8	275	2.3e-10
TPR_17	PF13431.6	34	DGF2.contig2_8	275	2.3e-10
TPR_17	PF13431.6	34	DGF2.contig2_8	275	2.3e-10
TPR_17	PF13431.6	34	DGF2.contig2_8	275	2.3e-10
TPR_17	PF13431.6	34	DGF2.contig2_8	275	2.3e-10
TPR_8	PF13181.6	34	DGF2.contig2_8	275	2.6e-10
TPR_8	PF13181.6	34	DGF2.contig2_8	275	2.6e-10
TPR_8	PF13181.6	34	DGF2.contig2_8	275	2.6e-10
TPR_8	PF13181.6	34	DGF2.contig2_8	275	2.6e-10
TPR_4	PF07721.14	26	DGF2.contig2_8	275	2.8e-09
TPR_4	PF07721.14	26	DGF2.contig2_8	275	2.8e-09
TPR_4	PF07721.14	26	DGF2.contig2_8	275	2.8e-09
TPR_4	PF07721.14	26	DGF2.contig2_8	275	2.8e-09
TPR_4	PF07721.14	26	DGF2.contig2_8	275	2.8e-09
TPR_4	PF07721.14	26	DGF2.contig2_8	275	2.8e-09
ANAPC3	PF12895.7	82	DGF2.contig2_8	275	2.3e-08
ANAPC3	PF12895.7	82	DGF2.contig2_8	275	2.3e-08
ANAPC3	PF12895.7	82	DGF2.contig2_8	275	2.3e-08
TPR_10	PF13374.6	42	DGF2.contig2_8	275	1.3e-07
TPR_10	PF13374.6	42	DGF2.contig2_8	275	1.3e-07
TPR_10	PF13374.6	42	DGF2.contig2_8	275	1.3e-07
TPR_10	PF13374.6	42	DGF2.contig2_8	275	1.3e-07
TPR_10	PF13374.6	42	DGF2.contig2_8	275	1.3e-07
TPR_7	PF13176.6	36	DGF2.contig2_8	275	6.3e-07
TPR_7	PF13176.6	36	DGF2.contig2_8	275	6.3e-07
TPR_7	PF13176.6	36	DGF2.contig2_8	275	6.3e-07
TPR_7	PF13176.6	36	DGF2.contig2_8	275	6.3e-07
TPR_7	PF13176.6	36	DGF2.contig2_8	275	6.3e-07
TPR_20	PF14561.6	90	DGF2.contig2_8	275	1.1e-06
TPR_20	PF14561.6	90	DGF2.contig2_8	275	1.1e-06
TPR_20	PF14561.6	90	DGF2.contig2_8	275	1.1e-06
TPR_11	PF13414.6	42	DGF2.contig2_8	275	1.3e-06
TPR_11	PF13414.6	42	DGF2.contig2_8	275	1.3e-06
TPR_11	PF13414.6	42	DGF2.contig2_8	275	1.3e-06
TPR_11	PF13414.6	42	DGF2.contig2_8	275	1.3e-06
TPR_6	PF13174.6	33	DGF2.contig2_8	275	1.9e-06
TPR_6	PF13174.6	33	DGF2.contig2_8	275	1.9e-06
TPR_6	PF13174.6	33	DGF2.contig2_8	275	1.9e-06
TPR_6	PF13174.6	33	DGF2.contig2_8	275	1.9e-06
TPR_15	PF13429.6	280	DGF2.contig2_8	275	1.8e-05
TPR_15	PF13429.6	280	DGF2.contig2_8	275	1.8e-05
TPR_15	PF13429.6	280	DGF2.contig2_8	275	1.8e-05
PknG_TPR	PF16918.5	340	DGF2.contig2_8	275	0.00031
PknG_TPR	PF16918.5	340	DGF2.contig2_8	275	0.00031
PknG_TPR	PF16918.5	340	DGF2.contig2_8	275	0.00031
TPR_9	PF13371.6	73	DGF2.contig2_8	275	0.00077
TPR_9	PF13371.6	73	DGF2.contig2_8	275	0.00077
TPR_9	PF13371.6	73	DGF2.contig2_8	275	0.00077
NARP1	PF12569.8	515	DGF2.contig2_8	275	0.0016
NARP1	PF12569.8	515	DGF2.contig2_8	275	0.0016
TPR_21	PF09976.9	193	DGF2.contig2_8	275	0.0059
TPR_21	PF09976.9	193	DGF2.contig2_8	275	0.0059
Wzy_C_2	PF11846.8	188	DGF2.contig2_8	275	0.017
Wzy_C_2	PF11846.8	188	DGF2.contig2_8	275	0.017
Wzy_C_2	PF11846.8	188	DGF2.contig2_8	275	0.017
Coatomer_E	PF04733.14	290	DGF2.contig2_8	275	0.02
Coatomer_E	PF04733.14	290	DGF2.contig2_8	275	0.02
AAA_31	PF13614.6	177	DGF2.contig2_9	419	3.8e-09
ParA	PF10609.9	246	DGF2.contig2_9	419	2e-07
ParA	PF10609.9	246	DGF2.contig2_9	419	2e-07
CBP_BcsQ	PF06564.12	234	DGF2.contig2_9	419	4.3e-06
CbiA	PF01656.23	128	DGF2.contig2_9	419	0.00014
MipZ	PF09140.11	262	DGF2.contig2_9	419	0.0015
MipZ	PF09140.11	262	DGF2.contig2_9	419	0.0015
Fer4_NifH	PF00142.18	271	DGF2.contig2_9	419	0.0029
Fer4_NifH	PF00142.18	271	DGF2.contig2_9	419	0.0029
Pilus_CpaD	PF09476.10	201	DGF2.contig2_10	247	1.2e-69
Secretin	PF00263.21	170	DGF2.contig2_11	477	1.1e-43
T2SS-T3SS_pil_N	PF13629.6	72	DGF2.contig2_11	477	3.9e-20
BON	PF04972.17	69	DGF2.contig2_11	477	6.2e-07
RcpC	PF16976.5	116	DGF2.contig2_12	268	1.1e-32
RcpC	PF16976.5	116	DGF2.contig2_12	268	1.1e-32
SAF	PF08666.12	63	DGF2.contig2_12	268	3.6e-12
SAF	PF08666.12	63	DGF2.contig2_12	268	3.6e-12
ChapFlgA	PF13144.6	122	DGF2.contig2_12	268	8.5e-05
ChapFlgA	PF13144.6	122	DGF2.contig2_12	268	8.5e-05
Cys_Met_Meta_PP	PF01053.20	382	DGF2.contig2_13	399	1.8e-93
SBP_bac_3	PF00497.20	225	DGF2.contig2_14	339	3.8e-32
NMT1_3	PF16868.5	289	DGF2.contig2_14	339	0.0072
NMT1_3	PF16868.5	289	DGF2.contig2_14	339	0.0072
Flavi_glycoprot	PF00869.20	295	DGF2.contig2_14	339	0.01
VitK2_biosynth	PF02621.14	266	DGF2.contig2_14	339	0.072
TraK	PF06586.11	231	DGF2.contig2_14	339	0.17
TraK	PF06586.11	231	DGF2.contig2_14	339	0.17
BPD_transp_1	PF00528.22	185	DGF2.contig2_15	402	1.5e-09
BPD_transp_1	PF00528.22	185	DGF2.contig2_15	402	1.5e-09
BPD_transp_1	PF00528.22	185	DGF2.contig2_15	402	1.5e-09
BPD_transp_1	PF00528.22	185	DGF2.contig2_16	506	7.2e-19
BPD_transp_1	PF00528.22	185	DGF2.contig2_16	506	7.2e-19
BPD_transp_1	PF00528.22	185	DGF2.contig2_16	506	7.2e-19
ABC_tran	PF00005.27	137	DGF2.contig2_17	247	1.6e-36
AAA_21	PF13304.6	303	DGF2.contig2_17	247	1e-10
AAA_21	PF13304.6	303	DGF2.contig2_17	247	1e-10
SMC_N	PF02463.19	220	DGF2.contig2_17	247	2.1e-07
SMC_N	PF02463.19	220	DGF2.contig2_17	247	2.1e-07
AAA_29	PF13555.6	61	DGF2.contig2_17	247	8.2e-05
AAA_23	PF13476.6	200	DGF2.contig2_17	247	0.00016
AAA_22	PF13401.6	137	DGF2.contig2_17	247	0.00046
AAA_22	PF13401.6	137	DGF2.contig2_17	247	0.00046
RsgA_GTPase	PF03193.16	167	DGF2.contig2_17	247	0.00047
AAA_13	PF13166.6	713	DGF2.contig2_17	247	0.00075
AAA_13	PF13166.6	713	DGF2.contig2_17	247	0.00075
ABC_ATPase	PF09818.9	448	DGF2.contig2_17	247	0.00083
ABC_ATPase	PF09818.9	448	DGF2.contig2_17	247	0.00083
AAA_18	PF13238.6	130	DGF2.contig2_17	247	0.0012
AAA_15	PF13175.6	369	DGF2.contig2_17	247	0.0015
AAA_15	PF13175.6	369	DGF2.contig2_17	247	0.0015
AAA_16	PF13191.6	170	DGF2.contig2_17	247	0.0023
AAA	PF00004.29	132	DGF2.contig2_17	247	0.0026
AAA	PF00004.29	132	DGF2.contig2_17	247	0.0026
ATPase_2	PF01637.18	233	DGF2.contig2_17	247	0.0073
ATPase_2	PF01637.18	233	DGF2.contig2_17	247	0.0073
AAA_33	PF13671.6	143	DGF2.contig2_17	247	0.013
AAA_30	PF13604.6	192	DGF2.contig2_17	247	0.014
RNA_helicase	PF00910.22	107	DGF2.contig2_17	247	0.018
RNA_helicase	PF00910.22	107	DGF2.contig2_17	247	0.018
Rad17	PF03215.15	186	DGF2.contig2_17	247	0.02
AAA_28	PF13521.6	163	DGF2.contig2_17	247	0.023
AAA_28	PF13521.6	163	DGF2.contig2_17	247	0.023
NTPase_1	PF03266.15	168	DGF2.contig2_17	247	0.025
NTPase_1	PF03266.15	168	DGF2.contig2_17	247	0.025
AAA_24	PF13479.6	197	DGF2.contig2_17	247	0.027
AAA_24	PF13479.6	197	DGF2.contig2_17	247	0.027
TniB	PF05621.11	189	DGF2.contig2_17	247	0.036
TniB	PF05621.11	189	DGF2.contig2_17	247	0.036
T2SSE	PF00437.20	273	DGF2.contig2_17	247	0.037
T2SSE	PF00437.20	273	DGF2.contig2_17	247	0.037
AAA_19	PF13245.6	146	DGF2.contig2_17	247	0.049
CagZ	PF09053.10	199	DGF2.contig2_17	247	0.051
CagZ	PF09053.10	199	DGF2.contig2_17	247	0.051
SbcCD_C	PF13558.6	90	DGF2.contig2_17	247	0.052
MeaB	PF03308.16	267	DGF2.contig2_17	247	0.054
Mg_chelatase	PF01078.21	207	DGF2.contig2_17	247	0.069
Mg_chelatase	PF01078.21	207	DGF2.contig2_17	247	0.069
Adeno_IVa2	PF02456.15	370	DGF2.contig2_17	247	0.071
Adeno_IVa2	PF02456.15	370	DGF2.contig2_17	247	0.071
IstB_IS21	PF01695.17	178	DGF2.contig2_17	247	0.074
cobW	PF02492.19	177	DGF2.contig2_17	247	0.1
cobW	PF02492.19	177	DGF2.contig2_17	247	0.1
DEAD	PF00270.29	176	DGF2.contig2_17	247	0.13
ATP-synt_ab	PF00006.25	213	DGF2.contig2_17	247	0.15
G-alpha	PF00503.20	354	DGF2.contig2_17	247	0.16
G-alpha	PF00503.20	354	DGF2.contig2_17	247	0.16
MMR_HSR1	PF01926.23	114	DGF2.contig2_17	247	0.16
PALP	PF00291.25	294	DGF2.contig2_18	345	1.3e-64
CMAS	PF02353.20	273	DGF2.contig2_19	413	2.3e-81
Methyltransf_12	PF08242.12	99	DGF2.contig2_19	413	5.9e-12
Methyltransf_25	PF13649.6	97	DGF2.contig2_19	413	1.8e-11
Methyltransf_23	PF13489.6	165	DGF2.contig2_19	413	8.3e-11
Methyltransf_11	PF08241.12	96	DGF2.contig2_19	413	1.3e-09
Methyltransf_31	PF13847.6	152	DGF2.contig2_19	413	1.5e-06
MTS	PF05175.14	169	DGF2.contig2_19	413	0.0011
PCMT	PF01135.19	210	DGF2.contig2_19	413	0.003
MetW	PF07021.12	193	DGF2.contig2_19	413	0.0053
MetW	PF07021.12	193	DGF2.contig2_19	413	0.0053
Methyltransf_18	PF12847.7	151	DGF2.contig2_19	413	0.054
RrnaAD	PF00398.20	265	DGF2.contig2_19	413	0.14
DUF1365	PF07103.11	240	DGF2.contig2_20	268	5.8e-73
Amino_oxidase	PF01593.24	452	DGF2.contig2_22	308	6.2e-23
NAD_binding_8	PF13450.6	68	DGF2.contig2_22	308	3.4e-16
NAD_binding_8	PF13450.6	68	DGF2.contig2_22	308	3.4e-16
DAO	PF01266.24	352	DGF2.contig2_22	308	1.9e-09
Pyr_redox_2	PF07992.14	294	DGF2.contig2_22	308	0.00046
Pyr_redox_2	PF07992.14	294	DGF2.contig2_22	308	0.00046
NAD_binding_9	PF13454.6	156	DGF2.contig2_22	308	0.00071
NAD_binding_9	PF13454.6	156	DGF2.contig2_22	308	0.00071
Thi4	PF01946.17	235	DGF2.contig2_22	308	0.0046
FAD_binding_2	PF00890.24	417	DGF2.contig2_22	308	0.0066
FAD_binding_2	PF00890.24	417	DGF2.contig2_22	308	0.0066
Ammonium_transp	PF00909.21	399	DGF2.contig2_22	308	0.022
Pyr_redox	PF00070.27	81	DGF2.contig2_22	308	0.049
Pyr_redox	PF00070.27	81	DGF2.contig2_22	308	0.049
DUF4747	PF15931.5	253	DGF2.contig3_4	242	2.7e-30
TadF	PF16964.5	187	DGF2.contig3_4	242	0.0083
Nmad5	PF18757.1	206	DGF2.contig3_4	242	0.0097
cwf18	PF08315.12	135	DGF2.contig3_5	92	0.027
DUF4330	PF14221.6	167	DGF2.contig3_5	92	0.041
COX16	PF14138.6	79	DGF2.contig3_5	92	0.062
Glyco_hydro_19	PF00182.19	232	DGF2.contig3_6	210	7.2e-06
Glyco_hydro_19	PF00182.19	232	DGF2.contig3_6	210	7.2e-06
Phage_holin_3_7	PF05449.11	80	DGF2.contig3_7	94	3.8e-26
TraG_N	PF07916.11	467	DGF2.contig3_7	94	0.0016
DUF5009	PF16401.5	260	DGF2.contig3_7	94	0.019
Vma12	PF11712.8	139	DGF2.contig3_7	94	0.028
DUF4131	PF13567.6	167	DGF2.contig3_7	94	1.6
PRRSV_2b	PF07069.11	73	DGF2.contig3_7	94	2.3
PRRSV_2b	PF07069.11	73	DGF2.contig3_7	94	2.3
Phage_holin_8	PF16931.5	123	DGF2.contig3_8	132	9.4e-42
CoA_binding_3	PF13727.6	175	DGF2.contig3_8	132	0.32
TerB	PF05099.13	144	DGF2.contig3_9	142	1.6e-06
DUF4127	PF13552.6	490	DGF2.contig3_9	142	0.015
FTR_C	PF02741.15	149	DGF2.contig3_9	142	0.036
DUF1133	PF06576.11	176	DGF2.contig3_10	193	3e-97
Phage_antitermQ	PF06530.12	118	DGF2.contig3_10	193	7.4e-11
Phage_antitermQ	PF06530.12	118	DGF2.contig3_10	193	7.4e-11
Msg2_C	PF12373.8	30	DGF2.contig3_10	193	0.15
DUF968	PF06147.11	200	DGF2.contig3_11	327	2.1e-83
HNHc_6	PF16784.5	200	DGF2.contig3_11	327	4.1e-07
Gp45_2	PF17470.2	57	DGF2.contig3_11	327	0.093
RecA_dep_nuc	PF16786.5	103	DGF2.contig3_11	327	0.096
RecA_dep_nuc	PF16786.5	103	DGF2.contig3_11	327	0.096
RecA_dep_nuc	PF16786.5	103	DGF2.contig3_11	327	0.096
RusA	PF05866.11	124	DGF2.contig3_12	126	5.4e-17
MethyltransfD12	PF02086.15	260	DGF2.contig3_13	270	2.4e-48
HTH_36	PF13730.6	55	DGF2.contig3_14	318	4.7e-11
RP-C	PF03428.13	175	DGF2.contig3_14	318	2.9e-05
GntR	PF00392.21	64	DGF2.contig3_14	318	3e-05
PaaX	PF07848.12	70	DGF2.contig3_14	318	4.1e-05
HTH_29	PF13551.6	63	DGF2.contig3_14	318	0.00044
HTH_29	PF13551.6	63	DGF2.contig3_14	318	0.00044
MarR	PF01047.22	59	DGF2.contig3_14	318	0.0021
HTH_IclR	PF09339.10	52	DGF2.contig3_14	318	0.018
PadR	PF03551.14	75	DGF2.contig3_14	318	0.032
HTH_24	PF13412.6	48	DGF2.contig3_14	318	0.1
