target	acc	tlen	query	qlen	evalue
4PPT_N	PF17837.1	68	DT4.contig3_11	239	1.5e-23
ACPS	PF01648.20	114	DT4.contig3_11	239	7.8e-12
Response_reg	PF00072.24	112	DT4.contig3_13	226	1.5e-26
Trans_reg_C	PF00486.28	77	DT4.contig3_13	226	6.4e-23
HATPase_c	PF02518.26	112	DT4.contig3_14	440	4.9e-12
HisKA	PF00512.25	67	DT4.contig3_14	440	6.1e-05
HATPase_c_2	PF13581.6	125	DT4.contig3_14	440	0.00044
HATPase_c_3	PF13589.6	137	DT4.contig3_14	440	0.00096
HATPase_c_5	PF14501.6	101	DT4.contig3_14	440	0.0022
Arabinose_bd	PF12625.7	187	DT4.contig3_15	333	3.4e-43
HTH_18	PF12833.7	81	DT4.contig3_15	333	4.3e-20
HTH_AraC	PF00165.23	42	DT4.contig3_15	333	3.5e-15
SurA_N	PF09312.11	118	DT4.contig3_15	333	0.0014
SDF	PF00375.18	390	DT4.contig3_16	445	1.5e-109
CoA_transf_3	PF02515.17	368	DT4.contig3_17	394	1.9e-95
SprT-like	PF10263.9	113	DT4.contig3_18	165	7.4e-19
Zn_ribbon_SprT	PF17283.2	38	DT4.contig3_18	165	5.8e-08
DUF1282	PF06930.12	172	DT4.contig3_19	201	1.6e-50
Yip1	PF04893.17	172	DT4.contig3_19	201	1.1e-30
ATP_bind_3	PF01171.20	182	DT4.contig3_20	275	1.2e-14
NAD_synthase	PF02540.17	242	DT4.contig3_20	275	0.012
Adenine_glyco	PF03352.13	177	DT4.contig3_21	224	2.8e-19
DUF2069	PF09842.9	104	DT4.contig3_22	106	3.5e-19
MauE	PF07291.11	184	DT4.contig4_1	140	6.6e-09
DoxX_3	PF13781.6	102	DT4.contig4_1	140	0.00091
DoxX	PF07681.12	85	DT4.contig4_1	140	0.011
cNMP_binding	PF00027.29	89	DT4.contig4_2	204	2.3e-07
HTH_Crp_2	PF13545.6	68	DT4.contig4_2	204	7.3e-06
GerE	PF00196.19	57	DT4.contig4_3	311	3.1e-15
DUF63	PF01889.17	272	DT4.contig4_3	311	0.0025
Sigma70_r4_2	PF08281.12	54	DT4.contig4_3	311	0.0056
Acetyltransf_1	PF00583.25	117	DT4.contig4_4	193	1.9e-10
Acetyltransf_7	PF13508.7	76	DT4.contig4_4	193	2.1e-09
Acetyltransf_10	PF13673.7	127	DT4.contig4_4	193	2.2e-07
Acetyltransf_9	PF13527.7	128	DT4.contig4_4	193	0.00019
FR47	PF08445.10	86	DT4.contig4_4	193	0.0049
Acetyltransf_6	PF13480.7	142	DT4.contig4_4	193	0.012
Lant_dehydr_N	PF04738.13	653	DT4.contig4_6	950	1.7e-72
Lant_dehydr_N	PF04738.13	653	DT4.contig4_6	950	1.7e-72
Lant_dehydr_C	PF14028.6	312	DT4.contig4_6	950	2.8e-37
OMP_b-brl_3	PF14905.6	408	DT4.contig4_7	770	8e-48
CarbopepD_reg_2	PF13715.6	88	DT4.contig4_7	770	1.9e-12
CarboxypepD_reg	PF13620.6	82	DT4.contig4_7	770	1e-08
Plug	PF07715.15	108	DT4.contig4_7	770	1.1e-06
TonB_dep_Rec	PF00593.24	470	DT4.contig4_7	770	5.2e-05
bMG3	PF11974.8	103	DT4.contig4_7	770	0.00061
MauE	PF07291.11	184	DT4.contig4_9	152	0.15
Defensin_big	PF14862.6	58	DT4.contig4_10	57	0.045
LytTR	PF04397.15	98	DT4.contig4_11	245	1.5e-19
Response_reg	PF00072.24	112	DT4.contig4_11	245	4.5e-06
SecA_PP_bind	PF01043.20	111	DT4.contig4_11	245	0.0044
Plug	PF07715.15	108	DT4.contig5_2	488	2.2e-07
SBP_bac_5	PF00496.22	377	DT4.contig5_3	519	5.7e-69
TAT_signal	PF10518.9	26	DT4.contig5_3	519	8.6e-05
Bac_luciferase	PF00296.20	314	DT4.contig5_4	403	2.1e-62
LIP	PF03583.14	286	DT4.contig5_5	409	3.9e-10
Abhydrolase_6	PF12697.7	220	DT4.contig5_5	409	3.4e-06
Hydrolase_4	PF12146.8	239	DT4.contig5_5	409	6.5e-05
Abhydrolase_1	PF00561.20	257	DT4.contig5_5	409	0.013
NMT1	PF09084.11	216	DT4.contig5_6	359	1.3e-10
NMT1_2	PF13379.6	253	DT4.contig5_6	359	7.8e-08
Phosphonate-bd	PF12974.7	243	DT4.contig5_6	359	9.3e-06
SBP_bac_3	PF00497.20	225	DT4.contig5_6	359	0.0027
NMT1_3	PF16868.5	289	DT4.contig5_6	359	0.0065
Sigma54_activat	PF00158.26	168	DT4.contig5_7	359	4.2e-69
Sigma54_activ_2	PF14532.6	138	DT4.contig5_7	359	2.8e-21
AAA_5	PF07728.14	138	DT4.contig5_7	359	1.4e-08
HTH_30	PF13556.6	59	DT4.contig5_7	359	0.00032
AAA	PF00004.29	132	DT4.contig5_7	359	0.0064
Hexapep	PF00132.24	36	DT4.contig5_8	207	1.9e-13
Sigma70_r4_2	PF08281.12	54	DT4.contig5_9	173	2e-16
Sigma70_r2	PF04542.14	71	DT4.contig5_9	173	7.2e-12
Sigma70_r4	PF04545.16	50	DT4.contig5_9	173	1.5e-06
Sigma70_ECF	PF07638.11	185	DT4.contig5_9	173	1.5e-06
HTH_23	PF13384.6	50	DT4.contig5_9	173	6e-05
GerE	PF00196.19	57	DT4.contig5_9	173	6.5e-05
HTH_11	PF08279.12	55	DT4.contig5_9	173	0.0011
DUF2285	PF10074.9	107	DT4.contig5_9	173	0.0012
HTH_24	PF13412.6	48	DT4.contig5_9	173	0.0022
FecR	PF04773.13	96	DT4.contig5_10	312	3.2e-13
DUF4880	PF16220.5	43	DT4.contig5_10	312	1.2e-12
ABC_tran	PF00005.27	137	DT4.contig5_11	238	2.3e-28
AAA_16	PF13191.6	170	DT4.contig5_11	238	0.00011
AAA_33	PF13671.6	143	DT4.contig5_11	238	0.0004
Rad17	PF03215.15	186	DT4.contig5_11	238	0.0028
AAA_29	PF13555.6	61	DT4.contig5_11	238	0.0046
BPD_transp_1	PF00528.22	185	DT4.contig5_12	289	6.6e-24
TraI_2	PF07514.11	327	DT4.contig6_1	106	7.3e-26
MPTase-PolyVal	PF18818.1	126	DT4.contig6_3	321	9.9e-45
DUF1738	PF08401.11	128	DT4.contig6_3	321	2.2e-33
EpmC	PF04315.12	163	DT4.contig6_3	321	0.0022
Tox-MPTase3	PF15639.6	137	DT4.contig6_3	321	0.008
DUF3742	PF12553.8	121	DT4.contig6_5	128	6.6e-08
Glyco_trans_2_3	PF13632.6	197	DT4.contig6_5	128	0.052
TraG_N	PF07916.11	467	DT4.contig6_6	515	1.2e-82
TraU	PF06834.11	307	DT4.contig6_9	319	1.9e-65
HTH_3	PF01381.22	55	DT4.contig6_10	85	1.6e-11
HTH_19	PF12844.7	65	DT4.contig6_10	85	2.9e-09
HTH_31	PF13560.6	64	DT4.contig6_10	85	5.1e-08
HTH_37	PF13744.6	80	DT4.contig6_10	85	0.0011
QslA_E	PF18226.1	71	DT4.contig6_11	86	1.3e-27
TraC_F_IV	PF11130.8	238	DT4.contig6_12	918	5.3e-73
FtsK_SpoIIIE	PF01580.18	243	DT4.contig6_12	918	0.0014
AAA_22	PF13401.6	137	DT4.contig6_12	918	0.0048
tRNA-Thr_ED	PF08915.11	137	DT4.contig6_13	139	0.063
T2SSG	PF08334.11	108	DT4.contig7_1	53	6.2e-11
Acetyltransf_1	PF00583.25	117	DT4.contig7_3	194	3.8e-16
Acetyltransf_10	PF13673.7	127	DT4.contig7_3	194	1.5e-09
Acetyltransf_7	PF13508.7	76	DT4.contig7_3	194	1.7e-08
Acetyltransf_3	PF13302.7	138	DT4.contig7_3	194	0.02
OKR_DC_1	PF01276.20	417	DT4.contig7_4	752	9.5e-157
OKR_DC_1_C	PF03711.15	132	DT4.contig7_4	752	5.6e-49
OKR_DC_1_N	PF03709.15	111	DT4.contig7_4	752	5.3e-25
Aminotran_1_2	PF00155.21	363	DT4.contig7_5	458	2.5e-21
GntR	PF00392.21	64	DT4.contig7_5	458	2.6e-16
HTH_41	PF14502.6	48	DT4.contig7_5	458	3.7e-05
CMD	PF02627.20	85	DT4.contig7_6	159	7.5e-18
Acetyltransf_1	PF00583.25	117	DT4.contig7_7	147	1.5e-12
Acetyltransf_10	PF13673.7	127	DT4.contig7_7	147	1.3e-07
Acetyltransf_7	PF13508.7	76	DT4.contig7_7	147	4e-06
PanZ	PF12568.8	128	DT4.contig7_7	147	0.00059
Acetyltransf_6	PF13480.7	142	DT4.contig7_7	147	0.016
Flavodoxin_2	PF02525.17	198	DT4.contig7_8	208	7.7e-33
FMN_red	PF03358.15	155	DT4.contig7_8	208	2.9e-10
Aminotran_1_2	PF00155.21	363	DT4.contig7_9	383	4.8e-31
LpoB	PF13036.6	147	DT4.contig8_2	198	4.2e-41
CVNH	PF08881.10	101	DT4.contig8_2	198	0.026
Flavodoxin_2	PF02525.17	198	DT4.contig8_4	204	1.3e-45
FMN_red	PF03358.15	155	DT4.contig8_4	204	2.3e-11
TnpW	PF14202.6	35	DT4.contig8_4	204	0.0011
CarboxypepD_reg	PF13620.6	82	DT4.contig8_6	367	2.7e-14
CarbopepD_reg_2	PF13715.6	88	DT4.contig8_6	367	7.2e-12
Plug	PF07715.15	108	DT4.contig8_6	367	0.00015
SdrD_B	PF17210.3	112	DT4.contig8_6	367	0.0016
SpaA	PF17802.1	82	DT4.contig8_6	367	0.004
CarboxypepD_reg	PF13620.6	82	DT4.contig8_7	42	0.0048
Big_1	PF02369.16	64	DT4.contig8_7	42	0.016
FecCD	PF01032.18	312	DT4.contig9_1	333	1.6e-91
FecCD	PF01032.18	312	DT4.contig9_2	335	9.8e-91
Peripla_BP_2	PF01497.18	238	DT4.contig9_3	327	4.8e-29
AzlD	PF05437.12	99	DT4.contig9_4	111	4.6e-10
Polysacc_synt_C	PF14667.6	143	DT4.contig9_4	111	0.0048
AzlC	PF03591.14	136	DT4.contig9_5	241	5.6e-39
HTH_31	PF13560.6	64	DT4.contig9_6	177	1.3e-10
HTH_3	PF01381.22	55	DT4.contig9_6	177	5.7e-10
HTH_26	PF13443.6	63	DT4.contig9_6	177	4.7e-05
HTH_25	PF13413.6	62	DT4.contig9_6	177	0.00036
Cupin_2	PF07883.11	71	DT4.contig9_6	177	0.00042
HTH_19	PF12844.7	65	DT4.contig9_6	177	0.0016
HTH_37	PF13744.6	80	DT4.contig9_6	177	0.011
MFS_1	PF07690.16	353	DT4.contig9_7	435	5.3e-24
MFS_1	PF07690.16	353	DT4.contig9_7	435	5.3e-24
MFS_3	PF05977.13	522	DT4.contig9_7	435	0.00026
MFS_1_like	PF12832.7	385	DT4.contig9_7	435	0.00089
Glyco_hydro_36	PF17167.4	423	DT4.contig9_9	521	2.6e-113
DUF932	PF06067.11	228	DT4.contig10_1	294	4.1e-61
Rox3	PF08633.10	205	DT4.contig10_4	188	0.022
Prok_Ub	PF14454.6	64	DT4.contig10_5	72	1.7e-20
Prok-E2_D	PF14460.6	169	DT4.contig10_7	239	8.1e-30
ThiF	PF00899.21	244	DT4.contig10_8	268	3e-12
FoP_duplication	PF13865.6	81	DT4.contig10_9	58	0.06
DWNN	PF08783.11	74	DT4.contig10_9	58	0.076
ArsC	PF03960.15	64	DT4.contig10_10	379	0.00074
SHOCT	PF09851.9	28	DT4.contig10_10	379	0.002
Response_reg	PF00072.24	112	DT4.contig11_2	248	1.3e-16
LytTR	PF04397.15	98	DT4.contig11_2	248	1.9e-14
DUF4377	PF14302.6	75	DT4.contig11_2	248	0.015
Response_reg	PF00072.24	112	DT4.contig11_3	250	7.2e-19
LytTR	PF04397.15	98	DT4.contig11_3	250	5.8e-09
Toprim_2	PF13155.6	90	DT4.contig11_5	314	3.7e-07
zf-CHC2	PF01807.20	98	DT4.contig11_5	314	3.6e-06
MobC	PF05713.11	45	DT4.contig11_6	153	1.8e-07
DUF3829	PF12889.7	280	DT4.contig11_6	153	0.065
Relaxase	PF03432.14	242	DT4.contig11_7	331	3.5e-10
AAA_31	PF13614.6	177	DT4.contig11_8	209	8.6e-09
CbiA	PF01656.23	128	DT4.contig11_8	209	9.1e-09
MipZ	PF09140.11	262	DT4.contig11_8	209	3.5e-06
ParA	PF10609.9	246	DT4.contig11_8	209	0.0013
RNA_binding	PF01877.17	119	DT4.contig11_9	120	0.027
SIT	PF15330.6	115	DT4.contig11_10	55	0.027
FCD	PF07729.12	125	DT4.contig12_1	167	2.3e-27
Phosphodiest	PF01663.22	357	DT4.contig12_2	423	8.4e-24
Aldedh	PF00171.22	462	DT4.contig12_3	484	4.9e-141
HD	PF01966.22	122	DT4.contig12_4	187	0.00049
HD_4	PF13328.6	156	DT4.contig12_4	187	0.0018
MIOX	PF05153.15	249	DT4.contig12_4	187	0.028
Integrase_1	PF12835.7	149	DT4.contig13_2	327	2.5e-09
Phage_integrase	PF00589.22	172	DT4.contig13_2	327	0.013
Arm-DNA-bind_3	PF13356.6	74	DT4.contig13_3	441	7.4e-18
Phage_integrase	PF00589.22	172	DT4.contig13_3	441	4.9e-16
DUF2790	PF10976.8	78	DT4.contig13_5	77	5e-14
CBP_BcsQ	PF06564.12	234	DT4.contig13_7	351	1.4e-26
AAA_31	PF13614.6	177	DT4.contig13_7	351	4.1e-13
AAA_31	PF13614.6	177	DT4.contig13_7	351	4.1e-13
CbiA	PF01656.23	128	DT4.contig13_7	351	1.3e-11
ParA	PF10609.9	246	DT4.contig13_7	351	1.4e-07
MipZ	PF09140.11	262	DT4.contig13_7	351	2e-07
ArsA_ATPase	PF02374.15	305	DT4.contig13_7	351	0.0001
SusD-like_3	PF14322.6	190	DT4.contig14_1	393	1.9e-10
SusD_RagB	PF07980.11	298	DT4.contig14_1	393	0.03
TonB_dep_Rec	PF00593.24	470	DT4.contig14_2	1037	2.4e-27
Plug	PF07715.15	108	DT4.contig14_2	1037	4.4e-19
CarbopepD_reg_2	PF13715.6	88	DT4.contig14_2	1037	2.9e-18
CarboxypepD_reg	PF13620.6	82	DT4.contig14_2	1037	7.1e-14
fn3_3	PF14686.6	75	DT4.contig14_2	1037	0.0063
DeoRC	PF00455.22	160	DT4.contig14_3	248	4.2e-36
HTH_DeoR	PF08220.12	57	DT4.contig14_3	248	3.9e-12
HTH_11	PF08279.12	55	DT4.contig14_3	248	1e-05
Put_DNA-bind_N	PF06971.13	49	DT4.contig14_3	248	0.0025
AnmK	PF03702.14	366	DT4.contig14_4	401	2.4e-92
Response_reg	PF00072.24	112	DT4.contig15_1	701	8.1e-45
Response_reg	PF00072.24	112	DT4.contig15_1	701	8.1e-45
HATPase_c	PF02518.26	112	DT4.contig15_1	701	8.8e-31
HisKA	PF00512.25	67	DT4.contig15_1	701	8.8e-19
CheR	PF01739.18	195	DT4.contig15_2	282	3.9e-39
CheR_N	PF03705.15	53	DT4.contig15_2	282	9.9e-11
CheB_methylest	PF01339.17	170	DT4.contig15_3	191	2.2e-43
Response_reg	PF00072.24	112	DT4.contig15_4	370	5.2e-23
HATPase_c	PF02518.26	112	DT4.contig15_4	370	2.6e-20
HisKA	PF00512.25	67	DT4.contig15_4	370	1.6e-10
HATPase_c_3	PF13589.6	137	DT4.contig15_4	370	0.00056
HATPase_c_5	PF14501.6	101	DT4.contig15_4	370	0.00099
HATPase_c_2	PF13581.6	125	DT4.contig15_4	370	0.013
ABC_tran	PF00005.27	137	DT4.contig15_5	206	5e-23
AAA_21	PF13304.6	303	DT4.contig15_5	206	8.4e-11
AAA_21	PF13304.6	303	DT4.contig15_5	206	8.4e-11
SMC_N	PF02463.19	220	DT4.contig15_5	206	1.6e-05
AAA_29	PF13555.6	61	DT4.contig15_5	206	2e-05
AAA_23	PF13476.6	200	DT4.contig15_5	206	0.00069
AAA_18	PF13238.6	130	DT4.contig15_5	206	0.001
AAA_25	PF13481.6	194	DT4.contig15_5	206	0.0011
Acetyltransf_11	PF13720.6	82	DT4.contig15_6	125	3.7e-25
DUF1845	PF08900.11	215	DT4.contig16_1	206	6.5e-69
TolA_bind_tri	PF16331.5	76	DT4.contig16_1	206	0.0069
DUF2857	PF11198.8	175	DT4.contig16_3	183	4.5e-51
Arg_repressor	PF01316.21	70	DT4.contig16_4	529	4e-06
ParBc	PF02195.18	90	DT4.contig16_4	529	0.00019
AAA_31	PF13614.6	177	DT4.contig16_6	263	1.4e-17
CbiA	PF01656.23	128	DT4.contig16_6	263	1.4e-07
MipZ	PF09140.11	262	DT4.contig16_6	263	0.0024
CBP_BcsQ	PF06564.12	234	DT4.contig16_6	263	0.0029
Cytochrome_C554	PF13435.6	84	DT4.contig17_1	133	0.0092
Cytochrom_NNT	PF03264.14	174	DT4.contig17_1	133	0.062
SusD_RagB	PF07980.11	298	DT4.contig17_2	499	3.8e-28
SusD-like_3	PF14322.6	190	DT4.contig17_2	499	7.1e-19
TonB_dep_Rec	PF00593.24	470	DT4.contig17_3	1043	3.9e-31
Plug	PF07715.15	108	DT4.contig17_3	1043	2.7e-24
CarbopepD_reg_2	PF13715.6	88	DT4.contig17_3	1043	3.4e-18
CarboxypepD_reg	PF13620.6	82	DT4.contig17_3	1043	5.1e-09
ABC_tran	PF00005.27	137	DT4.contig18_1	470	1.5e-32
ABC_membrane	PF00664.23	274	DT4.contig18_1	470	7.2e-15
