target	acc	tlen	query	qlen	evalue
PQQ_2	PF13360.6	237	DT5.contig1_22	787	1.4e-17
PQQ_2	PF13360.6	237	DT5.contig1_22	787	1.4e-17
PQQ_2	PF13360.6	237	DT5.contig1_22	787	1.4e-17
LysR_substrate	PF03466.20	209	DT5.contig1_23	289	6.2e-34
HTH_1	PF00126.27	60	DT5.contig1_23	289	3.8e-19
Glyoxalase	PF00903.25	128	DT5.contig1_24	142	2.5e-08
Glyoxalase_4	PF13669.6	109	DT5.contig1_24	142	0.0075
Amidase	PF01425.21	451	DT5.contig1_25	418	4.2e-61
HicA_toxin	PF07927.12	58	DT5.contig1_26	61	7.9e-21
HicB_lk_antitox	PF15919.5	123	DT5.contig1_27	134	9.3e-45
Cupin_2	PF07883.11	71	DT5.contig1_28	171	4e-07
EAL	PF00563.20	238	DT5.contig1_29	270	9.1e-67
Syntaxin-5_N	PF11416.8	23	DT5.contig2_3	80	0.079
DNA_methylase	PF00145.17	335	DT5.contig2_4	492	1e-19
RdgC	PF04381.12	298	DT5.contig2_5	307	1.7e-112
Arc	PF03869.14	50	DT5.contig2_7	107	4.1e-21
DUF484	PF04340.12	225	DT5.contig2_7	107	0.026
zf-dskA_traR	PF01258.17	36	DT5.contig2_8	135	2.7e-05
SprT-like	PF10263.9	113	DT5.contig2_11	292	3.6e-08
Zn_ribbon_SprT	PF17283.2	38	DT5.contig2_11	292	0.00014
3-PAP	PF12578.8	132	DT5.contig2_17	92	0.028
Proteasome	PF00227.26	190	DT5.contig2_18	91	0.088
Hexapep	PF00132.24	36	DT5.contig2_23	169	6.6e-08
Hexapep_2	PF14602.6	34	DT5.contig2_23	169	1.1e-06
UPF0449	PF15136.6	101	DT5.contig2_27	92	0.0012
DUF4376	PF14301.6	102	DT5.contig2_27	92	0.036
FeoB_C	PF07664.12	53	DT5.contig2_30	176	0.014
EptA_B_N	PF08019.12	152	DT5.contig3_1	184	2.5e-37
TMEM251	PF15190.6	128	DT5.contig3_1	184	0.0047
Sulfatase	PF00884.23	309	DT5.contig3_2	371	8.7e-42
Porin_O_P	PF07396.11	359	DT5.contig3_4	344	0.002
HATPase_c	PF02518.26	112	DT5.contig3_5	575	3.1e-22
HisKA	PF00512.25	67	DT5.contig3_5	575	3e-11
dCache_1	PF02743.18	249	DT5.contig3_5	575	2.7e-07
HAMP	PF00672.25	53	DT5.contig3_5	575	5.2e-05
HATPase_c_5	PF14501.6	101	DT5.contig3_5	575	0.00047
HATPase_c_2	PF13581.6	125	DT5.contig3_5	575	0.0021
HPTransfase	PF10090.9	123	DT5.contig3_5	575	0.0044
Sigma54_activat	PF00158.26	168	DT5.contig3_6	452	2.6e-69
Response_reg	PF00072.24	112	DT5.contig3_6	452	8.6e-31
Sigma54_activ_2	PF14532.6	138	DT5.contig3_6	452	4.4e-25
HTH_8	PF02954.19	42	DT5.contig3_6	452	3.6e-14
AAA_5	PF07728.14	138	DT5.contig3_6	452	5.2e-09
AAA	PF00004.29	132	DT5.contig3_6	452	5.7e-05
AAA_3	PF07726.11	131	DT5.contig3_6	452	0.0022
LigB	PF02900.18	273	DT5.contig3_7	257	1.8e-46
DoxX	PF07681.12	85	DT5.contig3_8	131	1.5e-19
SURF4	PF02077.15	267	DT5.contig3_8	131	2.5e-10
DoxD	PF04173.13	167	DT5.contig3_8	131	0.008
LysR_substrate	PF03466.20	209	DT5.contig3_9	294	1.6e-42
HTH_1	PF00126.27	60	DT5.contig3_9	294	1.8e-18
DoxX	PF07681.12	85	DT5.contig3_10	135	4.7e-18
SURF4	PF02077.15	267	DT5.contig3_10	135	4.7e-09
DoxX_2	PF13564.6	103	DT5.contig3_10	135	0.00029
HR_lesion	PF05514.11	138	DT5.contig3_10	135	0.00078
TetR_N	PF00440.23	47	DT5.contig3_11	213	1.4e-17
TetR_C_33	PF13305.6	104	DT5.contig3_11	213	2.6e-12
HlyD_D23	PF16576.5	214	DT5.contig3_12	361	2.5e-23
HlyD_3	PF13437.6	106	DT5.contig3_12	361	5.6e-19
Biotin_lipoyl_2	PF13533.6	50	DT5.contig3_12	361	1e-06
HlyD_2	PF12700.7	417	DT5.contig3_12	361	4.1e-05
OEP	PF02321.18	188	DT5.contig3_12	361	0.005
ACR_tran	PF00873.19	1021	DT5.contig3_13	189	6.2e-17
COQ7	PF03232.13	172	DT5.contig4_1	151	2e-21
Rubrerythrin	PF02915.17	137	DT5.contig4_1	151	0.00014
HIT	PF01230.23	98	DT5.contig4_2	113	1.7e-28
DcpS_C	PF11969.8	114	DT5.contig4_2	113	5.2e-24
adh_short	PF00106.25	195	DT5.contig4_3	263	1.9e-44
adh_short_C2	PF13561.6	234	DT5.contig4_3	263	2.1e-29
KR	PF08659.10	180	DT5.contig4_3	263	3.6e-11
Epimerase	PF01370.21	241	DT5.contig4_3	263	5.8e-05
DUF805	PF05656.14	105	DT5.contig4_4	322	4.3e-20
NMO	PF03060.15	331	DT5.contig4_5	323	4.6e-28
FMN_dh	PF01070.18	348	DT5.contig4_5	323	1.4e-05
UPF0093	PF03653.13	146	DT5.contig4_6	143	8.8e-57
CopD	PF05425.13	105	DT5.contig4_6	143	4.7e-07
DUF2269	PF10027.9	150	DT5.contig4_6	143	0.0012
Semialdhyde_dh	PF01118.24	121	DT5.contig4_7	345	3.4e-39
Semialdhyde_dhC	PF02774.18	184	DT5.contig4_7	345	2.4e-17
F420_oxidored	PF03807.17	97	DT5.contig4_7	345	1.7e-05
GFO_IDH_MocA	PF01408.22	120	DT5.contig4_7	345	0.0016
Gp_dh_C	PF02800.20	158	DT5.contig4_7	345	0.0038
Fe-S_biosyn	PF01521.20	111	DT5.contig4_8	133	1.9e-19
AnmK	PF03702.14	366	DT5.contig4_9	364	5.9e-158
Peptidase_M23	PF01551.22	96	DT5.contig4_10	475	7.7e-33
OapA	PF04225.12	85	DT5.contig4_10	475	7.8e-09
tRNA-synt_1b	PF00579.25	293	DT5.contig4_11	400	6.3e-81
S4	PF01479.25	48	DT5.contig4_11	400	0.00011
DegT_DnrJ_EryC1	PF01041.17	361	DT5.contig5_1	266	5.6e-67
Aminotran_1_2	PF00155.21	363	DT5.contig5_1	266	2.2e-09
Aminotran_5	PF00266.19	371	DT5.contig5_1	266	1.9e-07
Cys_Met_Meta_PP	PF01053.20	382	DT5.contig5_1	266	0.0012
Beta_elim_lyase	PF01212.21	293	DT5.contig5_1	266	0.016
PMT_2	PF13231.6	159	DT5.contig5_2	397	1e-05
GtrA	PF04138.14	117	DT5.contig5_3	131	7e-20
Acetyltransf_10	PF13673.7	127	DT5.contig5_4	224	2.5e-10
Acetyltransf_1	PF00583.25	117	DT5.contig5_4	224	3.2e-05
Acetyltransf_7	PF13508.7	76	DT5.contig5_4	224	0.003
FR47	PF08445.10	86	DT5.contig5_4	224	0.017
Glycos_transf_2	PF00535.26	170	DT5.contig5_5	312	1.8e-27
Glyco_tranf_2_3	PF13641.6	230	DT5.contig5_5	312	4.5e-06
Glyco_tranf_2_2	PF10111.9	276	DT5.contig5_5	312	0.0034
Polbeta	PF18765.1	93	DT5.contig5_7	105	4.8e-12
NTP_transf_2	PF01909.23	95	DT5.contig5_7	105	3e-09
NTase_sub_bind	PF08780.11	126	DT5.contig5_8	144	2e-44
DUF86	PF01934.17	119	DT5.contig5_8	144	6.5e-05
UvrD_C	PF13361.6	349	DT5.contig5_9	78	0.0024
UvrD_C_2	PF13538.6	52	DT5.contig5_9	78	0.064
PglD_N	PF17836.1	78	DT5.contig5_10	181	2.4e-10
Hexapep	PF00132.24	36	DT5.contig5_10	181	1.3e-09
Hexapep	PF00132.24	36	DT5.contig5_10	181	1.3e-09
Hexapep	PF00132.24	36	DT5.contig5_10	181	1.3e-09
Bac_transf	PF02397.16	184	DT5.contig5_11	199	1.2e-60
Glycos_transf_1	PF00534.20	172	DT5.contig5_12	386	2.4e-26
Glyco_trans_1_4	PF13692.6	134	DT5.contig5_12	386	5.4e-20
Glyco_trans_1_2	PF13524.6	92	DT5.contig5_12	386	3.7e-08
Glyco_trans_4_2	PF13477.6	139	DT5.contig5_12	386	6.7e-08
Glyco_transf_4	PF13439.6	170	DT5.contig5_12	386	3.6e-07
Glyco_trans_4_4	PF13579.6	160	DT5.contig5_12	386	0.00014
Glycos_transf_2	PF00535.26	170	DT5.contig5_13	306	4.3e-27
Glyco_tranf_2_3	PF13641.6	230	DT5.contig5_13	306	1e-16
Glyco_tranf_2_2	PF10111.9	276	DT5.contig5_13	306	1.9e-07
Glyco_tranf_2_4	PF13704.6	96	DT5.contig5_13	306	0.00035
Polysacc_synt	PF01943.17	274	DT5.contig5_14	422	5.7e-07
Polysacc_synt_C	PF14667.6	143	DT5.contig5_14	422	0.011
DegT_DnrJ_EryC1	PF01041.17	361	DT5.contig5_15	161	1.5e-21
OEP	PF02321.18	188	DT5.contig6_1	481	3.2e-50
OEP	PF02321.18	188	DT5.contig6_1	481	3.2e-50
HlyD_D23	PF16576.5	214	DT5.contig6_2	353	3.1e-19
HlyD_3	PF13437.6	106	DT5.contig6_2	353	6.6e-16
Biotin_lipoyl_2	PF13533.6	50	DT5.contig6_2	353	1.6e-13
HlyD	PF00529.20	80	DT5.contig6_2	353	4.9e-05
MFS_1	PF07690.16	353	DT5.contig6_3	512	1.1e-22
Sugar_tr	PF00083.24	452	DT5.contig6_3	512	2.3
LysR_substrate	PF03466.20	209	DT5.contig6_4	307	1.2e-14
HTH_1	PF00126.27	60	DT5.contig6_4	307	1.5e-14
BPD_transp_1	PF00528.22	185	DT5.contig6_5	283	1.3e-13
ABC_tran	PF00005.27	137	DT5.contig6_6	284	1.6e-30
AAA	PF00004.29	132	DT5.contig6_6	284	2.7e-05
AAA_29	PF13555.6	61	DT5.contig6_6	284	0.00039
RsgA_GTPase	PF03193.16	167	DT5.contig6_6	284	0.0022
AAA_16	PF13191.6	170	DT5.contig6_6	284	0.0024
NMT1_2	PF13379.6	253	DT5.contig6_7	342	2.1e-28
Lipoprotein_9	PF03180.14	236	DT5.contig6_7	342	1.5e-05
NMT1	PF09084.11	216	DT5.contig6_7	342	1.6e-05
OpuAC	PF04069.12	257	DT5.contig6_7	342	0.00063
TauD	PF02668.16	268	DT5.contig6_8	298	6.9e-66
Abhydrolase_9	PF10081.9	288	DT5.contig6_8	298	0.016
FCD	PF07729.12	125	DT5.contig6_9	237	3.8e-20
GntR	PF00392.21	64	DT5.contig6_9	237	1.3e-18
HTH_Crp_2	PF13545.6	68	DT5.contig6_9	237	0.00061
HTH_DeoR	PF08220.12	57	DT5.contig6_9	237	0.0056
IcmF_C	PF06744.12	203	DT5.contig7_1	108	1.3e-09
TagF_N	PF09867.9	135	DT5.contig7_2	250	1.5e-38
PP2C_2	PF13672.6	210	DT5.contig7_3	238	3.3e-17
PP2C	PF00481.21	258	DT5.contig7_3	238	1.5e-11
Pkinase	PF00069.25	264	DT5.contig7_4	1218	1.2e-36
FGE-sulfatase	PF03781.16	260	DT5.contig7_4	1218	4.4e-25
Pkinase_Tyr	PF07714.17	259	DT5.contig7_4	1218	6.8e-23
APH	PF01636.23	240	DT5.contig7_4	1218	0.0001
DUF1707	PF08044.11	53	DT5.contig7_5	110	0.0066
SHOCT	PF09851.9	28	DT5.contig7_5	110	0.023
ShlB	PF03865.13	312	DT5.contig7_6	567	7.8e-22
POTRA_2	PF08479.11	76	DT5.contig7_6	567	4.9e-11
Haemagg_act	PF05860.13	121	DT5.contig7_7	765	3.5e-18
AAA_13	PF13166.6	713	DT5.contig8_1	94	0.0033
DUF2130	PF09903.9	257	DT5.contig8_2	463	6.6e-101
Golgin_A5	PF09787.9	306	DT5.contig8_2	463	0.0066
tRNA_bind	PF01588.20	96	DT5.contig8_3	113	4.2e-13
PIN	PF01850.21	122	DT5.contig8_4	136	3.6e-09
DUF5615	PF18480.1	77	DT5.contig8_4	136	0.0021
MazE_antitoxin	PF04014.18	46	DT5.contig8_5	94	0.02
P22_CoatProtein	PF11651.8	417	DT5.contig8_5	94	0.029
Isochorismatase	PF00857.20	175	DT5.contig8_6	185	3.2e-23
OEP	PF02321.18	188	DT5.contig8_7	439	1.3e-58
OEP	PF02321.18	188	DT5.contig8_7	439	1.3e-58
PCMT	PF01135.19	210	DT5.contig8_8	219	7.7e-39
RrnaAD	PF00398.20	265	DT5.contig8_8	219	1.8e-08
Methyltransf_25	PF13649.6	97	DT5.contig8_8	219	1.1e-07
Methyltransf_31	PF13847.6	152	DT5.contig8_8	219	5.2e-06
Methyltransf_11	PF08241.12	96	DT5.contig8_8	219	1.1e-05
MTS	PF05175.14	169	DT5.contig8_8	219	1.6e-05
Methyltransf_12	PF08242.12	99	DT5.contig8_8	219	4e-05
Methyltransf_23	PF13489.6	165	DT5.contig8_8	219	0.00055
CMAS	PF02353.20	273	DT5.contig8_8	219	0.00087
Methyltransf_4	PF02390.17	173	DT5.contig8_8	219	0.0024
Methyltransf_18	PF12847.7	151	DT5.contig8_8	219	0.0026
ACR_tran	PF00873.19	1021	DT5.contig8_9	895	1.4e-138
MMPL	PF03176.15	333	DT5.contig8_9	895	5.4e-10
ADH_N	PF08240.12	109	DT5.contig9_1	209	7.7e-14
ADH_zinc_N	PF00107.26	130	DT5.contig9_1	209	9.9e-12
ADH_N_2	PF16884.5	108	DT5.contig9_1	209	0.00041
HTH_20	PF12840.7	61	DT5.contig9_2	101	1.8e-11
HTH_5	PF01022.20	47	DT5.contig9_2	101	3.6e-08
HTH_IclR	PF09339.10	52	DT5.contig9_2	101	6.9e-07
TrmB	PF01978.19	68	DT5.contig9_2	101	0.00037
DUF3592	PF12158.8	149	DT5.contig9_3	107	0.017
Fasciclin	PF02469.22	128	DT5.contig9_5	187	1.9e-35
MFS_1	PF07690.16	353	DT5.contig9_7	422	4e-19
MFS_1	PF07690.16	353	DT5.contig9_7	422	4e-19
MFS_1	PF07690.16	353	DT5.contig9_8	376	2.1e-16
MFS_1	PF07690.16	353	DT5.contig9_8	376	2.1e-16
Peripla_BP_3	PF13377.6	166	DT5.contig9_9	366	9.1e-27
Peripla_BP_1	PF00532.21	279	DT5.contig9_9	366	1.3e-12
Peripla_BP_4	PF13407.6	258	DT5.contig9_9	366	3.1e-12
LacI	PF00356.21	46	DT5.contig9_9	366	1.4e-09
GMC_oxred_C	PF05199.13	144	DT5.contig9_10	510	2.5e-19
FAD_binding_2	PF00890.24	417	DT5.contig9_10	510	2.3e-09
Pyr_redox_2	PF07992.14	294	DT5.contig9_10	510	2e-07
GMC_oxred_N	PF00732.19	296	DT5.contig9_10	510	2.5e-07
DAO	PF01266.24	352	DT5.contig9_10	510	1.9e-06
NAD_binding_8	PF13450.6	68	DT5.contig9_10	510	1.1e-05
Pyr_redox	PF00070.27	81	DT5.contig9_10	510	0.00012
FAD_binding_3	PF01494.19	349	DT5.contig9_10	510	0.0006
IlvN	PF07991.12	165	DT5.contig9_10	510	0.0023
PepSY_TM	PF03929.16	288	DT5.contig10_1	233	1.1e-41
TonB_dep_Rec	PF00593.24	470	DT5.contig10_2	831	1.1e-64
Plug	PF07715.15	108	DT5.contig10_2	831	2.3e-22
STN	PF07660.14	52	DT5.contig10_2	831	3.7e-08
FecR	PF04773.13	96	DT5.contig10_3	325	9.9e-16
DUF4880	PF16220.5	43	DT5.contig10_3	325	1e-10
Sigma70_r2	PF04542.14	71	DT5.contig10_4	167	5.7e-17
Sigma70_r4_2	PF08281.12	54	DT5.contig10_4	167	2.2e-15
Sigma70_ECF	PF07638.11	185	DT5.contig10_4	167	1.2e-10
HTH_23	PF13384.6	50	DT5.contig10_4	167	2e-07
Sigma70_r4	PF04545.16	50	DT5.contig10_4	167	9.9e-07
HTH_29	PF13551.6	63	DT5.contig10_4	167	0.00076
GerE	PF00196.19	57	DT5.contig10_4	167	0.00078
HTH_24	PF13412.6	48	DT5.contig10_4	167	0.0028
MCPsignal	PF00015.21	172	DT5.contig10_5	660	4.8e-43
dCache_1	PF02743.18	249	DT5.contig10_5	660	3.3e-35
HAMP	PF00672.25	53	DT5.contig10_5	660	4.7e-15
DUF948	PF06103.11	89	DT5.contig10_5	660	0.00015
Polyketide_cyc2	PF10604.9	143	DT5.contig10_6	150	6.4e-17
Polyketide_cyc	PF03364.20	130	DT5.contig10_6	150	0.025
NAD_binding_4	PF07993.12	257	DT5.contig10_7	319	5.7e-39
Epimerase	PF01370.21	241	DT5.contig10_7	319	0.00056
CarboxypepD_reg	PF13620.6	82	DT5.contig11_1	426	1.2e-15
CarbopepD_reg_2	PF13715.6	88	DT5.contig11_1	426	6.4e-10
Plug	PF07715.15	108	DT5.contig11_1	426	8.2e-09
STN	PF07660.14	52	DT5.contig11_1	426	8e-05
PEGA	PF08308.11	70	DT5.contig11_1	426	0.0087
FecR	PF04773.13	96	DT5.contig11_2	331	1.6e-21
DUF4880	PF16220.5	43	DT5.contig11_2	331	2.6e-06
Sigma70_r4_2	PF08281.12	54	DT5.contig11_3	198	2e-15
Sigma70_r4	PF04545.16	50	DT5.contig11_3	198	7.2e-10
Sigma70_r2	PF04542.14	71	DT5.contig11_3	198	1.2e-06
HTH_Tnp_ISL3	PF13542.6	52	DT5.contig11_3	198	2.7e-05
GerE	PF00196.19	57	DT5.contig11_3	198	0.00044
HTH_10	PF04967.12	53	DT5.contig11_3	198	0.00063
HTH_28	PF13518.6	52	DT5.contig11_3	198	0.00074
HTH_24	PF13412.6	48	DT5.contig11_3	198	0.00079
HTH_23	PF13384.6	50	DT5.contig11_3	198	0.00095
Response_reg	PF00072.24	112	DT5.contig11_4	121	2.3e-20
Topoisom_bac	PF01131.20	413	DT5.contig11_5	64	0.032
TonB_C	PF03544.14	79	DT5.contig11_8	247	0.00044
LprI	PF07007.12	103	DT5.contig11_9	203	0.00011
Acyl-CoA_dh_1	PF00441.24	150	DT5.contig11_10	362	1.7e-34
Acyl-CoA_dh_M	PF02770.19	97	DT5.contig11_10	362	5.9e-21
Acyl-CoA_dh_2	PF08028.11	134	DT5.contig11_10	362	1.1e-12
Acyl-CoA_dh_N	PF02771.16	113	DT5.contig11_10	362	3.1e-08
MS_channel	PF00924.18	206	DT5.contig12_2	263	3.1e-35
TM_helix	PF05552.12	50	DT5.contig12_2	263	9.9e-07
SseC	PF04888.12	317	DT5.contig12_2	263	0.0015
Cpn60_TCP1	PF00118.24	491	DT5.contig12_3	545	1.6e-99
Menin	PF05053.13	680	DT5.contig12_3	545	5.6e-05
Cpn10	PF00166.21	93	DT5.contig12_4	92	2.4e-33
SecG	PF03840.14	70	DT5.contig12_6	121	5.4e-19
LptE	PF04390.12	107	DT5.contig12_8	175	3.8e-14
HTH_8	PF02954.19	42	DT5.contig12_9	74	7.2e-13
HTH_50	PF18024.1	50	DT5.contig12_9	74	1.3e-05
HTH_28	PF13518.6	52	DT5.contig12_9	74	0.0011
HTH_11	PF08279.12	55	DT5.contig12_9	74	0.0011
Mga	PF05043.13	87	DT5.contig12_9	74	0.0028
HTH_22	PF13309.6	63	DT5.contig12_9	74	0.0077
T3SS_HrpK1	PF16937.5	256	DT5.contig13_1	1073	1.5e-46
Trans_reg_C	PF00486.28	77	DT5.contig13_2	151	1.1e-13
Dyp_perox	PF04261.12	327	DT5.contig13_3	287	1.7e-31
Aldedh	PF00171.22	462	DT5.contig13_4	542	1.7e-95
Pirin_C	PF05726.13	104	DT5.contig14_1	156	8.9e-30
Pirin_C_2	PF17954.1	86	DT5.contig14_1	156	0.0049
Isochorismatase	PF00857.20	175	DT5.contig14_2	209	1.4e-23
Thioredoxin	PF00085.20	103	DT5.contig14_4	105	1.6e-12
Thioredoxin_2	PF13098.6	109	DT5.contig14_4	105	0.00026
DUF953	PF06110.11	119	DT5.contig14_4	105	0.00045
HyaE	PF07449.11	108	DT5.contig14_4	105	0.0087
Virulence_RhuM	PF13310.6	253	DT5.contig14_5	147	6e-16
LysR_substrate	PF03466.20	209	DT5.contig14_6	305	3e-46
HTH_1	PF00126.27	60	DT5.contig14_6	305	1.3e-14
adh_short_C2	PF13561.6	234	DT5.contig14_7	250	3.9e-62
adh_short	PF00106.25	195	DT5.contig14_7	250	1.4e-51
KR	PF08659.10	180	DT5.contig14_7	250	9.2e-12
DUF1776	PF08643.10	296	DT5.contig14_7	250	4.2e-07
GST_N_3	PF13417.6	75	DT5.contig14_8	212	4.1e-14
GST_N	PF02798.20	76	DT5.contig14_8	212	1.3e-12
GST_N_2	PF13409.6	70	DT5.contig14_8	212	8.7e-12
GST_C	PF00043.25	93	DT5.contig14_8	212	5.9e-11
GST_C_2	PF13410.6	69	DT5.contig14_8	212	1.7e-07
GST_C_3	PF14497.6	99	DT5.contig14_8	212	9.2e-07
Abhydrolase_3	PF07859.13	211	DT5.contig14_9	254	3.8e-48
COesterase	PF00135.28	512	DT5.contig14_9	254	3.9e-10
Say1_Mug180	PF10340.9	374	DT5.contig14_9	254	6.4e-06
Chlorophyllase2	PF12740.7	254	DT5.contig14_9	254	0.00027
Biotin_lipoyl_2	PF13533.6	50	DT5.contig15_1	182	2.3e-10
HlyD_3	PF13437.6	106	DT5.contig15_1	182	1.4e-05
HlyD_D23	PF16576.5	214	DT5.contig15_1	182	1.7e-05
Biotin_lipoyl	PF00364.22	73	DT5.contig15_1	182	0.0036
OEP	PF02321.18	188	DT5.contig15_2	494	1e-31
OEP	PF02321.18	188	DT5.contig15_2	494	1e-31
DUF5384	PF17358.2	143	DT5.contig15_2	494	0.0088
MacB_PCD	PF12704.7	195	DT5.contig15_3	400	4.1e-19
FtsX	PF02687.21	96	DT5.contig15_3	400	3.9e-10
ABC_tran	PF00005.27	137	DT5.contig15_4	236	4.8e-30
AAA_21	PF13304.6	303	DT5.contig15_4	236	2.9e-08
AAA_29	PF13555.6	61	DT5.contig15_4	236	0.0012
TetR_C_30	PF17939.1	115	DT5.contig15_5	251	1.4e-21
TetR_N	PF00440.23	47	DT5.contig15_5	251	1.2e-11
LysR_substrate	PF03466.20	209	DT5.contig15_7	184	2.7e-24
FUSC	PF04632.12	657	DT5.contig15_8	354	5.8e-20
FUSC_2	PF13515.6	127	DT5.contig15_8	354	5.4e-13
H2TH	PF06831.14	93	DT5.contig16_1	131	0.0044
DUF2997	PF11211.8	47	DT5.contig16_2	64	0.006
HTH_35	PF13693.6	75	DT5.contig16_9	367	5.6e-25
HTH_35	PF13693.6	75	DT5.contig16_9	367	5.6e-25
HTH_Tnp_Mu_1	PF02316.16	142	DT5.contig16_9	367	0.00013
PilM	PF07419.12	135	DT5.contig17_1	147	6.4e-31
Replicase	PF03090.17	131	DT5.contig17_2	102	0.053
DUF3577	PF12101.8	133	DT5.contig17_5	169	5.4e-56
