target	acc	tlen	query	qlen	evalue
XRN_N	PF03159.18	242	DDN.contig6_8	33	3.6e-05
XRN_N	PF03159.18	242	DDN.contig6_9	359	1.5e-54
XRN_M	PF17846.1	443	DDN.contig6_9	359	7e-40
EHN	PF06441.12	108	DDN.contig7_1	158	2e-37
HisKA_2	PF07568.12	76	DDN.contig7_2	682	3.1e-26
TPR_12	PF13424.6	77	DDN.contig7_2	682	9.2e-17
TPR_12	PF13424.6	77	DDN.contig7_2	682	9.2e-17
HATPase_c	PF02518.26	112	DDN.contig7_2	682	2.5e-08
HATPase_c_2	PF13581.6	125	DDN.contig7_2	682	5.9e-05
HWE_HK	PF07536.14	83	DDN.contig7_2	682	0.00089
Amidohydro_3	PF07969.11	473	DDN.contig7_4	260	4.9e-25
Amidohydro_1	PF01979.20	344	DDN.contig7_4	260	3.5e-07
DUF3552	PF12072.8	201	DDN.contig7_5	107	0.0048
DUF1664	PF07889.12	124	DDN.contig7_5	107	0.0074
DUF4618	PF15397.6	258	DDN.contig7_5	107	0.023
DUF3829	PF12889.7	280	DDN.contig8_2	143	0.019
PP2C_2	PF13672.6	210	DDN.contig8_2	143	0.036
UPF0547	PF10571.9	26	DDN.contig8_3	142	0.041
CENP-F_leu_zip	PF10473.9	140	DDN.contig8_5	78	0.0089
Antirestrict	PF03230.13	92	DDN.contig8_6	143	2.2e-26
SPRY	PF00622.28	120	DDN.contig8_9	470	2.6e-08
DMT_YdcZ	PF04657.13	139	DDN.contig9_1	184	4.2e-31
Metallothio_Pro	PF02069.16	51	DDN.contig9_2	57	1.2e-10
MIB_HERC2	PF06701.13	65	DDN.contig9_3	81	0.052
HTH_18	PF12833.7	81	DDN.contig9_4	255	1e-19
HTH_AraC	PF00165.23	42	DDN.contig9_4	255	6.4e-14
HTH_AraC	PF00165.23	42	DDN.contig9_4	255	6.4e-14
AraC_binding	PF02311.19	136	DDN.contig9_4	255	1.4e-12
HTH_23	PF13384.6	50	DDN.contig9_4	255	0.00026
HTH_38	PF13936.6	44	DDN.contig9_4	255	0.00036
Cupin_2	PF07883.11	71	DDN.contig9_4	255	0.0006
DUF1427	PF07235.11	84	DDN.contig9_5	58	6.4e-24
ADH_zinc_N	PF00107.26	130	DDN.contig9_6	320	1e-14
ADH_N	PF08240.12	109	DDN.contig9_6	320	3.6e-07
NAD_binding_10	PF13460.6	184	DDN.contig9_6	320	0.0055
NUP	PF06516.11	313	DDN.contig9_7	346	1.7e-126
PNP_UDP_1	PF01048.20	234	DDN.contig9_7	346	0.017
Channel_Tsx	PF03502.13	245	DDN.contig9_8	52	3.6e-06
GDC-P	PF02347.16	430	DDN.contig10_1	311	2.8e-05
Pkinase_Tyr	PF07714.17	259	DDN.contig10_2	350	2e-54
Pkinase	PF00069.25	264	DDN.contig10_2	350	3.4e-46
SecA_DEAD	PF07517.14	290	DDN.contig12_1	882	2.1e-129
SecA_SW	PF07516.13	199	DDN.contig12_1	882	2.8e-70
SecA_PP_bind	PF01043.20	111	DDN.contig12_1	882	1.6e-35
SEC-C	PF02810.15	19	DDN.contig12_1	882	2e-09
DEAD	PF00270.29	176	DDN.contig12_1	882	0.0018
DUF1289	PF06945.13	48	DDN.contig12_2	62	2e-18
MarR	PF01047.22	59	DDN.contig12_3	156	2.4e-10
MarR_2	PF12802.7	62	DDN.contig12_3	156	7.2e-10
HTH_27	PF13463.6	68	DDN.contig12_3	156	1.9e-08
HTH_IclR	PF09339.10	52	DDN.contig12_3	156	0.0011
TrmB	PF01978.19	68	DDN.contig12_3	156	0.0017
Fe_dep_repress	PF01325.19	60	DDN.contig12_3	156	0.0031
DUF1841	PF08897.11	135	DDN.contig12_4	87	6.4e-33
Sigma70_r2	PF04542.14	71	DDN.contig12_5	107	2.1e-15
ACR_tran	PF00873.19	1021	DDN.contig14_1	905	5.2e-232
TRIQK	PF15168.6	79	DDN.contig14_2	56	0.0061
PAD_porph	PF04371.15	319	DDN.contig15_6	85	5.2e-14
ArgJ	PF01960.18	376	DDN.contig16_1	141	2.5e-51
TMP-TENI	PF02581.17	181	DDN.contig16_2	315	4.5e-34
NUDIX_4	PF14815.6	110	DDN.contig16_2	315	1.9e-19
NUDIX	PF00293.28	131	DDN.contig16_2	315	1.1e-17
Cob_adeno_trans	PF01923.18	164	DDN.contig16_3	131	8e-32
DUF520	PF04461.13	161	DDN.contig16_4	41	9e-13
DUF3194	PF11419.8	83	DDN.contig16_4	41	0.015
ApbA	PF02558.16	152	DDN.contig16_5	306	1e-34
ApbA_C	PF08546.11	125	DDN.contig16_5	306	4.2e-31
3HCDH_N	PF02737.18	180	DDN.contig16_5	306	0.0014
SH3_1	PF00018.28	48	DDN.contig17_2	423	2.9e-10
SH3_2	PF07653.17	57	DDN.contig17_2	423	1.3e-08
