target	acc	tlen	query	qlen	evalue
ArsB	PF02040.15	423	DB1.contig1_29	191	2.4e-70
CitMHS	PF03600.16	300	DB1.contig1_29	191	2.3e-09
Peptidase_S24	PF00717.23	70	DB1.contig2_1	128	3.1e-12
DUF1828	PF08861.10	91	DB1.contig2_3	253	4.7e-07
YqaJ	PF09588.10	148	DB1.contig2_8	208	1.3e-13
HTH_11	PF08279.12	55	DB1.contig2_9	143	0.0041
MT-A70	PF05063.14	172	DB1.contig2_10	219	7.6e-22
MT-A70	PF05063.14	172	DB1.contig2_10	219	7.6e-22
zf-dskA_traR	PF01258.17	36	DB1.contig2_12	73	9.2e-11
HypA	PF01155.19	112	DB1.contig2_12	73	0.0046
DZR	PF12773.7	49	DB1.contig2_12	73	0.016
AP2	PF00847.20	54	DB1.contig2_13	220	1e-06
Phage_integrase	PF00589.22	172	DB1.contig2_14	388	5.6e-41
THF_DHG_CYH_C	PF02882.19	160	DB1.contig2_15	289	1.6e-68
THF_DHG_CYH	PF00763.23	116	DB1.contig2_15	289	1.2e-40
S4_2	PF13275.6	65	DB1.contig2_16	71	7.4e-24
tRNA-synt_1e	PF01406.19	301	DB1.contig2_17	462	5.5e-145
DALR_2	PF09190.11	63	DB1.contig2_17	462	2.8e-26
tRNA-synt_1g	PF09334.11	391	DB1.contig2_17	462	9.4e-15
tRNA-synt_1g	PF09334.11	391	DB1.contig2_17	462	9.4e-15
tRNA-synt_1f	PF01921.18	360	DB1.contig2_17	462	3.8e-08
tRNA-synt_1	PF00133.22	602	DB1.contig2_17	462	3.8e-06
Pro_isomerase	PF00160.21	158	DB1.contig2_18	165	1.2e-48
Metallophos_2	PF12850.7	165	DB1.contig2_19	241	4.3e-10
Metallophos	PF00149.28	204	DB1.contig2_19	241	1.4e-09
AIRC	PF00731.20	148	DB1.contig2_21	170	1.2e-62
ATP-grasp	PF02222.22	171	DB1.contig2_22	356	1.8e-55
PurK_C	PF17769.1	56	DB1.contig2_22	356	2.6e-17
Rhodanese	PF00581.20	107	DB1.contig2_23	359	3.4e-05
FtsX	PF02687.21	96	DB1.contig2_25	141	0.0002
TraW_N	PF12477.8	30	DB1.contig3_1	152	0.038
TrbI_Ftype	PF09677.10	106	DB1.contig3_2	126	1.7e-19
OmpH	PF03938.14	138	DB1.contig3_2	126	0.0097
TraC_F_IV	PF11130.8	238	DB1.contig3_3	874	4.6e-38
AAA_10	PF12846.7	362	DB1.contig3_3	874	2.7e-05
DUF87	PF01935.17	227	DB1.contig3_3	874	3.1e-05
TraV	PF09676.10	132	DB1.contig3_4	177	6.5e-11
TrbI	PF03743.14	187	DB1.contig3_6	444	2.3e-26
TraK	PF06586.11	231	DB1.contig3_7	240	4.3e-37
TraE	PF05309.11	182	DB1.contig3_8	192	5.4e-28
DUF5504	PF17608.2	124	DB1.contig3_8	192	0.0017
TraL	PF07178.11	90	DB1.contig3_9	99	1.3e-18
TraA	PF05513.11	120	DB1.contig3_10	102	3.2e-10
TraA	PF05513.11	120	DB1.contig3_11	102	2.2e-09
TraY	PF05509.11	49	DB1.contig3_12	68	1.3e-16
BetR	PF08667.10	148	DB1.contig3_13	282	1.9e-17
Response_reg	PF00072.24	112	DB1.contig3_13	282	7.1e-11
HTH_26	PF13443.6	63	DB1.contig3_13	282	0.0019
Glyco_transf_9	PF01075.17	249	DB1.contig3_14	332	0.00084
Oxidored_molyb	PF00174.19	172	DB1.contig3_15	168	0.00019
HATPase_c	PF02518.26	112	DB1.contig3_16	573	6.1e-27
Response_reg	PF00072.24	112	DB1.contig3_16	573	8e-15
HisKA	PF00512.25	67	DB1.contig3_16	573	1.2e-06
HATPase_c_5	PF14501.6	101	DB1.contig3_16	573	0.021
Tra_M	PF05261.11	126	DB1.contig3_17	134	1.7e-05
HicB_lk_antitox	PF15919.5	123	DB1.contig3_17	134	0.0095
SLT	PF01464.20	117	DB1.contig3_18	161	1.9e-21
Lys	PF00062.20	124	DB1.contig3_18	161	0.0081
Cytochrom_NNT	PF03264.14	174	DB1.contig3_19	106	0.014
DUF932	PF06067.11	228	DB1.contig3_21	274	2e-57
DUF2732	PF10809.8	74	DB1.contig4_1	78	3.6e-29
SBD_N	PF07005.11	228	DB1.contig4_1	78	0.045
zf-dskA_traR	PF01258.17	36	DB1.contig4_2	76	4.5e-10
MethyltransfD12	PF02086.15	260	DB1.contig4_3	287	1.2e-65
Phage_GPA	PF05840.13	318	DB1.contig4_4	807	7.5e-123
DinI	PF06183.13	63	DB1.contig4_6	115	3.7e-20
Rnk_N	PF14760.6	41	DB1.contig4_6	115	0.05
DUF5347	PF17282.2	102	DB1.contig4_7	114	2.8e-39
DUF2724	PF10893.8	63	DB1.contig4_8	67	2.5e-25
Phage_CP76	PF06892.11	157	DB1.contig4_9	170	1.1e-67
HTH_17	PF12728.7	51	DB1.contig4_10	81	0.00038
Phage_CI_C	PF16452.5	102	DB1.contig4_11	211	1.8e-29
Phage_CI_repr	PF07022.13	65	DB1.contig4_11	211	1.5e-28
Phage_integrase	PF00589.22	172	DB1.contig4_12	340	8.1e-26
Phage_integrase	PF00589.22	172	DB1.contig4_12	340	8.1e-26
RES	PF08808.11	162	DB1.contig4_14	398	0.0011
DinI	PF06183.13	63	DB1.contig4_16	80	8.2e-23
Resolvase	PF00239.21	146	DB1.contig4_18	190	2.3e-47
HTH_7	PF02796.15	45	DB1.contig4_18	190	1.2e-08
HTH_23	PF13384.6	50	DB1.contig4_18	190	0.00025
Peptidase_S24	PF00717.23	70	DB1.contig5_1	387	6.4e-13
Peptidase_S26	PF10502.9	138	DB1.contig5_1	387	2.5e-09
Peptidase_S26	PF10502.9	138	DB1.contig5_1	387	2.5e-09
Ldh_2	PF02615.14	333	DB1.contig5_2	361	1.6e-121
Ser_hydrolase	PF06821.13	171	DB1.contig5_3	179	1.4e-56
Abhydrolase_1	PF00561.20	257	DB1.contig5_3	179	8.2e-08
Hydrolase_4	PF12146.8	239	DB1.contig5_3	179	3.4e-05
Abhydrolase_6	PF12697.7	220	DB1.contig5_3	179	4.3e-05
tRNA-synt_2	PF00152.20	314	DB1.contig5_5	479	3e-86
tRNA_anti-codon	PF01336.25	76	DB1.contig5_5	479	8.5e-09
DUF705	PF05152.12	304	DB1.contig5_5	479	0.01
EamA	PF00892.20	137	DB1.contig5_7	287	3.8e-36
EamA	PF00892.20	137	DB1.contig5_7	287	3.8e-36
Toprim_N	PF08275.11	128	DB1.contig5_8	645	6.3e-41
zf-CHC2	PF01807.20	98	DB1.contig5_8	645	3.1e-29
Toprim_2	PF13155.6	90	DB1.contig5_8	645	1.7e-17
Toprim_4	PF13662.6	89	DB1.contig5_8	645	5.9e-17
DnaB_bind	PF10410.9	56	DB1.contig5_8	645	5.6e-07
Toprim_3	PF13362.6	95	DB1.contig5_8	645	1.2e-06
Toprim	PF01751.22	103	DB1.contig5_8	645	3.7e-06
LcrG	PF07216.12	91	DB1.contig5_8	645	0.0061
UPF0102	PF02021.17	79	DB1.contig5_9	123	2.5e-24
NERD	PF08378.11	108	DB1.contig5_9	123	0.004
DUF234	PF03008.14	99	DB1.contig5_9	123	0.0064
Glu_cyclase_2	PF05096.12	251	DB1.contig5_10	357	2.4e-86
PQQ_2	PF13360.6	237	DB1.contig5_10	357	0.00093
SdiA-regulated	PF06977.11	249	DB1.contig5_10	357	0.0012
PGI	PF00342.19	486	DB1.contig5_11	191	6e-45
Cytochrome_cB	PF11783.8	175	DB1.contig5_11	191	0.01
PCRF	PF03462.18	193	DB1.contig5_12	288	3.2e-45
RF-1	PF00472.20	116	DB1.contig5_12	288	8.1e-38
PGI	PF00342.19	486	DB1.contig5_14	462	8.4e-208
DUF3387	PF11867.8	331	DB1.contig5_14	462	0.0026
Molybdopterin	PF00384.22	432	DB1.contig6_2	384	2.7e-54
Molybdop_Fe4S4	PF04879.16	55	DB1.contig6_2	384	1.6e-14
Molydop_binding	PF01568.21	111	DB1.contig6_3	417	3.9e-29
Molybdopterin	PF00384.22	432	DB1.contig6_3	417	1.5e-25
Fer4_11	PF13247.6	100	DB1.contig6_4	206	4.7e-28
Fer4_2	PF12797.7	22	DB1.contig6_4	206	3.3e-13
Fer4_2	PF12797.7	22	DB1.contig6_4	206	3.3e-13
Fer4_9	PF13187.6	51	DB1.contig6_4	206	2.5e-12
Fer4_9	PF13187.6	51	DB1.contig6_4	206	2.5e-12
Fer4	PF00037.27	24	DB1.contig6_4	206	4.4e-12
Fer4	PF00037.27	24	DB1.contig6_4	206	4.4e-12
Fer4_7	PF12838.7	52	DB1.contig6_4	206	2.6e-11
Fer4_7	PF12838.7	52	DB1.contig6_4	206	2.6e-11
Fer4_10	PF13237.6	56	DB1.contig6_4	206	1.5e-09
Fer4_6	PF12837.7	24	DB1.contig6_4	206	4.7e-09
Fer4_6	PF12837.7	24	DB1.contig6_4	206	4.7e-09
Fer4_4	PF12800.7	17	DB1.contig6_4	206	5.7e-08
Fer4_4	PF12800.7	17	DB1.contig6_4	206	5.7e-08
Fer4_3	PF12798.7	15	DB1.contig6_4	206	9.8e-07
Fer4_21	PF14697.6	59	DB1.contig6_4	206	0.0001
Fer4_8	PF13183.6	65	DB1.contig6_4	206	0.00035
DmsC	PF04976.12	276	DB1.contig6_5	286	4.3e-97
Nitrate_red_del	PF02613.15	137	DB1.contig6_6	203	3.9e-23
Voltage_CLC	PF00654.20	354	DB1.contig6_7	432	3.9e-72
AAA_26	PF13500.6	198	DB1.contig6_8	232	7.6e-31
CbiA	PF01656.23	128	DB1.contig6_8	232	1.7e-12
DUF1611	PF07755.11	200	DB1.contig6_8	232	0.001
ROK	PF00480.20	294	DB1.contig6_9	407	4.6e-51
Fe_dep_repress	PF01325.19	60	DB1.contig6_9	407	0.0012
MarR	PF01047.22	59	DB1.contig6_9	407	0.0018
MarR_2	PF12802.7	62	DB1.contig6_9	407	0.007
LysR_substrate	PF03466.20	209	DB1.contig6_10	301	2.2e-43
HTH_1	PF00126.27	60	DB1.contig6_10	301	3.2e-22
MFS_1	PF07690.16	353	DB1.contig6_11	417	1.7e-36
MFS_1	PF07690.16	353	DB1.contig6_11	417	1.7e-36
Sugar_tr	PF00083.24	452	DB1.contig6_11	417	4.7e-10
MFS_1_like	PF12832.7	385	DB1.contig6_11	417	0.0015
MFS_1_like	PF12832.7	385	DB1.contig6_11	417	0.0015
Peptidase_M32	PF02074.15	488	DB1.contig6_12	496	2e-169
TraU	PF06834.11	307	DB1.contig7_1	115	2.5e-35
TrbC_Ftype	PF09673.10	112	DB1.contig7_2	143	3.3e-18
TraN	PF06986.11	240	DB1.contig7_3	646	1.5e-73
TraF	PF13728.6	224	DB1.contig7_4	257	1.3e-60
Pom	PF17251.2	279	DB1.contig7_4	257	0.0096
TraF	PF13728.6	224	DB1.contig7_5	185	7.3e-14
Thioredoxin_2	PF13098.6	109	DB1.contig7_5	185	2.8e-05
DSBA	PF01323.20	193	DB1.contig7_5	185	0.00055
Thioredoxin	PF00085.20	103	DB1.contig7_5	185	0.0044
TraH	PF06122.11	361	DB1.contig7_6	455	3.2e-105
TraG_N	PF07916.11	467	DB1.contig7_7	957	6e-75
CCB1	PF12046.8	168	DB1.contig7_8	188	0.024
TrwB_AAD_bind	PF10412.9	386	DB1.contig7_9	711	5e-117
TraG-D_C	PF12696.7	126	DB1.contig7_9	711	8e-18
T4SS-DNA_transf	PF02534.14	469	DB1.contig7_9	711	7.2e-11
AAA_16	PF13191.6	170	DB1.contig7_9	711	0.0016
TrwC	PF08751.11	296	DB1.contig7_10	486	6.5e-67
Lysine_decarbox	PF03641.14	132	DB1.contig8_2	193	4.4e-43
LDcluster4	PF18306.1	157	DB1.contig8_2	193	4.5e-17
MatE	PF01554.18	161	DB1.contig8_4	458	2.6e-74
MatE	PF01554.18	161	DB1.contig8_4	458	2.6e-74
Polysacc_synt_C	PF14667.6	143	DB1.contig8_4	458	3.6e-09
Lum_binding	PF00677.17	87	DB1.contig8_5	212	4.1e-47
Lum_binding	PF00677.17	87	DB1.contig8_5	212	4.1e-47
CMAS	PF02353.20	273	DB1.contig8_6	383	7.6e-102
Methyltransf_25	PF13649.6	97	DB1.contig8_6	383	3.1e-16
Methyltransf_23	PF13489.6	165	DB1.contig8_6	383	1.4e-15
Methyltransf_11	PF08241.12	96	DB1.contig8_6	383	1.7e-15
Methyltransf_31	PF13847.6	152	DB1.contig8_6	383	5.4e-10
Methyltransf_12	PF08242.12	99	DB1.contig8_6	383	4.7e-09
MTS	PF05175.14	169	DB1.contig8_6	383	3.4e-06
PCMT	PF01135.19	210	DB1.contig8_6	383	4.8e-05
MetW	PF07021.12	193	DB1.contig8_6	383	9.3e-05
FtsJ	PF01728.19	177	DB1.contig8_6	383	0.00044
Methyltransf_32	PF13679.6	158	DB1.contig8_6	383	0.00091
MFS_1	PF07690.16	353	DB1.contig8_7	394	2e-42
Sugar_tr	PF00083.24	452	DB1.contig8_7	394	1.5e-11
MFS_2	PF13347.6	427	DB1.contig8_7	394	5.3e-06
LysR_substrate	PF03466.20	209	DB1.contig8_8	335	1.2e-28
HTH_1	PF00126.27	60	DB1.contig8_8	335	2.8e-20
Peripla_BP_3	PF13377.6	166	DB1.contig8_9	342	1.3e-40
Peripla_BP_1	PF00532.21	279	DB1.contig8_9	342	1.3e-33
Peripla_BP_4	PF13407.6	258	DB1.contig8_9	342	1.2e-19
LacI	PF00356.21	46	DB1.contig8_9	342	2.8e-19
MFS_1	PF07690.16	353	DB1.contig8_11	389	1e-32
MFS_4	PF06779.14	363	DB1.contig8_11	389	1.1e-11
Sugar_tr	PF00083.24	452	DB1.contig8_11	389	1.1e-05
Sod_Fe_C	PF02777.18	102	DB1.contig8_12	194	1.6e-40
Sod_Fe_N	PF00081.22	82	DB1.contig8_12	194	3e-35
HTH_18	PF12833.7	81	DB1.contig8_13	162	4.6e-18
HTH_AraC	PF00165.23	42	DB1.contig8_13	162	2e-13
HTH_AraC	PF00165.23	42	DB1.contig8_13	162	2e-13
LysR_substrate	PF03466.20	209	DB1.contig9_2	295	1.4e-34
HTH_1	PF00126.27	60	DB1.contig9_2	295	1.7e-23
MarR_2	PF12802.7	62	DB1.contig9_2	295	0.004
HTH_24	PF13412.6	48	DB1.contig9_2	295	0.0087
DLH	PF01738.18	217	DB1.contig9_3	353	9.4e-05
Peptidase_S15	PF02129.18	269	DB1.contig9_3	353	0.00015
Abhydrolase_1	PF00561.20	257	DB1.contig9_3	353	0.00026
AXE1	PF05448.12	317	DB1.contig9_3	353	0.00047
Peptidase_S9	PF00326.21	212	DB1.contig9_3	353	0.0033
BAAT_C	PF08840.11	213	DB1.contig9_3	353	0.0036
MFS_1	PF07690.16	353	DB1.contig9_4	401	1.5e-31
MFS_1	PF07690.16	353	DB1.contig9_4	401	1.5e-31
DUF3341	PF11821.8	170	DB1.contig9_4	401	0.031
Aldo_ket_red	PF00248.21	294	DB1.contig9_5	290	2.5e-37
HATPase_c_2	PF13581.6	125	DB1.contig9_6	97	2e-05
Herpes_glycoH_C	PF17488.2	135	DB1.contig9_7	63	0.076
LysR_substrate	PF03466.20	209	DB1.contig9_8	305	2.8e-38
HTH_1	PF00126.27	60	DB1.contig9_8	305	1.1e-18
adh_short_C2	PF13561.6	234	DB1.contig9_9	254	3.5e-51
adh_short	PF00106.25	195	DB1.contig9_9	254	3.4e-41
KR	PF08659.10	180	DB1.contig9_9	254	4.9e-08
Epimerase	PF01370.21	241	DB1.contig9_9	254	1e-05
DUF1776	PF08643.10	296	DB1.contig9_9	254	0.0014
HD	PF01966.22	122	DB1.contig9_10	511	3.5e-09
DJ-1_PfpI	PF01965.24	165	DB1.contig9_11	189	4.4e-49
GATase	PF00117.28	190	DB1.contig9_11	189	0.00041
ThiJ_like	PF17124.5	196	DB1.contig9_11	189	0.008
T6SS_VipA	PF05591.12	155	DB1.contig9_13	164	2.4e-53
GerD	PF17898.1	114	DB1.contig9_13	164	0.0086
DDE_Tnp_1	PF01609.21	214	DB1.contig10_2	327	1e-32
DUF772	PF05598.11	73	DB1.contig10_2	327	1.9e-21
DDE_Tnp_1_3	PF13612.6	155	DB1.contig10_2	327	8.8e-06
DDE_Tnp_1_6	PF13751.6	125	DB1.contig10_2	327	5.1e-05
DDE_Tnp_4	PF13359.6	158	DB1.contig10_2	327	0.00065
UvrD-helicase	PF00580.21	315	DB1.contig10_5	680	5.3e-37
AAA_19	PF13245.6	146	DB1.contig10_5	680	7e-26
UvrD_C	PF13361.6	349	DB1.contig10_5	680	4.9e-20
UvrD_C_2	PF13538.6	52	DB1.contig10_5	680	1.2e-09
Viral_helicase1	PF01443.18	234	DB1.contig10_5	680	3.3e-09
HsdM_N	PF12161.8	137	DB1.contig10_6	81	1.2e-07
N6_N4_Mtase	PF01555.18	231	DB1.contig10_7	234	1.8e-30
N6_N4_Mtase	PF01555.18	231	DB1.contig10_7	234	1.8e-30
DUF1380	PF07128.12	137	DB1.contig10_9	140	3.9e-74
Antirestrict	PF03230.13	92	DB1.contig10_11	143	2.8e-27
GerE	PF00196.19	57	DB1.contig10_12	200	1.6e-09
Sigma70_r4_2	PF08281.12	54	DB1.contig10_12	200	0.0056
HTH_40	PF14493.6	89	DB1.contig10_12	200	0.0096
E1_dh	PF00676.20	300	DB1.contig11_1	116	1.4e-19
TPR_MalT	PF17874.1	336	DB1.contig11_2	922	9.9e-22
GerE	PF00196.19	57	DB1.contig11_2	922	2.5e-21
AAA_16	PF13191.6	170	DB1.contig11_2	922	1.8e-06
AAA_22	PF13401.6	137	DB1.contig11_2	922	0.00014
Sigma70_r4	PF04545.16	50	DB1.contig11_2	922	0.00017
Sigma70_r4_2	PF08281.12	54	DB1.contig11_2	922	0.00029
HTH_24	PF13412.6	48	DB1.contig11_2	922	0.0036
HTH_23	PF13384.6	50	DB1.contig11_2	922	0.011
Pribosyltran	PF00156.27	159	DB1.contig11_3	410	0.0029
HAD_2	PF13419.6	178	DB1.contig11_3	410	0.0049
Hydrolase	PF00702.26	210	DB1.contig11_3	410	0.0072
DNA_processg_A	PF02481.15	210	DB1.contig11_4	327	2.9e-60
Ogr_Delta	PF04606.12	47	DB1.contig11_5	91	3.2e-16
Acetyltransf_CG	PF14542.6	80	DB1.contig11_5	91	0.0072
Lar_restr_allev	PF14354.6	62	DB1.contig11_5	91	0.0093
DUF927	PF06048.11	287	DB1.contig11_6	896	7.8e-102
Prim_Zn_Ribbon	PF08273.12	38	DB1.contig11_6	896	7.9e-17
Toprim_3	PF13362.6	95	DB1.contig11_6	896	1.2e-11
DUF5375	PF17345.2	106	DB1.contig11_7	137	7.3e-06
Phage_ASH	PF10554.9	107	DB1.contig11_9	191	2.6e-30
NodA	PF02474.15	195	DB1.contig11_9	191	0.0013
Phage_cap_P2	PF05125.12	326	DB1.contig11_10	63	6e-14
HNH	PF01844.23	47	DB1.contig12_1	303	2.6e-06
HNH_2	PF13391.6	72	DB1.contig12_1	303	0.0052
DUF305	PF03713.13	152	DB1.contig12_2	117	7.9e-22
DUF4142	PF13628.6	139	DB1.contig12_2	117	2.8e-06
HATPase_c	PF02518.26	112	DB1.contig12_4	492	2.9e-22
HisKA	PF00512.25	67	DB1.contig12_4	492	9.9e-11
HATPase_c_5	PF14501.6	101	DB1.contig12_4	492	2.2e-08
HAMP	PF00672.25	53	DB1.contig12_4	492	3.9e-07
Response_reg	PF00072.24	112	DB1.contig12_5	227	1.4e-26
Trans_reg_C	PF00486.28	77	DB1.contig12_5	227	3e-25
OEP	PF02321.18	188	DB1.contig12_6	462	6.4e-50
OEP	PF02321.18	188	DB1.contig12_6	462	6.4e-50
TPR_MLP1_2	PF07926.12	129	DB1.contig12_6	462	0.47
CusF_Ec	PF11604.8	68	DB1.contig12_7	118	1.5e-20
HlyD_D23	PF16576.5	214	DB1.contig12_8	431	9.9e-63
HlyD_D4	PF16572.5	56	DB1.contig12_8	431	7.1e-23
HlyD_3	PF13437.6	106	DB1.contig12_8	431	7e-14
ACR_tran	PF00873.19	1021	DB1.contig12_9	510	1.8e-123
MobC	PF05713.11	45	DB1.contig13_1	119	7e-08
DUF3829	PF12889.7	280	DB1.contig13_1	119	0.036
Relaxase	PF03432.14	242	DB1.contig13_2	331	3.5e-10
AAA_31	PF13614.6	177	DB1.contig13_3	209	8.6e-09
CbiA	PF01656.23	128	DB1.contig13_3	209	9.1e-09
MipZ	PF09140.11	262	DB1.contig13_3	209	3.5e-06
ParA	PF10609.9	246	DB1.contig13_3	209	0.0013
RNA_binding	PF01877.17	119	DB1.contig13_4	120	0.027
Ribosomal_L14	PF00238.19	122	DB1.contig13_5	139	0.09
DUF4134	PF13572.6	93	DB1.contig13_7	97	1.1e-21
DUF4134	PF13572.6	93	DB1.contig13_8	102	2e-34
DUF4133	PF13571.6	91	DB1.contig13_9	96	0.00027
DUF87	PF01935.17	227	DB1.contig13_10	808	3.3e-07
AAA_10	PF12846.7	362	DB1.contig13_10	808	3.3e-06
CagE_TrbE_VirB	PF03135.14	206	DB1.contig13_10	808	0.0028
GCM	PF03615.15	140	DB1.contig13_11	226	0.055
MT-A70	PF05063.14	172	DB1.contig13_12	177	8.3e-10
DUF4570	PF15134.6	110	DB1.contig13_13	222	0.019
Arm-DNA-bind_3	PF13356.6	74	DB1.contig14_1	241	9.3e-17
MethyltransfD12	PF02086.15	260	DB1.contig14_2	294	2.4e-16
Dioxygenase_N	PF04444.14	75	DB1.contig14_2	294	0.015
AAA_15	PF13175.6	369	DB1.contig14_3	596	4.1e-19
AAA_15	PF13175.6	369	DB1.contig14_3	596	4.1e-19
AAA_21	PF13304.6	303	DB1.contig14_3	596	3.7e-13
AAA_23	PF13476.6	200	DB1.contig14_3	596	5.4e-07
SMC_N	PF02463.19	220	DB1.contig14_3	596	6.9e-06
